,CPI,GDP,VIX,UMD,HML,SMB
1992-11-09,0.0,0.0,-0.0313138189244383,-0.0005,-0.0056,0.0033
1992-11-10,0.0,0.0,0.00983836964160223,-0.0008,-0.0066,0.0055
1992-11-11,0.0,0.0,-0.026443980514961662,-0.0042,-0.0084,0.004
1992-11-12,0.0,0.0,0.02716225875625433,-0.0032,-0.0001,-0.0007
1992-11-13,0.0,0.0,0.016701461377870652,-0.0008,0.0003,0.0043
1992-11-16,0.0,0.0,0.017111567419575646,0.0007,-0.0007,0.0019
1992-11-17,0.0,0.0,0.010094212651413192,0.0055,0.004,-0.0009
1992-11-18,0.0,0.0,-0.030646235842771374,-0.0017,-0.0044,0.0005
1992-11-19,0.0,0.0,-0.015120274914089404,0.0019,-0.0052,0.0026
1992-11-20,0.0,0.0,-0.0460572226099093,0.0004,-0.0018,-0.0006
1992-11-23,0.0,0.0,-0.019751280175566932,0.0015,0.0025,0.001
1992-11-24,0.0,0.0,-0.055223880597014885,0.0015,-0.0005,-0.0001
1992-11-25,0.0,0.0,-0.012638230647709303,0.0026,0.0045,0.0009
1992-11-26,0.0,0.0,0.0,0.0,0.0,0.0
1992-11-27,0.0,0.0,0.006399999999999961,-0.0011,0.0007,0.0006
1992-11-30,0.0,0.0,0.03418124006359302,-0.0014,0.0065,0.0019
1992-12-01,0.0014074595355384467,0.0,-0.016141429669484952,0.0,-0.0009,0.0012
1992-12-02,0.0,0.0,-0.018750000000000044,-0.0022,0.0016,0.0033
1992-12-03,0.0,0.0,-0.04219745222929949,-0.0014,-0.0007,0.0031
1992-12-04,0.0,0.0,-0.018287614297589294,0.0022,-0.0013,0.0001
1992-12-07,0.0,0.0,0.01608806096528359,0.002,-0.0037,-0.0002
1992-12-08,0.0,0.0,-0.022499999999999964,0.0011,0.0014,-0.0013
1992-12-09,0.0,0.0,0.0724637681159419,0.002,0.0011,-0.0008
1992-12-10,0.0,0.0,0.013513513513513598,0.0003,0.0032,-0.002
1992-12-11,0.0,0.0,-0.0321568627450981,-0.002,0.0023,0.0014
1992-12-14,0.0,0.0,0.025931928687196182,0.0005,0.001,-0.0004
1992-12-15,0.0,0.0,-0.019747235387045814,0.0036,0.0005,-0.0015
1992-12-16,0.0,0.0,0.013698630136986356,0.0045,0.0021,-0.0013
1992-12-17,0.0,0.0,-0.03497615262321141,0.001,-0.005,-0.0008
1992-12-18,0.0,0.0,-0.03953871499176276,0.0017,-0.0024,-0.005
1992-12-21,0.0,0.0,-0.0008576329331045907,0.0054,0.0008,-0.0008
1992-12-22,0.0,0.0,0.008583690987124415,0.0042,0.0057,-0.0013
1992-12-23,0.0,0.0,-0.020425531914893602,0.008,0.0052,0.0036
1992-12-24,0.0,0.0,0.005212858384013863,-0.0017,0.0004,0.0025
1992-12-25,0.0,0.0,0.0,0.0,0.0,0.0
1992-12-28,0.0,0.0,0.056179775280899014,0.0061,0.0005,-0.0013
1992-12-29,0.0,0.0,0.00572831423895237,0.0033,0.0004,0.0048
1992-12-30,0.0,0.0,0.02522375915378361,-0.0012,0.001,0.0037
1992-12-31,0.0,0.0,-0.0023809523809523725,-0.0058,0.0001,0.0155
1993-01-01,0.0035137034434293835,0.0016740030769200054,0.0,0.0,0.0,0.0
1993-01-04,0.0,0.0,0.06284805091487655,-0.004,0.0058,-0.0013
1993-01-05,0.0,0.0,-0.0007485029940119681,0.0054,0.0019,0.0039
1993-01-06,0.0,0.0,0.0014981273408238849,0.0086,0.0049,0.0055
1993-01-07,0.0,0.0,0.10097232610321627,0.0038,0.0007,0.0075
1993-01-08,0.0,0.0,-0.06453804347826098,-0.0037,-0.0016,0.0014
1993-01-11,0.0,0.0,-0.06608569353667393,0.0012,0.0022,-0.0006
1993-01-12,0.0,0.0,-0.0062208398133748455,0.0006,0.0021,-0.0026
1993-01-13,0.0,0.0,-0.028169014084507005,0.0066,-0.0009,-0.0002
1993-01-14,0.0,0.0,-0.0346215780998389,0.0064,-0.002,0.0021
1993-01-15,0.0,0.0,-0.035029190992493686,0.003,0.0033,0.0034
1993-01-18,0.0,0.0,-0.00691443388072599,0.0095,0.0077,0.0007
1993-01-19,0.0,0.0,0.04960835509138373,0.0066,0.0121,0.0036
1993-01-20,0.0,0.0,0.00746268656716409,-0.0008,0.0002,0.0055
1993-01-21,0.0,0.0,-0.037860082304526865,0.0005,-0.0002,-0.001
1993-01-22,0.0,0.0,-0.03336184773310513,-0.0008,0.0035,0.0017
1993-01-25,0.0,0.0,0.0070796460176991705,-0.0005,0.0003,0.0011
1993-01-26,0.0,0.0,0.0061511423550086874,0.0054,0.0028,0.0029
1993-01-27,0.0,0.0,0.04890829694323151,0.0017,0.0059,-0.0047
1993-01-28,0.0,0.0,0.0024979184013320666,-0.0033,0.0004,-0.0036
1993-01-29,0.0,0.0,0.031561461794020085,-0.0001,0.0019,0.0037
1993-02-01,0.0021008403361342243,0.0,-0.007246376811594235,0.0077,0.0025,-0.0047
1993-02-02,0.0,0.0,-0.006488240064882356,0.0062,0.0033,0.0021
1993-02-03,0.0,0.0,-0.0106122448979592,0.0033,0.002,-0.0014
1993-02-04,0.0,0.0,0.014026402640264113,0.0028,0.0084,-0.0036
1993-02-05,0.0,0.0,0.049633848657445245,-0.0016,0.0063,-0.0033
1993-02-08,0.0,0.0,0.024806201550387597,-0.0006,0.0056,0.0022
1993-02-09,0.0,0.0,0.01966717095310133,-0.0027,0.0034,-0.0004
1993-02-10,0.0,0.0,-0.0037091988130564246,-0.0005,0.0002,-0.0018
1993-02-11,0.0,0.0,-0.055100521221146725,-0.0003,0.0021,0.0014
1993-02-12,0.0,0.0,-0.024428684003152012,-0.0011,0.0034,0.0006
1993-02-15,0.0,0.0,0.0,0.0,0.0,0.0
1993-02-16,0.0,0.0,0.2730210016155088,-0.0016,0.0078,-0.0043
1993-02-17,0.0,0.0,0.008883248730964466,-0.0032,0.0056,-0.0075
1993-02-18,0.0,0.0,-0.021383647798742134,0.008,0.0012,0.0053
1993-02-19,0.0,0.0,-0.03470437017994865,0.0087,0.0139,-0.0005
1993-02-22,0.0,0.0,-0.02130492676431428,0.0085,0.0196,-0.013
1993-02-23,0.0,0.0,0.023129251700680253,-0.0062,-0.0042,0.0002
1993-02-24,0.0,0.0,-0.02127659574468077,0.0028,-0.0096,-0.0067
1993-02-25,0.0,0.0,-0.0652173913043479,0.0043,0.0018,0.0002
1993-02-26,0.0,0.0,-0.043604651162790664,0.0012,-0.0028,0.0041
1993-03-01,0.0013976240391335715,0.0,0.033434650455927084,0.0012,-0.0001,0.0027
1993-03-02,0.0,0.0,-0.08161764705882346,0.0008,-0.006,-0.0059
1993-03-03,0.0,0.0,0.05124099279423544,0.006,0.0005,0.0006
1993-03-04,0.0,0.0,0.02361005331302346,0.0024,0.0046,0.0037
1993-03-05,0.0,0.0,0.04761904761904767,-0.0007,-0.0013,0.0041
1993-03-08,0.0,0.0,0.15198863636363624,0.0033,-0.0025,-0.01
1993-03-09,0.0,0.0,-0.126387176325524,0.0041,0.0052,0.0014
1993-03-10,0.0,0.0,-0.01834862385321101,-0.0024,-0.0037,0.0011
1993-03-11,0.0,0.0,0.025161754133716796,0.0014,0.0002,0.0083
1993-03-12,0.0,0.0,0.09817671809256656,-0.0006,-0.0003,0.0042
1993-03-15,0.0,0.0,-0.05874840357598976,0.0019,-0.0016,0.0009
1993-03-16,0.0,0.0,-0.015603799185888723,0.0076,0.0058,-0.0002
1993-03-17,0.0,0.0,0.001378359751895264,0.0009,0.006,0.0013
1993-03-18,0.0,0.0,-0.024776324845147912,0.0007,0.0032,-0.0064
1993-03-19,0.0,0.0,-0.06633733239237827,0.0009,0.0062,-0.0002
1993-03-22,0.0,0.0,0.03250188964474687,0.0014,0.0068,-0.005
1993-03-23,0.0,0.0,-0.04685212298682284,-0.0018,0.0024,-0.0009
1993-03-24,0.0,0.0,-0.044546850998463894,0.0067,0.0003,0.0002
1993-03-25,0.0,0.0,-0.02893890675241151,0.0018,-0.0006,-0.0008
1993-03-26,0.0,0.0,0.010761589403973648,0.0047,0.0033,0.0066
1993-03-29,0.0,0.0,0.03439803439803435,0.0014,-0.001,-0.0043
1993-03-30,0.0,0.0,-0.031670625494853555,-0.0039,-0.0074,0.0005
1993-03-31,0.0,0.0,0.024529844644317178,0.0001,-0.0023,0.0066
1993-04-01,0.0034891835310537633,0.005824196249446523,0.03910614525139677,0.0005,0.0034,0.0015
1993-04-02,0.0,0.0,0.11367127496159757,0.0072,0.0097,0.0049
1993-04-05,0.0,0.0,-0.026206896551724146,0.0012,0.0037,-0.0059
1993-04-06,0.0,0.0,0.008498583569405138,0.0067,0.0103,-0.005
1993-04-07,0.0,0.0,-0.042134831460674094,0.0061,0.0024,-0.003
1993-04-08,0.0,0.0,-0.05938416422287396,0.0099,0.0065,0.0007
1993-04-09,0.0,0.0,0.0,0.0,0.0,0.0
1993-04-12,0.0,0.0,-0.07014809041309433,0.0025,-0.0017,-0.0089
1993-04-13,0.0,0.0,-0.019279128248114064,0.0053,0.0039,0.0014
1993-04-14,0.0,0.0,0.00512820512820511,0.0004,0.0047,0.0008
1993-04-15,0.0,0.0,-0.0680272108843537,0.0017,0.0039,-0.0015
1993-04-16,0.0,0.0,0.030109489051094673,-0.0012,0.0087,-0.0029
1993-04-19,0.0,0.0,0.06820194862710371,-0.0073,-0.0041,0.0009
1993-04-20,0.0,0.0,-0.009950248756218971,-0.0096,-0.006,0.0019
1993-04-21,0.0,0.0,0.014237855946398703,-0.0051,-0.0071,0.0056
1993-04-22,0.0,0.0,0.04706853839801828,-0.0008,-0.0014,0.008
1993-04-23,0.0,0.0,0.05362776025236582,-0.0055,-0.0022,0.0027
1993-04-26,0.0,0.0,0.14146706586826352,-0.0058,-0.002,-0.0036
1993-04-27,0.0,0.0,-0.08655737704918032,-0.0045,-0.0071,-0.0074
1993-04-28,0.0,0.0,-0.05814788226848533,0.0015,0.0018,0.0006
1993-04-29,0.0,0.0,-0.024390243902438935,0.0011,0.0009,-0.0002
1993-04-30,0.0,0.0,-0.02968750000000009,0.0004,0.0006,0.003
1993-05-01,0.0027816411682890507,0.0,0.0,,,
1993-05-03,0.0,0.0,0.03864734299516903,-0.0001,-0.0044,-0.0024
1993-05-04,0.0,0.0,-0.058914728682170514,0.0053,-0.0035,0.0052
1993-05-05,0.0,0.0,0.01976935749588149,-0.0007,-0.0062,0.005
1993-05-06,0.0,0.0,0.06785137318255252,-0.0012,-0.0003,0.0043
1993-05-07,0.0,0.0,-0.015885022692889605,-0.0033,-0.0026,0.002
1993-05-10,0.0,0.0,0.054573405073020886,-0.0007,-0.0001,0.0002
1993-05-11,0.0,0.0,-0.02696793002915454,-0.0002,0.003,-0.0007
1993-05-12,0.0,0.0,0.01573033707865168,0.0008,0.0038,0.0009
1993-05-13,0.0,0.0,0.08849557522123885,-0.0025,0.0018,0.0074
1993-05-14,0.0,0.0,-0.025067750677506773,-0.0066,-0.0106,0.0015
1993-05-17,0.0,0.0,-0.018068102849200796,-0.0003,-0.0043,-0.0018
1993-05-18,0.0,0.0,0.00424628450106157,0.0039,-0.0019,0.0015
1993-05-19,0.0,0.0,0.007047216349541863,0.0017,-0.0067,-0.0097
1993-05-20,0.0,0.0,-0.021693491952414212,0.0034,-0.0045,-0.0008
1993-05-21,0.0,0.0,0.03791130185979963,-0.0005,0.0019,0.0097
1993-05-24,0.0,0.0,-0.028256374913852578,-0.0006,0.0009,-0.0042
1993-05-25,0.0,0.0,-0.004255319148936176,0.0006,0.0009,-0.0009
1993-05-26,0.0,0.0,-0.08262108262108248,0.0033,0.0033,-0.0059
1993-05-27,0.0,0.0,0.017080745341614856,0.0028,0.0045,0.0042
1993-05-28,0.0,0.0,0.028244274809160475,-0.0021,-0.0006,0.0037
1993-05-31,0.0,0.0,0.0,0.0,0.0,0.0
1993-06-01,0.0006934812760057696,0.0,0.014847809948032697,0.0019,0.0026,-0.0057
1993-06-02,0.0,0.0,-0.013899049012435993,0.0031,0.0021,0.0022
1993-06-03,0.0,0.0,0.004451038575667532,0.003,0.0056,0.0039
1993-06-04,0.0,0.0,-0.05022156573116687,-0.0008,0.0034,0.0031
1993-06-07,0.0,0.0,0.09409020217729402,-0.0002,0.001,0.0011
1993-06-08,0.0,0.0,0.04761904761904767,-0.0017,0.0013,-0.0001
1993-06-09,0.0,0.0,-0.052917232021709615,0.0042,0.0031,-0.0017
1993-06-10,0.0,0.0,-0.046561604584527294,-0.0024,-0.0012,-0.0011
1993-06-11,0.0,0.0,-0.04507888805409466,-0.0002,-0.0027,-0.0014
1993-06-14,0.0,0.0,-0.02989771833202204,0.0037,-0.0024,-0.0003
1993-06-15,0.0,0.0,-0.027575020275750206,0.0049,0.0012,0.0047
1993-06-16,0.0,0.0,-0.010008340283569672,-0.0004,0.0005,-0.0038
1993-06-17,0.0,0.0,-0.017691659646166702,0.0006,0.0018,-0.0021
1993-06-18,0.0,0.0,0.0497427101200687,0.0043,0.0072,0.0044
1993-06-21,0.0,0.0,0.0008169934640522847,0.0038,0.0041,-0.0077
1993-06-22,0.0,0.0,-0.048979591836734615,0.007,0.0057,-0.0028
1993-06-23,0.0,0.0,0.033476394849785374,0.0023,-0.0001,0.002
1993-06-24,0.0,0.0,0.01744186046511631,0.0007,-0.0013,-0.0056
1993-06-25,0.0,0.0,-0.08163265306122447,0.0029,-0.0018,0.0022
1993-06-28,0.0,0.0,-0.01244444444444448,0.0071,0.0017,-0.0047
1993-06-29,0.0,0.0,0.016201620162016095,0.0031,-0.0024,0.0053
1993-06-30,0.0,0.0,-0.0026572187776793266,0.0031,0.0029,0.0042
1993-07-01,0.001386001386001201,0.004773147327197913,0.022202486678507993,0.0017,0.0049,0.0053
1993-07-02,0.0,0.0,-0.0156385751520417,-0.0015,-0.0013,0.006
1993-07-05,0.0,0.0,0.0,0.0,0.0,0.0
1993-07-06,0.0,0.0,0.22418358340688438,0.0035,0.0067,0.006
1993-07-07,0.0,0.0,-0.05912040374909866,-0.0031,0.0033,-0.0036
1993-07-08,0.0,0.0,-0.06206896551724139,0.0005,-0.0003,-0.0062
1993-07-09,0.0,0.0,-0.11764705882352933,0.0033,0.0008,0.0022
1993-07-12,0.0,0.0,0.004629629629629539,0.0014,-0.0009,0.0017
1993-07-13,0.0,0.0,0.015668202764977046,0.0014,-0.0022,0.0034
1993-07-14,0.0,0.0,-0.02177858439201452,0.0014,-0.0017,0.0006
1993-07-15,0.0,0.0,-0.016697588126159513,0.0033,0.0038,0.0013
1993-07-16,0.0,0.0,0.03396226415094361,-0.0004,0.0097,0.0025
1993-07-19,0.0,0.0,0.04562043795620441,0.0014,0.0036,-0.004
1993-07-20,0.0,0.0,-0.035776614310645716,0.0036,-0.0019,-0.0035
1993-07-21,0.0,0.0,0.08325791855203613,0.0012,0.0017,-0.0012
1993-07-22,0.0,0.0,-0.023391812865497186,-0.0001,0.0029,0.0018
1993-07-23,0.0,0.0,-0.031650983746792094,-0.0003,-0.0026,-0.0023
1993-07-26,0.0,0.0,0.0,0.0052,0.0012,-0.0023
1993-07-27,0.0,0.0,0.0017667844522968323,-0.0002,0.0004,0.0004
1993-07-28,0.0,0.0,0.002645502645502562,0.0033,0.0009,0.0027
1993-07-29,0.0,0.0,-0.01055408970976246,0.0023,0.0012,-0.0047
1993-07-30,0.0,0.0,0.04266666666666663,0.0002,0.0047,0.0044
1993-08-01,0.0020761245674740803,0.0,0.0,,,
1993-08-02,0.0,0.0,-0.022165387894288124,0.0055,-0.001,-0.002
1993-08-03,0.0,0.0,0.0017436791630338622,0.002,-0.0007,0.0026
1993-08-04,0.0,0.0,0.019147084421235805,0.0049,-0.0007,0.0014
1993-08-05,0.0,0.0,0.027327070879589854,0.0033,-0.0017,0.0006
1993-08-06,0.0,0.0,0.02493765586034913,0.0023,-0.0014,0.0017
1993-08-09,0.0,0.0,0.0048661800486617945,0.0059,0.0011,-0.0045
1993-08-10,0.0,0.0,-0.006456820016142006,0.0034,0.0042,0.0032
1993-08-11,0.0,0.0,-0.019496344435418367,0.0009,0.0016,0.0003
1993-08-12,0.0,0.0,0.025683512841756517,0.003,0.0018,0.0018
1993-08-13,0.0,0.0,-0.015347334410339308,-0.0002,-0.0006,-0.0001
1993-08-16,0.0,0.0,-0.014766201804757961,-0.0002,-0.0029,-0.0035
1993-08-17,0.0,0.0,-0.03497085761865115,-0.0031,-0.0062,0.0001
1993-08-18,0.0,0.0,-0.006039689387402958,-0.0089,-0.0079,0.0023
1993-08-19,0.0,0.0,0.00954861111111116,-0.0047,-0.0007,-0.001
1993-08-20,0.0,0.0,-0.0008598452278590907,0.0,0.0013,0.0028
1993-08-23,0.0,0.0,0.04561101549053359,0.0035,0.0013,-0.0001
1993-08-24,0.0,0.0,-0.028806584362139898,0.0014,0.0002,-0.0037
1993-08-25,0.0,0.0,0.025423728813559254,0.0028,0.0071,0.0008
1993-08-26,0.0,0.0,0.0033057851239670644,-0.0014,0.0025,-0.0021
1993-08-27,0.0,0.0,-0.018945634266886335,0.002,-0.0031,0.0042
1993-08-30,0.0,0.0,-0.014273719563392073,0.0031,-0.0015,0.0001
1993-08-31,0.0,0.0,0.009369676320272413,-0.0005,0.0002,0.0027
1993-09-01,0.0013812154696131174,0.0,-0.03122362869198303,0.0034,-0.0005,0.0021
1993-09-02,0.0,0.0,0.03397212543554007,-0.0008,-0.0041,0.006
1993-09-03,0.0,0.0,-0.05981465880370673,-0.0013,0.0019,0.003
1993-09-06,0.0,0.0,0.0,0.0,0.0,0.0
1993-09-07,0.0,0.0,0.15591397849462374,-0.0032,0.0065,-0.002
1993-09-08,0.0,0.0,0.02635658914728678,-0.0031,0.0041,-0.0058
1993-09-09,0.0,0.0,-0.04305135951661632,0.0064,-0.002,0.0023
1993-09-10,0.0,0.0,-0.0765588003157065,0.0012,-0.0012,-0.0009
1993-09-13,0.0,0.0,0.0393162393162394,0.0004,0.0052,-0.0019
1993-09-14,0.0,0.0,0.08141447368421062,-0.0028,0.001,-0.0007
1993-09-15,0.0,0.0,-0.034220532319391705,0.0043,-0.0018,0.0
1993-09-16,0.0,0.0,0.051968503937007915,0.0038,-0.0001,0.0042
1993-09-17,0.0,0.0,0.002245508982035904,0.002,0.0025,0.0025
1993-09-20,0.0,0.0,0.0903659447348768,0.006,0.0029,0.0058
1993-09-21,0.0,0.0,0.18493150684931514,-0.0023,-0.0018,-0.0029
1993-09-22,0.0,0.0,-0.2052023121387283,0.0073,-0.0054,0.0034
1993-09-23,0.0,0.0,-0.02836363636363637,0.0038,-0.0084,0.0011
1993-09-24,0.0,0.0,-0.06661676646706582,0.0019,-0.0005,0.0027
1993-09-27,0.0,0.0,0.001603849238171584,0.0032,-0.0021,-0.0027
1993-09-28,0.0,0.0,-0.024019215372297897,0.0064,0.0034,0.0028
1993-09-29,0.0,0.0,0.036095159967186374,-0.0007,0.0014,0.0054
1993-09-30,0.0,0.0,0.028503562945368044,-0.0035,0.0015,0.0087
1993-10-01,0.004137931034482678,0.013601133267059584,-0.08929946112394149,0.0024,0.0032,-0.0047
1993-10-04,0.0,0.0,0.08622147083685539,0.0034,0.001,0.0023
1993-10-05,0.0,0.0,0.009338521400778177,-0.0038,-0.0011,0.0005
1993-10-06,0.0,0.0,-0.022359290670778798,0.0004,0.0001,0.005
1993-10-07,0.0,0.0,0.0362776025236593,-0.0025,-0.0003,0.0027
1993-10-08,0.0,0.0,-0.08371385083713856,0.0001,-0.0011,-0.0008
1993-10-11,0.0,0.0,0.0182724252491695,-0.0011,-0.0043,0.0025
1993-10-12,0.0,0.0,0.012234910277324706,0.0046,-0.0029,0.0036
1993-10-13,0.0,0.0,-0.08299758259468171,0.0033,-0.0044,0.0032
1993-10-14,0.0,0.0,-0.033391915641476366,-0.0023,-0.0084,-0.0052
1993-10-15,0.0,0.0,-0.011818181818181839,-0.0065,-0.0049,-0.0003
1993-10-18,0.0,0.0,0.042318307267709354,-0.0075,-0.0015,0.0009
1993-10-19,0.0,0.0,0.024713150926743088,-0.0065,0.0105,-0.0049
1993-10-20,0.0,0.0,-0.0249784668389319,-0.0013,0.0023,-0.0017
1993-10-21,0.0,0.0,-0.010600706713780994,0.001,-0.001,0.0008
1993-10-22,0.0,0.0,0.025000000000000133,0.0017,0.0019,0.0045
1993-10-25,0.0,0.0,0.030487804878048808,-0.0072,-0.0011,-0.0008
1993-10-26,0.0,0.0,0.0,-0.0033,0.0024,-0.0005
1993-10-27,0.0,0.0,0.015215553677092153,0.0058,-0.0003,0.0007
1993-10-28,0.0,0.0,-0.010824313072439584,-0.0007,0.0001,-0.002
1993-10-29,0.0,0.0,-0.03535353535353536,0.0004,-0.0021,0.0072
1993-11-01,0.0027472527472527375,0.0,0.027923211169284423,0.0012,-0.0021,-0.0031
1993-11-02,0.0,0.0,-0.003395585738539819,-0.0023,-0.0022,0.0034
1993-11-03,0.0,0.0,0.12947189097103906,-0.01,-0.0041,0.0042
1993-11-04,0.0,0.0,0.10708898944193068,-0.0092,0.0021,0.0013
1993-11-05,0.0,0.0,0.01975476839237067,0.0015,-0.0024,-0.0055
1993-11-08,0.0,0.0,-0.044088176352705455,0.0013,-0.0023,0.0018
1993-11-09,0.0,0.0,-0.025856044723969296,0.0013,-0.0042,0.0033
1993-11-10,0.0,0.0,-0.015781922525107572,-0.0017,-0.0031,-0.0024
1993-11-11,0.0,0.0,0.011661807580174877,-0.0014,-0.0025,0.003
1993-11-12,0.0,0.0,-0.039625360230547635,-0.0051,0.0003,-0.0031
1993-11-15,0.0,0.0,0.08477119279819956,-0.005,0.0008,0.0007
1993-11-16,0.0,0.0,0.04495159059474396,-0.0068,-0.0006,-0.009
1993-11-17,0.0,0.0,0.030443414956982107,-0.0004,0.0053,-0.0011
1993-11-18,0.0,0.0,-0.059087989723827894,-0.0057,0.0036,-0.0022
1993-11-19,0.0,0.0,0.025938566552901055,-0.0047,0.0007,0.0001
1993-11-22,0.0,0.0,0.05788423153692612,-0.007,0.0065,-0.0064
1993-11-23,0.0,0.0,-0.10251572327044034,0.0045,0.0005,-0.0021
1993-11-24,0.0,0.0,-0.053258584442887114,0.0049,-0.0002,0.0006
1993-11-25,0.0,0.0,0.0,0.0,0.0,0.0
1993-11-26,0.0,0.0,0.01924500370096216,0.0003,-0.0029,-0.0007
1993-11-29,0.0,0.0,0.02541757443718229,-0.0016,0.0,-0.0007
1993-11-30,0.0,0.0,-0.025495750708215303,-0.0017,-0.002,0.005
1993-12-01,0.00205479452054802,0.0,0.005087209302325535,0.0067,-0.0018,0.0046
1993-12-02,0.0,0.0,-0.02313810556760665,0.0036,-0.001,-0.0025
1993-12-03,0.0,0.0,-0.060695780903034846,0.001,-0.0021,-0.0001
1993-12-06,0.0,0.0,0.011820330969267268,-0.0005,0.0,-0.003
1993-12-07,0.0,0.0,-0.033489096573208754,-0.0007,0.0014,-0.0016
1993-12-08,0.0,0.0,0.0040290088638195165,-0.0016,0.0018,0.0011
1993-12-09,0.0,0.0,-0.0024077046548957037,0.0013,0.0036,0.0012
1993-12-10,0.0,0.0,0.013676588897827857,0.0014,0.0032,-0.0011
1993-12-13,0.0,0.0,-0.12857142857142856,0.0001,0.0022,-0.0058
1993-12-14,0.0,0.0,0.013661202185792476,-0.0015,0.0026,-0.0021
1993-12-15,0.0,0.0,-0.008984725965858198,-0.0016,-0.0024,0.0017
1993-12-16,0.0,0.0,-0.011786038077969074,0.0014,-0.0011,-0.0015
1993-12-17,0.0,0.0,0.016513761467889854,0.0021,0.0012,-0.0009
1993-12-20,0.0,0.0,-0.029783393501805033,0.0024,0.0007,-0.0001
1993-12-21,0.0,0.0,-0.06232558139534883,-0.0005,0.0018,-0.0035
1993-12-22,0.0,0.0,-0.07638888888888884,0.001,0.0018,-0.0053
1993-12-23,0.0,0.0,0.018259935553168738,-0.0004,-0.002,0.0022
1993-12-24,0.0,0.0,0.0,0.0,0.0,0.0
1993-12-27,0.0,0.0,0.02320675105485215,0.0012,-0.0002,-0.0036
1993-12-28,0.0,0.0,0.012371134020618735,-0.0003,0.0005,0.0008
1993-12-29,0.0,0.0,0.06517311608961318,0.0027,-0.0006,0.0071
1993-12-30,0.0,0.0,0.021988527724665197,0.0031,-0.0015,0.0047
1993-12-31,0.0,0.0,0.09073900841908333,0.0014,-0.0031,0.0138
1994-01-01,0.0,0.009702162778121304,0.0,,,
1994-01-03,0.0,0.0,0.07804459691252141,-0.0091,0.0018,0.0006
1994-01-04,0.0,0.0,-0.05250596658711215,-0.0036,0.0019,-0.0003
1994-01-05,0.0,0.0,-0.0814441645675903,-0.0019,-0.0003,0.0033
1994-01-06,0.0,0.0,0.030164533820840944,0.0036,-0.0002,0.0027
1994-01-07,0.0,0.0,-0.027506654835847244,-0.0006,0.0015,-0.0013
1994-01-10,0.0,0.0,-0.02007299270072993,0.001,0.0003,-0.0079
1994-01-11,0.0,0.0,0.051210428305400235,0.0015,0.0003,0.0016
1994-01-12,0.0,0.0,0.03188662533215236,0.0034,-0.0014,0.0016
1994-01-13,0.0,0.0,0.036909871244635184,0.003,0.0019,0.0041
1994-01-14,0.0,0.0,-0.07698675496688734,0.0026,0.0019,-0.0005
1994-01-17,0.0,0.0,0.06547085201793723,0.0016,0.0023,0.0032
1994-01-18,0.0,0.0,-0.021043771043771087,0.0005,0.0002,0.0001
1994-01-19,0.0,0.0,0.011177987962166736,0.0011,0.0008,0.0019
1994-01-20,0.0,0.0,-0.05102040816326525,-0.0016,-0.0007,0.0016
1994-01-21,0.0,0.0,-0.006272401433691788,0.0006,0.001,0.0033
1994-01-24,0.0,0.0,0.04598737601442737,0.0011,0.0033,0.0023
1994-01-25,0.0,0.0,-0.01896551724137918,-0.0026,-0.0011,-0.0006
1994-01-26,0.0,0.0,-0.018453427065026395,-0.0017,-0.0007,-0.0017
1994-01-27,0.0,0.0,-0.07788719785138754,0.0015,0.0024,-0.0069
1994-01-28,0.0,0.0,-0.03495145631067975,0.0004,0.0004,0.0
1994-01-31,0.0,0.0,0.06941649899396385,0.0023,0.0068,-0.0003
1994-02-01,0.002734107997265811,0.0,0.0018814675446847673,0.0015,-0.0007,0.0035
1994-02-02,0.0,0.0,-0.003755868544600971,0.0015,-0.0003,-0.0007
1994-02-03,0.0,0.0,0.013195098963242335,0.0016,0.0012,0.0024
1994-02-04,0.0,0.0,0.4186046511627908,-0.0034,0.0025,0.0038
1994-02-07,0.0,0.0,-0.0845901639344262,-0.0019,0.0003,-0.0048
1994-02-08,0.0,0.0,-0.02148997134670494,0.0059,0.0002,0.0051
1994-02-09,0.0,0.0,-0.026354319180087793,0.0026,-0.0014,0.0023
1994-02-10,0.0,0.0,0.07067669172932334,-0.0019,-0.0023,0.0057
1994-02-11,0.0,0.0,0.015449438202247201,-0.0021,-0.0026,-0.0036
1994-02-14,0.0,0.0,-0.012448132780083054,0.0013,-0.0023,0.0006
1994-02-15,0.0,0.0,-0.06162464985994387,0.0014,-0.0032,-0.001
1994-02-16,0.0,0.0,-0.020149253731343242,0.0024,-0.0007,0.0055
1994-02-17,0.0,0.0,0.050266565118050055,-0.0015,0.0008,0.0015
1994-02-18,0.0,0.0,0.06598984771573613,-0.0016,-0.0009,0.003
1994-02-21,0.0,0.0,0.0,0.0,0.0,0.0
1994-02-22,0.0,0.0,-0.08027210884353742,-0.0014,-0.0009,-0.0055
1994-02-23,0.0,0.0,0.028846153846153966,-0.0019,-0.0031,0.0012
1994-02-24,0.0,0.0,0.1473759884974839,-0.003,0.0026,0.0026
1994-02-25,0.0,0.0,-0.07268170426065168,-0.0014,-0.0021,-0.0007
1994-02-28,0.0,0.0,0.004729729729729737,0.0031,-0.0009,0.0051
1994-03-01,0.0027266530334015826,0.0,0.06455951580363162,-0.0013,0.0005,-0.0002
