Date,SPX INDEX,INDU INDEX,CCMP INDEX,RTY INDEX,BCOM INDEX,GBPUSD,CADUSD,AUDUSD,CHFUSD,EURUSD,JPYUSD,NOKUSD,NZDUSD,US2Y,US10Y,US5Y,US30Y,SEKUSD,GOLD,CRB
2009-09-23,1060.86,9748.55,2131.42,613.375,126.132,1.6341,0.9308,0.8697,0.974,1.4735,0.010955,0.1724,0.7197,0.9605,3.4184,2.3715,4.1973,0.145857,1010.25,377.29
2009-09-22,1071.66,9829.87,2146.3,620.695,127.3554,1.6359,0.9353,0.8735,0.9767,1.479,0.010977,0.1712,0.719,0.951,3.4445,2.4153,4.1964,0.146873,1014.0,379.88
2009-09-21,1064.66,9778.86,2138.04,615.97,125.2013,1.6217,0.9268,0.863,0.9688,1.468,0.010877,0.1694,0.7069,0.9836,3.4799,2.4525,4.2348,0.144786,997.0,378.89
2009-09-18,1068.3,9820.2,2132.86,617.885,127.5097,1.6271,0.9353,0.8675,0.9713,1.4712,0.010953,0.1703,0.7093,0.9918,3.4632,2.4525,4.2169,0.14573,1012.0,380.07
2009-09-17,1065.48,9783.92,2126.75,615.469,128.9454,1.6453,0.9394,0.8728,0.9725,1.4741,0.01098,0.1712,0.7107,0.9351,3.3836,2.3614,4.1655,0.145628,1018.5,380.93
2009-09-16,1068.76,9791.71,2133.15,617.378,129.5389,1.6493,0.9383,0.8735,0.9691,1.4709,0.010998,0.1709,0.7141,0.9838,3.469,2.4389,4.2574,0.145487,1015.75,380.38
2009-09-15,1052.63,9683.41,2102.64,604.835,126.5817,1.6489,0.9326,0.8634,0.9663,1.4658,0.010981,0.1699,0.705,0.9353,3.4541,2.3951,4.2656,0.143867,996.0,378.75
2009-09-14,1049.34,9626.8,2091.78,600.032,124.1039,1.6583,0.9236,0.8622,0.9665,1.4618,0.010997,0.1692,0.7011,0.9193,3.4208,2.3682,4.2287,0.143134,999.25,384.59
2009-09-11,1042.73,9605.41,2080.9,593.595,123.7917,1.6657,0.9288,0.8634,0.9632,1.4571,0.011027,0.1682,0.7074,0.9033,3.347,2.3012,4.1797,0.142873,1008.25,386.75
2009-09-10,1044.14,9627.48,2084.02,594.898,125.864,1.6651,0.9284,0.864,0.9631,1.4582,0.010901,0.1682,0.7039,0.8797,3.3472,2.2813,4.1984,0.142972,990.75,384.65
2009-09-09,1033.37,9547.22,2060.39,586.397,125.3616,1.6548,0.9273,0.8624,0.9605,1.4557,0.010866,0.1696,0.6959,0.9198,3.4711,2.3649,4.3285,0.14276,999.5,383.2
2009-09-08,1025.39,9497.34,2037.77,576.375,125.4516,1.649,0.927,0.8617,0.9547,1.4478,0.01083,0.1687,0.6961,0.9359,3.4823,2.3917,4.3184,0.141961,1000.75,383.35
2009-09-04,1016.4,9441.27,2018.78,570.503,122.9308,1.6392,0.9183,0.8507,0.9429,1.4297,0.010751,0.1665,0.6874,0.9281,3.4378,2.3515,4.2666,0.139598,989.0,381.42
2009-09-03,1003.24,9344.61,1983.2,562.485,123.6007,1.6319,0.9076,0.8403,0.9411,1.4252,0.010795,0.1651,0.6776,0.9126,3.344,2.2983,4.1604,0.138186,983.0,382.15
2009-09-02,994.75,9280.67,1967.07,555.832,123.5911,1.6273,0.905,0.8337,0.9427,1.4264,0.010844,0.1643,0.673,0.8969,3.3056,2.2651,4.1201,0.138544,964.75,381.22
2009-09-01,998.04,9310.6,1968.89,558.059,123.4857,1.616,0.9058,0.826,0.9387,1.4224,0.010761,0.164,0.6752,0.9049,3.3625,2.315,4.1923,0.137419,955.0,381.28
2009-08-28,1028.93,9544.2,2028.77,579.857,127.8445,1.627,0.916,0.8411,0.9437,1.4303,0.010684,0.1656,0.6841,1.0158,3.4456,2.4451,4.2004,0.140587,955.5,381.52
2009-08-27,1030.98,9580.63,2027.73,583.773,126.7259,1.6284,0.9195,0.8392,0.944,1.4341,0.010693,0.1657,0.6875,1.0396,3.4531,2.4685,4.2236,0.140344,943.0,380.72
2009-08-26,1028.12,9543.52,2024.43,584.019,126.5186,1.6249,0.9113,0.8284,0.9365,1.4255,0.010609,0.1649,0.6815,1.0475,3.4329,2.4352,4.1951,0.140232,940.5,379.99
2009-08-25,1028.0,9539.29,2024.23,583.218,126.9233,1.6349,0.9201,0.8357,0.942,1.4297,0.010618,0.1653,0.6843,1.0081,3.4348,2.4421,4.2228,0.14149,950.5,381.45
2009-08-24,1025.57,9509.28,2017.98,580.237,128.751,1.6417,0.9292,0.8389,0.9422,1.4304,0.010576,0.1665,0.6851,1.0163,3.4755,2.4826,4.2659,0.141777,951.5,380.76
2009-08-21,1026.13,9505.96,2020.9,581.513,127.5883,1.6508,0.925,0.8348,0.9449,1.4326,0.010594,0.1667,0.683,1.0899,3.5649,2.5638,4.3748,0.142036,952.5,379.3
2009-08-20,1007.37,9350.05,1989.22,568.677,125.963,1.6507,0.92,0.8313,0.9408,1.4254,0.010617,0.1663,0.6772,0.9837,3.4313,2.409,4.2426,0.139906,940.5,377.57
2009-08-19,996.46,9279.16,1969.24,561.645,127.2624,1.6529,0.9131,0.8287,0.938,1.4224,0.010629,0.165,0.674,0.9837,3.4517,2.4058,4.2914,0.139141,943.0,378.65
2009-08-18,989.67,9217.94,1955.92,556.426,126.091,1.6561,0.9082,0.8268,0.9296,1.4136,0.010562,0.1637,0.6748,1.0243,3.5092,2.4562,4.3527,0.138116,935.0,378.2
2009-08-17,979.73,9135.34,1930.84,548.181,125.1703,1.6348,0.9021,0.8205,0.9277,1.4082,0.01058,0.1618,0.6676,1.008,3.4684,2.406,4.3242,0.137185,932.75,380.19
2009-08-14,1004.09,9321.4,1985.52,563.896,127.5107,1.6543,0.9105,0.8329,0.9329,1.4203,0.010532,0.1644,0.6783,1.0485,3.5688,2.5068,4.4206,0.139013,953.5,385.09
2009-08-13,1012.73,9398.19,2009.35,575.189,130.9628,1.6583,0.9198,0.8429,0.9348,1.4292,0.01048,0.1655,0.679,1.0887,3.595,2.554,4.4273,0.13985,953.5,385.42
2009-08-12,1005.81,9361.61,1998.72,572.172,130.2801,1.6482,0.9181,0.8337,0.9277,1.4188,0.010411,0.164,0.6718,1.1532,3.7172,2.6756,4.5373,0.138402,947.25,384.59
2009-08-11,994.35,9241.45,1969.73,562.119,128.8369,1.6478,0.9076,0.8291,0.9244,1.4149,0.010416,0.1603,0.6672,1.1691,3.6677,2.6654,4.436,0.136715,942.75,383.04
2009-08-10,1007.09,9337.95,1992.24,571.873,129.787,1.6481,0.9183,0.8374,0.9214,1.414,0.010293,0.161,0.6767,1.2335,3.7765,2.7467,4.5313,0.137805,945.0,382.98
2009-08-07,1010.47,9370.07,2000.25,572.399,130.2414,1.6684,0.9247,0.8372,0.925,1.4183,0.010252,0.1634,0.6721,1.2977,3.8502,2.8181,4.6045,0.139669,956.0,381.38
2009-08-06,997.08,9256.26,1973.16,557.618,130.3984,1.6783,0.928,0.8395,0.9386,1.4345,0.010476,0.1646,0.6706,1.2001,3.7501,2.7059,4.5333,0.139667,964.0,380.58
2009-08-05,1002.72,9280.97,1993.05,565.989,132.9184,1.6989,0.9342,0.8406,0.9417,1.4404,0.01053,0.1662,0.6729,1.2079,3.7459,2.7194,4.5492,0.140123,960.5,381.21
2009-08-04,1005.65,9320.19,2011.31,570.735,131.7702,1.6939,0.9325,0.8444,0.9435,1.4408,0.010501,0.1653,0.6737,1.1996,3.6845,2.6957,4.4632,0.140444,960.5,380.39
2009-08-03,1002.63,9286.56,2008.61,565.778,131.2465,1.6928,0.9382,0.842,0.9441,1.4412,0.010496,0.1661,0.6683,1.1833,3.6333,2.662,4.404,0.141198,959.75,377.7
2009-07-31,987.48,9171.61,1978.5,556.712,126.4754,1.6713,0.9279,0.8359,0.9361,1.4257,0.010562,0.1635,0.6618,1.1113,3.4796,2.5144,4.2983,0.139054,939.0,371.62
2009-07-30,986.75,9154.46,1984.3,557.799,124.1594,1.6493,0.9231,0.8257,0.9196,1.4075,0.010465,0.1605,0.6522,1.1665,3.6074,2.625,4.4107,0.134904,932.5,372.09
2009-07-29,975.15,9070.72,1967.76,548.375,119.4757,1.6379,0.9179,0.8175,0.9199,1.405,0.010527,0.1599,0.6574,1.1585,3.6582,2.6316,4.5074,0.1334,931.0,369.49
2009-07-28,979.62,9096.72,1975.51,551.948,122.5095,1.6429,0.9247,0.8269,0.9299,1.4167,0.010577,0.1614,0.6578,1.0755,3.6856,2.6009,4.5491,0.133755,944.25,371.2
2009-07-27,982.18,9108.51,1967.89,550.882,123.7109,1.6488,0.925,0.8227,0.9339,1.4232,0.010508,0.1616,0.6567,1.0344,3.7189,2.5874,4.6256,0.135238,955.0,372.44
2009-07-24,979.26,9093.24,1965.96,548.464,123.3155,1.6426,0.9204,0.8172,0.9332,1.4202,0.010542,0.1601,0.6558,0.9936,3.6578,2.5298,4.5391,0.133569,951.5,370.61
2009-07-23,976.29,9069.29,1973.6,545.848,123.1198,1.6479,0.9186,0.812,0.9302,1.4143,0.010529,0.1589,0.6537,1.0105,3.6555,2.5299,4.55,0.133049,950.0,371.99
2009-07-22,954.07,8881.26,1926.38,528.698,121.616,1.6493,0.9095,0.8157,0.9383,1.422,0.010679,0.1586,0.6585,0.9373,3.5443,2.3954,4.4465,0.131743,948.25,364.78
2009-07-21,954.58,8915.94,1916.2,525.225,120.8762,1.6459,0.9061,0.8182,0.9381,1.4226,0.010667,0.1591,0.6579,0.9213,3.4824,2.3386,4.3905,0.131304,947.75,367.7
2009-07-20,951.13,8848.15,1909.29,526.956,121.6238,1.6548,0.9041,0.8166,0.9365,1.4231,0.010615,0.1587,0.6576,0.9703,3.6063,2.456,4.5142,0.129509,952.75,367.35
2009-07-17,940.38,8743.94,1886.61,519.218,120.289,1.6336,0.8981,0.8024,0.9288,1.4102,0.010613,0.1564,0.6447,0.9868,3.6433,2.4965,4.535,0.127935,937.5,363.82
2009-07-16,940.74,8711.82,1885.03,522.021,118.3591,1.6438,0.8952,0.8062,0.932,1.4148,0.010647,0.1571,0.6486,0.9793,3.5689,2.4463,4.4475,0.128414,935.0,362.65
2009-07-15,932.68,8616.21,1862.9,515.641,117.4889,1.6424,0.8989,0.8032,0.9307,1.4107,0.010611,0.1566,0.6488,1.0117,3.6038,2.5068,4.4886,0.128809,938.0,359.29
2009-07-14,905.84,8359.49,1799.73,496.516,115.5993,1.6309,0.8828,0.7929,0.9184,1.3967,0.010694,0.1549,0.6389,0.9394,3.4703,2.353,4.3741,0.126805,924.75,358.28
2009-07-13,901.05,8331.68,1793.21,493.314,114.0751,1.6227,0.8693,0.7832,0.9234,1.3978,0.010765,0.154,0.6323,0.8995,3.35,2.2568,4.2321,0.126842,908.5,356.77
2009-07-10,879.13,8146.52,1756.03,480.976,113.9886,1.6211,0.8599,0.7788,0.9206,1.3936,0.010804,0.1534,0.6276,0.8998,3.3026,2.2173,4.1989,0.126174,913.0,355.27
2009-07-09,882.68,8183.17,1752.55,479.267,114.8033,1.6335,0.8603,0.7829,0.9272,1.402,0.010753,0.1542,0.6298,0.9247,3.403,2.3172,4.3002,0.127613,911.75,357.18
2009-07-08,879.56,8178.41,1747.17,479.683,113.2371,1.6072,0.8565,0.7786,0.9174,1.3884,0.010766,0.1523,0.6261,0.909,3.3081,2.2314,4.1935,0.125522,918.0,353.61
2009-07-07,881.03,8163.6,1746.17,484.254,116.2501,1.6139,0.8573,0.7891,0.9184,1.3924,0.010539,0.153,0.6289,0.9651,3.4544,2.354,4.3086,0.12592,924.0,356.03
2009-07-06,898.72,8324.87,1787.4,494.026,118.1087,1.6286,0.8627,0.7977,0.9222,1.3984,0.010488,0.1547,0.6367,0.9412,3.5063,2.3873,4.3579,0.127966,924.5,358.46
2009-07-02,896.42,8280.74,1796.52,497.212,121.0194,1.6394,0.8598,0.7938,0.9221,1.4003,0.010423,0.1561,0.6283,0.9815,3.4946,2.4208,4.3181,0.128484,929.5,361.02
2009-07-01,923.33,8504.06,1845.72,517.464,123.5971,1.6478,0.87,0.8085,0.9301,1.4142,0.010346,0.1578,0.6393,1.0377,3.5365,2.5078,4.3285,0.131843,938.25,362.34
2009-06-30,919.32,8447.0,1835.04,508.281,122.5361,1.6458,0.8604,0.8064,0.9208,1.4033,0.010377,0.1555,0.6457,1.1091,3.5326,2.5546,4.3294,0.129831,934.5,360.84
2009-06-29,927.23,8529.38,1844.06,510.615,124.8238,1.6567,0.8649,0.8082,0.9239,1.4083,0.01041,0.1561,0.651,1.0933,3.4768,2.5213,4.287,0.130543,935.5,364.04
2009-06-26,918.9,8438.39,1838.22,513.222,123.9189,1.6525,0.8684,0.8079,0.9229,1.4056,0.010503,0.1549,0.6455,1.1092,3.5363,2.558,4.336,0.128195,942.0,360.45
2009-06-25,920.26,8472.4,1829.54,509.177,124.8409,1.6368,0.8663,0.8025,0.9141,1.3988,0.010422,0.1545,0.6453,1.125,3.5398,2.5848,4.3341,0.126523,937.25,359.75
2009-06-24,900.94,8299.86,1792.34,494.947,123.3379,1.6407,0.8639,0.7968,0.9108,1.393,0.010455,0.1543,0.6398,1.1964,3.6851,2.7131,4.427,0.126028,933.5,359.62
2009-06-23,895.1,8322.91,1764.92,489.769,122.8094,1.6455,0.8699,0.7939,0.9375,1.4077,0.010502,0.1543,0.6397,1.0959,3.6208,2.6715,4.3569,0.126607,920.75,359.21
2009-06-22,893.04,8339.01,1766.19,492.806,120.9645,1.6348,0.8659,0.7858,0.9207,1.3865,0.010431,0.1527,0.6291,1.1284,3.681,2.6988,4.4376,0.125117,919.25,357.47
2009-06-19,921.23,8539.73,1827.47,512.723,124.7299,1.6494,0.8806,0.806,0.925,1.3937,0.010387,0.1562,0.6426,1.2018,3.7808,2.8021,4.5041,0.126376,935.25,361.74
2009-06-18,918.37,8555.6,1807.72,509.483,126.2596,1.6332,0.8833,0.7984,0.9206,1.39,0.010358,0.1561,0.6378,1.2495,3.8277,2.8393,4.6038,0.126451,940.5,363.25
2009-06-17,910.71,8497.18,1808.06,507.029,126.4573,1.6401,0.8837,0.7945,0.926,1.3942,0.010443,0.1569,0.6336,1.1593,3.6882,2.6771,4.51,0.127446,930.5,364.68
2009-06-16,911.97,8504.67,1796.18,503.743,125.6875,1.6411,0.8807,0.7934,0.9187,1.3837,0.010375,0.1557,0.6301,1.1833,3.6588,2.6735,4.4727,0.127709,934.0,365.04
2009-06-15,923.72,8612.13,1816.38,511.825,126.03,1.632,0.8824,0.7951,0.9164,1.3803,0.01022,0.1547,0.6311,1.2236,3.7113,2.7213,4.5606,0.127422,932.25,367.87
2009-06-12,946.21,8799.26,1858.8,526.831,128.8919,1.6443,0.8927,0.8124,0.9268,1.4016,0.01016,0.1579,0.6431,1.2638,3.7916,2.7829,4.6443,0.130052,937.25,371.32
2009-06-11,944.89,8770.92,1862.37,526.08,131.1164,1.6591,0.9072,0.8193,0.9341,1.4108,0.010243,0.1582,0.643,1.3189,3.8543,2.8475,4.6965,0.131259,947.5,374.48
2009-06-10,939.15,8739.02,1853.08,523.706,128.2956,1.6359,0.9021,0.8031,0.9256,1.3984,0.010191,0.1569,0.6261,1.3508,3.9455,2.9163,4.762,0.129752,953.75,371.93
2009-06-09,942.43,8763.06,1860.13,527.932,128.2388,1.6305,0.9056,0.8015,0.9272,1.4065,0.010268,0.1579,0.6271,1.3015,3.8559,2.8676,4.6524,0.130192,956.0,372.79
2009-06-08,939.14,8764.49,1842.4,524.788,125.7864,1.6051,0.8964,0.7892,0.9163,1.39,0.010153,0.1553,0.6205,1.398,3.8736,2.9226,4.6138,0.127354,943.75,369.34
2009-06-05,940.09,8763.13,1849.42,530.361,127.0613,1.5981,0.8937,0.7932,0.9208,1.3968,0.01014,0.1558,0.6264,1.2923,3.8279,2.8326,4.633,0.128174,962.0,367.41
2009-06-04,942.46,8750.24,1850.02,531.68,128.0037,1.6175,0.9116,0.8019,0.9353,1.4183,0.010354,0.1591,0.6345,0.9546,3.7099,2.5894,4.5785,0.131001,970.75,368.59
2009-06-03,931.76,8675.28,1825.92,522.711,124.1996,1.6317,0.9011,0.8008,0.9344,1.4162,0.010418,0.1577,0.6345,0.9068,3.5398,2.4239,4.4453,0.129883,976.75,366.66
2009-06-02,944.74,8740.87,1836.8,526.676,128.4899,1.658,0.925,0.8209,0.9419,1.4303,0.010444,0.1617,0.6565,0.9464,3.6127,2.491,4.4824,0.133421,980.0,370.88
2009-06-01,942.87,8721.44,1828.68,521.377,129.1495,1.6443,0.9145,0.8101,0.9344,1.4159,0.010352,0.1622,0.6501,0.9463,3.6726,2.5213,4.5337,0.134949,981.75,369.91
2009-05-29,919.14,8500.33,1774.33,501.629,124.9324,1.619,0.9171,0.8011,0.9372,1.4158,0.01049,0.159,0.6405,0.9146,3.4594,2.3399,4.3361,0.132525,975.5,361.86
2009-05-28,906.83,8403.8,1751.79,492.253,123.1161,1.5945,0.8982,0.784,0.9223,1.3941,0.010326,0.1554,0.6233,0.9621,3.6122,2.437,4.4873,0.130109,957.75,357.2
2009-05-27,893.06,8300.02,1731.08,489.904,121.4494,1.5955,0.8896,0.7757,0.9149,1.3825,0.010489,0.1552,0.6145,0.9779,3.7381,2.437,4.6319,0.129281,951.0,356.99
2009-05-26,910.33,8473.49,1750.43,500.355,121.3429,1.5926,0.8959,0.7862,0.9227,1.3985,0.010523,0.1564,0.6246,0.9159,3.5467,2.3032,4.4912,0.132375,945.0,355.92
2009-05-22,887.0,8277.32,1692.01,477.666,120.6534,1.5934,0.8934,0.7827,0.9213,1.3998,0.010551,0.1578,0.6201,0.8831,3.4495,2.201,4.3836,0.134115,959.75,356.06
2009-05-21,888.33,8292.13,1695.25,481.262,119.4986,1.5844,0.8794,0.7783,0.9145,1.389,0.010591,0.1565,0.611,0.8587,3.3644,2.1395,4.3125,0.132991,937.5,354.88
2009-05-20,903.47,8422.04,1727.84,489.35,121.3203,1.5755,0.8759,0.7751,0.9091,1.378,0.010539,0.1559,0.6058,0.8343,3.1912,2.0251,4.1438,0.131587,939.5,356.64
2009-05-19,908.13,8474.85,1734.54,493.263,119.8665,1.5477,0.8653,0.7747,0.9016,1.363,0.01042,0.1557,0.6017,0.8831,3.243,2.0989,4.2085,0.130437,924.75,354.77
2009-05-18,909.71,8504.08,1732.36,494.786,119.8498,1.5348,0.8597,0.7658,0.8976,1.3562,0.010383,0.155,0.5952,0.9074,3.23,2.0987,4.1984,0.12974,921.0,354.19
2009-05-15,882.88,8268.64,1680.14,475.837,117.6966,1.518,0.8484,0.7491,0.8917,1.3495,0.010503,0.1532,0.5852,0.8507,3.1341,1.9981,4.0838,0.126311,929.5,353.17
2009-05-14,893.07,8331.32,1689.21,480.708,120.2021,1.5238,0.8554,0.7602,0.9057,1.3639,0.010438,0.1547,0.5968,0.8427,3.0884,1.958,4.0483,0.127349,925.25,353.58
2009-05-13,883.92,8284.89,1664.19,471.82,119.7092,1.5157,0.8517,0.7532,0.9036,1.36,0.010494,0.1534,0.592,0.8669,3.1195,1.9779,4.099,0.126357,924.0,352.76
2009-05-12,908.35,8469.11,1715.92,495.181,121.2127,1.5271,0.8602,0.765,0.9045,1.3648,0.010368,0.1552,0.606,0.883,3.1727,2.0112,4.1593,0.128399,917.0,352.61
2009-05-11,909.24,8418.77,1731.24,501.942,120.3455,1.5117,0.8576,0.7586,0.9013,1.3582,0.010258,0.1549,0.6001,0.891,3.1654,2.0211,4.1847,0.127798,913.0,350.71
2009-05-08,929.23,8574.65,1739.0,511.823,120.8343,1.5234,0.87,0.7686,0.9048,1.3634,0.010155,0.1578,0.6038,0.9793,3.2856,2.1381,4.2676,0.130717,907.0,350.84
2009-05-07,907.39,8409.85,1716.24,492.936,119.3384,1.5018,0.8548,0.7539,0.8848,1.339,0.010089,0.1545,0.5911,0.9949,3.3341,2.1712,4.3057,0.12679,912.25,347.24
2009-05-06,919.53,8512.28,1759.1,505.094,118.4795,1.5136,0.8579,0.7483,0.884,1.3335,0.010171,0.1533,0.5837,0.9628,3.1612,2.0507,4.0949,0.126563,910.0,343.09
2009-05-05,903.8,8410.65,1754.12,502.552,115.2585,1.509,0.8511,0.7426,0.8833,1.333,0.010114,0.1526,0.5804,0.9627,3.1592,2.0473,4.0655,0.12579,910.0,339.48
2009-05-01,877.52,8212.41,1719.2,486.977,114.1291,1.4921,0.8438,0.7306,0.8803,1.3273,0.01009,0.1528,0.5698,0.9068,3.1533,2.0106,4.0703,0.124435,884.5,340.72
2009-04-30,872.81,8168.12,1717.3,487.561,110.5712,1.479,0.8387,0.7256,0.8769,1.323,0.010139,0.1525,0.5652,0.8987,3.1187,2.0104,4.0324,0.124251,883.25,338.1
2009-04-29,873.64,8185.73,1711.94,491.473,109.8708,1.4772,0.8317,0.727,0.8799,1.3271,0.010239,0.1515,0.573,0.9541,3.1073,2.0302,4.0275,0.124112,898.25,337.55
2009-04-28,855.16,8016.95,1673.81,472.842,107.4944,1.4633,0.82,0.7062,0.8751,1.3149,0.010369,0.1497,0.5588,0.9461,3.0073,1.9405,3.9537,0.122656,891.0,335.54
2009-04-27,857.51,8025.0,1679.41,469.526,108.6026,1.4645,0.8194,0.71,0.8653,1.3036,0.010334,0.1485,0.5657,0.8749,2.9083,1.8433,3.8294,0.122329,907.5,338.4
2009-04-24,866.23,8076.29,1694.29,478.738,111.0304,1.4678,0.8267,0.7232,0.878,1.3242,0.010292,0.1522,0.5724,0.957,2.9903,1.937,3.8812,0.123106,907.5,341.16
2009-04-23,851.92,7957.06,1652.21,466.622,109.7299,1.4722,0.8178,0.7148,0.8692,1.3144,0.010207,0.1512,0.5618,0.924,2.9193,1.8764,3.7918,0.120904,897.5,340.62
2009-04-22,843.55,7886.57,1646.12,470.727,109.9997,1.4492,0.8067,0.7054,0.8595,1.3005,0.010203,0.1486,0.5553,0.9565,2.9397,1.8931,3.8036,0.118599,886.0,335.66
2009-04-21,850.08,7969.56,1643.85,470.047,109.7785,1.4673,0.8093,0.7114,0.8565,1.2948,0.010128,0.1474,0.564,0.932,2.8969,1.8563,3.7392,0.117046,888.75,336.25
2009-04-20,832.39,7841.73,1608.21,452.485,109.6293,1.4539,0.8071,0.6966,0.8556,1.2921,0.010215,0.1463,0.5525,0.9075,2.8359,1.7964,3.6891,0.115012,877.0,334.67
2009-04-17,869.6,8131.33,1673.07,479.366,113.575,1.4797,0.8243,0.7225,0.8584,1.3044,0.010085,0.1493,0.568,0.9643,2.9451,1.8929,3.7981,0.118323,870.5,336.41
2009-04-16,865.3,8125.43,1670.44,473.883,113.2676,1.4925,0.8284,0.7206,0.8723,1.3186,0.010071,0.1499,0.5727,0.8992,2.8303,1.7698,3.714,0.120404,880.5,331.71
2009-04-15,852.06,8029.62,1626.8,461.133,113.7634,1.4997,0.8311,0.7288,0.8753,1.3227,0.010064,0.1496,0.5812,0.8508,2.7644,1.7004,3.6625,0.12118,891.0,330.7
2009-04-14,841.5,7920.18,1625.72,453.218,113.3494,1.4895,0.823,0.7239,0.8783,1.3259,0.010103,0.1508,0.5832,0.8427,2.7845,1.7169,3.6545,0.122276,887.5,328.9
2009-04-09,856.56,8083.38,1652.54,468.2,113.1206,1.468,0.8173,0.7193,0.8651,1.3169,0.009959,0.1505,0.5832,0.9474,2.9207,1.8857,3.7517,0.12098,880.5,329.17
2009-04-08,825.16,7837.11,1590.66,442.123,111.3674,1.4716,0.8089,0.7101,0.872,1.3282,0.010024,0.15,0.5797,0.923,2.8559,1.8292,3.6686,0.121276,880.0,326.68
2009-04-07,815.55,7789.56,1561.61,431.696,110.6983,1.4731,0.8084,0.7109,0.8754,1.3272,0.009958,0.1495,0.5759,0.9069,2.8965,1.849,3.7139,0.122179,879.75,328.32
2009-04-06,835.48,7975.85,1606.71,447.557,111.809,1.477,0.8077,0.7139,0.8801,1.3416,0.009902,0.1523,0.5883,0.9388,2.9223,1.8853,3.7247,0.124571,870.25,326.87
2009-04-03,842.5,8017.59,1621.87,456.131,113.6754,1.4836,0.8132,0.7151,0.8841,1.3486,0.009968,0.1531,0.5857,0.9467,2.8853,1.8522,3.6899,0.125714,905.0,327.92
2009-04-02,834.38,7978.08,1602.63,450.189,112.2954,1.4725,0.8081,0.7152,0.8819,1.3461,0.010048,0.1526,0.5777,0.8829,2.7662,1.7467,3.5968,0.124616,897.75,324.7
2009-04-01,811.08,7761.6,1551.6,429.158,108.687,1.4468,0.7936,0.6993,0.8731,1.3249,0.010149,0.1491,0.5679,0.8038,2.6539,1.642,3.5015,0.122259,924.5,321.05
2009-03-31,797.87,7608.92,1528.59,422.748,109.7822,1.4323,0.7935,0.6913,0.8776,1.325,0.010104,0.1484,0.5595,0.796,2.6629,1.6551,3.5339,0.121258,916.5,320.47
2009-03-30,787.53,7522.02,1501.8,415.974,107.1563,1.4266,0.7921,0.6814,0.8707,1.3199,0.010282,0.1471,0.5634,0.8434,2.7117,1.7238,3.5985,0.120283,928.0,317.31
2009-03-27,815.94,7776.18,1545.2,428.995,110.1822,1.432,0.8056,0.6942,0.8742,1.3287,0.010219,0.1509,0.5707,0.9066,2.7571,1.8025,3.6124,0.121878,924.0,317.53
2009-03-26,832.86,7924.56,1587.0,445.303,112.9079,1.4453,0.8126,0.7016,0.8872,1.3526,0.01013,0.1538,0.5756,0.9066,2.7389,1.7894,3.6518,0.124642,938.25,315.2
2009-03-25,813.88,7749.81,1528.95,426.517,112.4298,1.4552,0.8118,0.6978,0.8918,1.3583,0.010253,0.1532,0.5661,0.9541,2.7844,1.8117,3.7407,0.123645,929.0,313.78
2009-03-24,806.12,7659.97,1516.52,416.385,113.4431,1.4681,0.8116,0.6955,0.8835,1.3468,0.010219,0.1568,0.563,0.9076,2.701,1.7256,3.6386,0.123043,923.75,314.17
2009-03-23,822.92,7775.86,1555.77,433.724,114.2044,1.4572,0.8188,0.7052,0.889,1.3633,0.010314,0.1591,0.5717,0.8913,2.6523,1.6828,3.6915,0.125433,949.25,314.0
2009-03-20,768.54,7278.38,1457.27,400.109,112.8064,1.4465,0.8059,0.6869,0.8872,1.3582,0.01042,0.1568,0.5587,0.8668,2.6344,1.6401,3.6606,0.122524,954.0,310.75
2009-03-19,784.04,7400.8,1483.48,413.259,112.4808,1.4506,0.8067,0.6851,0.8904,1.3665,0.010578,0.1578,0.5535,0.8587,2.6023,1.6437,3.629,0.125471,956.5,310.28
2009-03-18,794.35,7486.58,1491.22,417.635,106.4575,1.4275,0.8022,0.6765,0.8763,1.3474,0.010393,0.1529,0.5446,0.8102,2.533,1.5686,3.5322,0.123906,893.25,305.59
2009-03-17,778.12,7395.7,1462.11,403.591,108.2683,1.4037,0.7873,0.6619,0.8459,1.3017,0.010141,0.1485,0.5306,1.029,3.0066,1.9748,3.8251,0.118493,915.5,307.38
2009-03-16,753.89,7216.97,1404.02,386.361,107.3943,1.4064,0.7863,0.6591,0.844,1.2968,0.010185,0.1459,0.5302,0.9964,2.9529,1.9181,3.7577,0.117132,919.5,306.83
2009-03-13,756.55,7223.98,1431.5,393.086,105.9414,1.4002,0.7866,0.6582,0.8439,1.2928,0.010205,0.1466,0.5251,0.9558,2.8902,1.865,3.6729,0.116006,928.0,306.69
2009-03-12,750.74,7170.06,1426.1,390.121,106.1149,1.3939,0.7827,0.6547,0.8441,1.2913,0.010233,0.1458,0.5205,1.0038,2.8535,1.8981,3.6106,0.11614,925.25,307.47
2009-03-11,721.36,6930.4,1371.64,366.296,102.6873,1.3874,0.7782,0.6522,0.8673,1.2837,0.01028,0.145,0.5134,1.0117,2.9048,1.9412,3.6614,0.11435,899.5,308.93
2009-03-10,719.6,6926.49,1358.28,367.746,104.7621,1.3753,0.7819,0.6459,0.8617,1.2682,0.010135,0.1426,0.5033,1.0276,3.0044,2.001,3.7253,0.11256,901.5,311.15
