Date,GermanBond10Y,GermanyEq,Gold,JapanBond10Y,JapanEq,Oil,TRCommodity,UKEq,USBond10Y,USEq
1879-01-31,5.61E-10,0.2916,20.67,2.3661448,,0.9812,,,18.1328669,0.023757966
1879-02-28,5.65E-10,0.296,20.67,2.3563442,,0.975,,,18.2010766,0.024677272
1879-03-31,5.71E-10,0.3003,20.67,2.3801457,,0.8313,,,18.1219533,0.024441829
1879-04-30,5.79E-10,0.3286,20.67,2.3773455,,0.75,,,18.4425732,0.02528552
1879-05-31,5.81E-10,0.3482,20.67,2.4193481,,0.7375,,,18.8679238,0.026555837
1879-06-30,5.93E-10,0.3417,20.67,2.5003789,,0.7,,,18.7641125,0.026909006
1879-07-31,5.94E-10,0.3634,20.67,2.4598635,,0.6938,,,18.8114289,0.027432374
1879-08-31,5.94E-10,0.3765,20.67,2.4728863,,0.6563,,,18.7761738,0.027790323
1879-09-30,5.90E-10,0.3721,20.67,2.3730448,,0.825,,,18.915339,0.028912842
1879-10-31,5.85E-10,0.3852,20.67,2.3846206,,0.8875,,,19.1149116,0.032167813
1879-11-30,5.81E-10,0.4113,20.67,2.4598635,,1.225,,,19.290123,0.033986258
1879-12-31,5.94E-10,0.457,20.67,2.5855499,,1.1,,,19.4184865,0.034021232
1880-01-31,5.95E-10,0.494,20.67,2.5675946,,1.1,,,19.6550081,0.035433421
1880-02-29,6.10E-10,0.5201,20.67,2.5646021,,0.9438,,,20.0807484,0.036248842
1880-03-31,6.07E-10,0.4875,20.67,2.5735797,,0.8625,,,20.234961,0.036977008
1880-04-30,6.08E-10,0.4788,20.67,2.5855499,,0.7375,,,20.4498397,0.036323136
1880-05-31,6.09E-10,0.457,20.67,2.6094901,,0.9937,,,20.6408437,0.03358149
1880-06-30,6.21E-10,0.4592,20.67,2.7053364,,1.0875,,,20.8795987,0.033812355
1880-07-31,6.25E-10,0.4809,20.67,2.7022446,,0.9375,,,20.9644173,0.035539691
1880-08-31,6.26E-10,0.494,20.67,2.6960609,,0.9063,,,21.2053765,0.037010809
1880-09-30,6.21E-10,0.4875,20.67,2.7146118,,1.0125,,,21.1089928,0.037070198
1880-10-31,6.21E-10,0.4679,20.67,2.6960609,,0.95,,,20.9036956,0.038287228
1880-11-30,6.21E-10,0.4701,20.67,2.7207954,,0.9438,,,21.6206553,0.040494684
1880-12-31,6.35E-10,0.4766,20.67,2.822985,,0.9625,,,21.8521836,0.042262654
1881-01-31,6.26E-10,0.4897,20.67,2.7686968,,0.9312,,,22.1711871,0.044934909
1881-02-28,6.32E-10,0.4962,20.67,2.822985,,0.8625,,,22.2565817,0.044912328
1881-03-31,6.35E-10,0.4962,20.67,2.8293718,,0.8,,,22.3429579,0.045609381
1881-04-30,6.41E-10,0.5005,20.67,2.8357586,,0.8313,,,22.7509409,0.045673943
1881-05-31,6.48E-10,0.5201,20.67,2.9124008,,0.8188,,,23.2094256,0.047836527
1881-06-30,6.44E-10,0.5201,20.67,3.0310052,,0.775,,,23.370836,0.048548187
1881-07-31,6.48E-10,0.5571,20.67,2.9189898,,0.7813,,,23.0727715,0.047062838
1881-08-31,6.43E-10,0.5637,20.67,2.9156952,,0.8438,,,23.1107266,0.04612239
1881-09-30,6.43E-10,0.5528,20.67,2.879455,,0.935,,,23.3104909,0.046662696
1881-10-31,6.43E-10,0.5571,20.67,2.9387572,,0.8875,,,23.3608644,0.04609139
1881-11-30,6.49E-10,0.5506,20.67,2.925579,,0.7912,,,23.5240721,0.046543063
1881-12-31,6.49E-10,0.5571,20.67,3.0208304,,0.8238,,,23.8021297,0.04542593
1882-01-31,6.48E-10,0.5528,20.67,2.9527937,,0.8612,,,23.9535216,0.044857677
1882-02-28,6.51E-10,0.531,20.67,2.884757,,0.8188,,,23.9799391,0.044099645
1882-03-31,6.57E-10,0.5332,20.67,2.925579,,0.8,,,24.1445402,0.044190457
1882-04-30,6.61E-10,0.5462,20.67,3.0344378,,0.75,,,24.3985542,0.044368692
1882-05-31,6.67E-10,0.5462,20.67,3.0174286,,0.56,,,24.8083902,0.043980896
1882-06-30,6.82E-10,0.5484,20.67,3.1192975,,0.5288,,,24.6803164,0.043978399
1882-07-31,6.69E-10,0.5658,20.67,3.024454,,0.61,,,24.7195766,0.04667891
1882-08-31,6.69E-10,0.5811,20.67,3.0104031,,0.5587,,,24.783633,0.048227844
1882-09-30,6.69E-10,0.5789,20.67,3.0033776,,0.96,,,24.7702018,0.048913398
1882-10-31,6.69E-10,0.5724,20.67,3.049043,,0.9463,,,24.7837469,0.047851148
1882-11-30,6.72E-10,0.568,20.67,3.1368611,,1.1063,,,24.8358399,0.046001612
1882-12-31,6.72E-10,0.5549,20.67,3.2166424,,0.9125,,,25.108807,0.046407116
1883-01-31,6.81E-10,0.5615,20.67,3.111476,,1.025,,,25.0699366,0.046418868
1883-02-28,6.84E-10,0.5811,20.67,3.1259817,,0.9887,,,25.0699366,0.045540657
1883-03-31,6.87E-10,0.5919,20.67,3.1477403,,0.9575,,,25.1613368,0.046351927
1883-04-30,6.87E-10,0.5963,20.67,3.213016,,0.895,,,25.3869934,0.047568603
1883-05-31,6.91E-10,0.5985,20.67,3.2202688,,1.1988,,,25.3075366,0.046879363
1883-06-30,6.87E-10,0.5919,20.67,3.3176259,,1.165,,,25.3605078,0.047604293
1883-07-31,6.93E-10,0.6072,20.67,3.2427359,,1.0625,,,25.3872171,0.047017076
1883-08-31,6.93E-10,0.618,20.67,3.220269,,1.0838,,,25.4545231,0.045099802
1883-09-30,6.93E-10,0.6094,20.67,3.21278,,1.155,,,25.734431,0.045838638
1883-10-31,7.00E-10,0.5876,20.67,3.2577139,,1.0975,,,26.0705479,0.044832302
1883-11-30,7.00E-10,0.5615,20.67,3.182824,,1.1662,,,26.3398718,0.045686832
1883-12-31,7.01E-10,0.5615,20.67,3.2834971,,1.1325,,,26.73093,0.044973997
1884-01-31,7.08E-10,0.5745,20.67,3.2622008,,1.1075,,,26.8797187,0.043835284
1884-02-29,7.08E-10,0.5789,20.67,3.279625,,1.02,,,26.8808048,0.045213035
1884-03-31,7.12E-10,0.5963,20.67,3.2951132,,0.9463,,,27.0024423,0.045226122
1884-04-30,7.19E-10,0.6006,20.67,3.3919145,,0.97,,,27.0703229,0.043648378
1884-05-31,7.22E-10,0.5963,20.67,3.3919145,,0.7763,,,26.4681519,0.040137276
1884-06-30,7.22E-10,0.5811,20.67,3.4279136,,0.6012,,,26.1944378,0.038761306
1884-07-31,7.28E-10,0.5898,20.67,3.3919145,,0.7337,,,26.402007,0.038985153
1884-08-31,7.35E-10,0.6115,20.67,3.4479131,,0.9075,,,26.4991666,0.041708706
1884-09-30,7.35E-10,0.5963,20.67,3.4639127,,0.735,,,26.6228242,0.040504339
1884-10-31,7.35E-10,0.5941,20.67,3.4559129,,0.7188,,,26.9011545,0.039391609
1884-11-30,7.35E-10,0.6072,20.67,3.4639127,,0.7875,,,27.1928444,0.038825526
1884-12-31,7.35E-10,0.6028,20.67,3.6044532,,0.7437,,,27.3876754,0.038921056
1885-01-31,7.40E-10,0.6028,20.67,3.5548506,,0.6913,,,27.3461458,0.038223535
1885-02-28,7.51E-10,0.6115,20.67,3.5155819,,0.8175,,,27.4303292,0.039590163
1885-03-31,7.48E-10,0.6159,20.67,3.5259158,,0.8112,,,27.4864515,0.039875855
1885-04-30,7.48E-10,0.5832,20.67,3.5548506,,0.81,,,27.5713276,0.039967161
1885-05-31,7.58E-10,0.5963,20.67,3.6457886,,0.7925,,,27.5996198,0.039692604
1885-06-30,7.62E-10,0.6006,20.67,3.8421661,,0.92,,,27.7693731,0.039693217
1885-07-31,7.60E-10,0.6094,20.67,3.8144172,,0.9875,,,27.9838793,0.041349264
1885-08-31,7.60E-10,0.6006,20.67,3.8122826,,1.0137,,,28.0409287,0.043843536
1885-09-30,7.60E-10,0.6028,20.67,3.7567847,,1.01,,,28.11167,0.043461766
1885-10-31,7.68E-10,0.5898,20.67,3.8763187,,1.115,,,28.3704925,0.046162013
1885-11-30,7.68E-10,0.5832,20.67,3.9104713,,0.8863,,,28.3566886,0.049336086
1885-12-31,7.71E-10,0.6159,20.67,3.9545082,0.0111379,0.8838,,,28.5292375,0.049131649
1886-01-31,7.77E-10,0.6246,20.67,3.9104713,,0.8263,,,28.4130545,0.049304838
1886-02-28,7.84E-10,0.6268,20.67,3.8356087,,0.7925,,,29.1680294,0.050425962
1886-03-31,7.84E-10,0.642,20.67,3.8752419,,0.7237,,,29.36982,0.049550156
1886-04-30,7.88E-10,0.6268,20.67,4.0161597,,0.7337,,,29.5019104,0.049050085
1886-05-31,7.86E-10,0.6246,20.67,4.0161597,,0.625,,,29.4574904,0.048264004
1886-06-30,7.96E-10,0.6268,20.67,4.1751706,,0.6762,,,29.6188052,0.050635142
1886-07-31,8.01E-10,0.6311,20.67,4.1388252,,0.6563,,,29.7955436,0.051566943
1886-08-31,8.01E-10,0.6246,20.67,4.1161094,,0.6162,,,29.7507702,0.052114561
1886-09-30,8.01E-10,0.6311,20.67,4.172899,,0.625,,,30.0311933,0.053635875
1886-10-31,8.01E-10,0.642,20.67,4.2342317,,0.6612,,,30.2515257,0.055161378
1886-11-30,8.09E-10,0.6637,20.67,4.2160591,,0.785,,,30.4296506,0.05669167
1886-12-31,8.23E-10,0.6681,20.67,4.2910112,0.0214422,0.6975,,,30.5935255,0.055393244
1887-01-31,8.07E-10,0.7007,20.67,4.1692139,,0.6938,,,30.5480483,0.05497476
1887-02-28,7.99E-10,0.6398,20.67,4.187952,,0.6162,,,30.7574864,0.054752605
1887-03-31,8.15E-10,0.6637,20.67,4.2347971,,0.6338,,,30.8328842,0.056210662
1887-04-30,8.23E-10,0.6594,20.67,4.3612789,,0.6625,,,31.1344217,0.057673379
1887-05-31,8.23E-10,0.655,20.67,4.4338888,,0.6338,,,31.1645755,0.058843262
1887-06-30,8.30E-10,0.6594,20.67,4.5183669,,0.6137,,,31.1790493,0.057327793
1887-07-31,8.36E-10,0.679,20.67,4.4507845,,0.5825,,,30.8027297,0.056120063
1887-08-31,8.28E-10,0.7007,20.67,4.3638928,,0.645,,,30.8635142,0.054907876
1887-09-30,8.28E-10,0.7007,20.67,4.3638928,,0.685,,,30.4076367,0.054398219
1887-10-31,8.40E-10,0.7182,20.67,4.3928567,,0.7262,,,30.7593476,0.05278063
1887-11-30,8.44E-10,0.6942,20.67,4.3638928,,0.7462,,,31.0657157,0.054003204
1887-12-31,8.44E-10,0.7095,20.67,4.5432309,0.0200067,0.8975,,,30.8818948,0.053906498
1888-01-31,8.50E-10,0.7334,20.67,4.503378,,0.9063,,,31.098069,0.054522055
1888-02-29,8.50E-10,0.7465,20.67,4.4336354,,0.935,,,31.4229465,0.054421389
1888-03-31,8.58E-10,0.7399,20.67,4.4834515,,0.8462,,,30.9906,0.052570722
1888-04-30,8.58E-10,0.753,20.67,4.6030102,,0.8687,,,31.1773809,0.052989684
1888-05-31,8.66E-10,0.7726,20.67,4.6229367,,0.8263,,,31.5820717,0.053923804
1888-06-30,8.80E-10,0.7769,20.67,4.6845757,,0.7312,,,31.8311122,0.052448761
1888-07-31,8.64E-10,0.8357,20.67,4.5767071,,0.8087,,,32.0030498,0.05400387
1888-08-31,8.64E-10,0.877,20.67,4.5818437,,0.9262,,,32.1298069,0.055354952
1888-09-30,8.64E-10,0.8988,20.67,4.5818437,,0.9525,,,32.3795562,0.056917568
1888-10-31,8.72E-10,0.9031,20.67,4.6023901,,0.8537,,,32.332757,0.056786492
1888-11-30,8.80E-10,0.8792,20.67,4.6229365,,0.8687,,,32.3011364,0.055796437
1888-12-31,8.80E-10,0.8857,20.67,4.7607764,0.020985,0.8737,,,32.4124411,0.054909953
1889-01-31,8.87E-10,0.975,20.67,4.6653488,,0.8612,,,32.4430355,0.056154571
1889-02-28,8.95E-10,0.9967,20.67,4.6706503,,0.9162,,,32.7630042,0.056978368
1889-03-31,8.78E-10,0.9989,20.67,4.7501733,,0.905,,,33.081698,0.055977135
1889-04-30,8.78E-10,1.0098,20.67,4.7925856,,0.845,,,32.8573375,0.056051785
1889-05-31,8.87E-10,1.0098,20.67,4.7713794,,0.8238,,,33.2106415,0.057748993
1889-06-30,8.87E-10,0.9684,20.67,5.034024,,0.9275,,,33.2594618,0.058913873
1889-07-31,8.93E-10,1.0054,20.67,4.8589275,,0.985,,,33.2270937,0.057912228
1889-08-31,8.93E-10,1.0359,20.67,4.9464757,,0.9775,,,33.1623564,0.058874653
1889-09-30,8.93E-10,1.0947,20.67,4.9355322,,0.985,,,33.1623564,0.060496401
1889-10-31,9.01E-10,1.1316,20.67,4.9902499,,1.06,,,33.1780156,0.05959297
1889-11-30,8.93E-10,1.1338,20.67,4.8589275,,1.0338,,,33.1453922,0.059237495
1889-12-31,8.93E-10,1.1861,20.67,4.9945256,0.0232214,1.025,,,33.1793206,0.05910344
1890-01-31,9.08E-10,1.1948,20.67,4.904127,,1.0512,,,33.0464764,0.059951821
1890-02-28,9.08E-10,1.136,20.67,4.9380265,,0.985,,,32.4559145,0.059464521
1890-03-31,9.08E-10,1.0729,20.67,4.9097769,,0.8425,,,32.2415234,0.059202832
1890-04-30,9.17E-10,1.0359,20.67,5.0510248,,0.845,,,32.3741347,0.060623577
1890-05-31,9.17E-10,1.0294,20.67,5.0397249,,0.8988,,,32.3900479,0.063396954
1890-06-30,9.17E-10,1.0381,20.67,5.2263813,,0.86,,,32.456353,0.063134567
1890-07-31,9.14E-10,1.0555,20.67,5.0572238,,0.885,,,32.8240358,0.062881527
1890-08-31,9.23E-10,1.0772,20.67,4.9930607,,0.8325,,,33.1262041,0.061604002
1890-09-30,9.23E-10,1.099,20.67,5.115554,,0.7725,,,33.4925497,0.060779078
1890-10-31,9.23E-10,1.0664,20.67,5.0863889,,0.785,,,33.2742079,0.058222883
1890-11-30,9.14E-10,1.0315,20.67,5.2030492,,0.6625,,,33.2903814,0.054170728
1890-12-31,9.23E-10,1.0315,20.67,5.3716666,0.0243135,0.7262,,,33.0383449,0.053098259
1891-01-31,9.39E-10,1.0816,20.67,5.29338,,0.7588,,,32.8508197,0.056064143
1891-02-28,9.30E-10,1.0664,20.67,5.2873579,,0.7625,,,32.8847916,0.056954972
1891-03-31,9.30E-10,1.0489,20.67,5.2632697,,0.7262,,,33.0206791,0.056108269
1891-04-30,9.30E-10,1.0207,20.67,5.3475784,,0.6675,,,33.4317248,0.058175635
1891-05-31,9.39E-10,0.988,20.67,5.2873579,,0.6775,,,33.4317248,0.058146254
1891-06-30,9.39E-10,0.975,20.67,5.4490888,,0.6587,,,33.4317248,0.057180953
1891-07-31,9.45E-10,0.9684,20.67,5.4490888,,0.6025,,,32.3445025,0.056450997
1891-08-31,9.45E-10,0.9445,20.67,5.4490888,,0.6325,,,32.2574695,0.058555544
1891-09-30,9.45E-10,0.9488,20.67,5.4490888,,0.5688,,,32.5337647,0.063514885
1891-10-31,9.51E-10,0.9554,20.67,5.4366479,,0.5938,,,32.4640997,0.063723426
1891-11-30,9.40E-10,0.9097,20.67,5.4490888,,0.5788,,,32.4989324,0.062978292
1891-12-31,9.63E-10,0.9162,20.67,5.6290116,0.025304,0.5975,,,32.7608745,0.065114497
1892-01-31,9.74E-10,0.9619,20.67,5.5904567,,0.6212,,,32.5518781,0.066534731
1892-02-29,9.63E-10,0.9641,20.67,5.5519018,,0.5825,,,32.8498098,0.066874336
1892-03-31,9.92E-10,0.9423,20.67,5.5261986,,0.5512,,,32.9903437,0.067823751
1892-04-30,9.86E-10,0.975,20.67,5.61616,,0.5713,,,32.885454,0.067926185
1892-05-31,1.01E-09,1.0033,20.67,5.5519018,,0.5587,,,33.1675197,0.068151473
1892-06-30,1.02E-09,1.0207,20.67,5.7644148,,0.5275,,,33.3815494,0.068010923
1892-07-31,1.02E-09,1.0207,20.67,5.6315941,,0.5163,,,33.0442046,0.068235926
1892-08-31,1.02E-09,1.0359,20.67,5.6315941,,0.55,,,33.2043291,0.069446251
1892-09-30,1.04E-09,1.0185,20.67,5.7112865,,0.5263,,,32.8654948,0.067941994
1892-10-31,1.01E-09,0.9967,20.67,5.7577737,,0.5,,,33.0991358,0.069533925
1892-11-30,1.01E-09,0.9967,20.67,5.6847224,,0.5038,,,33.1178848,0.069518983
1892-12-31,1.01E-09,0.9706,20.67,5.9593466,0.0239264,0.5263,,,32.973662,0.069004516
1893-01-31,1.02E-09,1.0098,20.67,5.7945721,,0.5387,,,33.0274943,0.070499253
1893-02-28,1.03E-09,1.062,20.67,5.7945721,,0.6375,,,32.8456248,0.069488393
1893-03-31,1.06E-09,1.0903,20.67,5.8494969,,0.6787,,,33.0274943,0.067219483
1893-04-30,1.04E-09,1.0772,20.67,5.9044218,,0.6687,,,33.230064,0.067470436
1893-05-31,1.03E-09,1.0555,20.67,5.9044218,,0.57,,,33.0832751,0.061744983
1893-06-30,1.04E-09,1.0402,20.67,6.1031282,,0.555,,,32.5504315,0.059058316
1893-07-31,1.04E-09,1.0511,20.67,6.0179683,,0.5575,,,32.4763682,0.05379729
1893-08-31,1.03E-09,1.0294,20.67,6.0179683,,0.5813,,,32.6615242,0.052754884
1893-09-30,1.05E-09,1.0381,20.67,6.0179683,,0.6825,,,33.1058987,0.056753238
1893-10-31,1.04E-09,1.0359,20.67,6.0747415,,0.72,,,33.255361,0.058674829
1893-11-30,1.04E-09,1.0207,20.67,6.1315148,,0.7513,,,33.8158446,0.059822423
1893-12-31,1.05E-09,1.0402,20.67,6.3515452,0.0222086,0.79,,,34.2268659,0.057963225
1894-01-31,1.06E-09,1.0968,20.67,6.1315148,,0.8,,,34.1137808,0.057010736
1894-02-28,1.06E-09,1.1208,20.67,6.1315148,,0.8,,,34.4168469,0.058022683
1894-03-31,1.11E-09,1.1643,20.67,6.1901896,,0.8138,,,34.5284234,0.059965375
1894-04-30,1.13E-09,1.1599,20.67,6.2488643,,0.85,,,34.8706654,0.06098442
1894-05-31,1.13E-09,1.149,20.67,6.2782017,,0.87,,,34.7185578,0.058937505
1894-06-30,1.13E-09,1.136,20.67,6.5208376,,0.8325,,,34.8706654,0.058355205
1894-07-31,1.14E-09,1.1686,20.67,6.2327075,,0.7912,,,35.1008359,0.057365558
1894-08-31,1.18E-09,1.2013,20.67,6.2782017,,0.8263,,,35.1391975,0.059751895
1894-09-30,1.20E-09,1.2252,20.67,6.3691902,,0.8288,,,35.2926438,0.060926446
1894-10-31,1.18E-09,1.2318,20.67,6.4298491,,0.8275,,,35.4861342,0.059247272
1894-11-30,1.20E-09,1.2361,20.67,6.4905081,,0.825,,,35.7183227,0.059470437
1894-12-31,1.20E-09,1.2535,20.67,6.8354146,0.0259452,0.9362,,,35.7183227,0.059147209
1895-01-31,1.23E-09,1.2883,20.67,6.7099941,,1.0013,,,35.3279585,0.058681597
1895-02-28,1.24E-09,1.2992,20.67,6.7099941,,1.06,,,34.8204851,0.058077814
1895-03-31,1.26E-09,1.3275,20.67,6.7727044,,1.12,,,35.2311482,0.058301413
1895-04-30,1.24E-09,1.3449,20.67,6.7727044,,1.95,,,35.3493047,0.061020857
1895-05-31,1.25E-09,1.3797,20.67,6.7727044,,1.53,,,35.5856179,0.064584544
1895-06-30,1.28E-09,1.408,20.67,6.9995414,,1.46,,,35.7825456,0.066055022
1895-07-31,1.28E-09,1.4211,20.67,6.8537176,,1.29,,,35.8413548,0.066542855
1895-08-31,1.28E-09,1.445,20.67,6.837515,,1.2475,,,35.8032088,0.067737373
1895-09-30,1.30E-09,1.4907,20.67,6.9347309,,1.2325,,,35.8413548,0.068371212
1895-10-31,1.28E-09,1.5016,20.67,6.9347309,,1.3025,,,35.8814461,0.067588827
1895-11-30,1.28E-09,1.432,20.67,6.9347309,,1.3987,,,35.9616281,0.065523871
1895-12-31,1.29E-09,1.395,20.67,7.1776137,0.0360113,1.48,,,35.9423844,0.061878174
1896-01-31,1.29E-09,1.4494,20.67,7.0352339,,1.426,,,35.4359129,0.061358219
1896-02-29,1.30E-09,1.4842,20.67,7.1106114,,1.366,,,35.551339,0.064139247
1896-03-31,1.32E-09,1.4733,20.67,7.0352339,,1.285,,,35.9553315,0.063340749
1896-04-30,1.31E-09,1.4777,20.67,7.0352339,,1.225,,,36.282373,0.064133333
1896-05-31,1.30E-09,1.482,20.67,7.1022361,,1.154,,,36.3599837,0.064050627
1896-06-30,1.31E-09,1.4907,20.67,7.3447517,,1.148,,,36.4181908,0.063098835
1896-07-31,1.32E-09,1.5212,20.67,7.2581391,,1.082,,,35.6226949,0.059223495
1896-08-31,1.32E-09,1.5255,20.67,7.1368814,,1.05,,,35.1920892,0.05606689
1896-09-30,1.33E-09,1.5451,20.67,7.1368814,,1.12,,,36.1707346,0.059223454
1896-10-31,1.30E-09,1.5255,20.67,7.0675913,,1.15,,,36.5621928,0.060761061
1896-11-30,1.31E-09,1.5321,20.67,7.0675913,,1.16,,,37.7269716,0.065120474
1896-12-31,1.33E-09,1.5538,20.67,7.4981043,0.0516055,0.98,,,37.8059396,0.062951306
1897-01-31,1.32E-09,1.6387,20.67,7.2469717,,0.88,,,38.5561358,0.063161143
1897-02-28,1.31E-09,1.6235,20.67,7.2828482,,0.903,,,39.0537646,0.062777257
1897-03-31,1.33E-09,1.593,20.67,7.2828482,,0.922,,,39.2926256,0.06314192
1897-04-30,1.33E-09,1.5778,20.67,7.2828482,,0.859,,,39.5115815,0.061393943
1897-05-31,1.33E-09,1.6344,20.67,7.4667589,,0.868,,,39.451381,0.061908715
1897-06-30,1.33E-09,1.6735,20.67,7.4667589,,0.862,,,39.9931853,0.065005532
1897-07-31,1.34E-09,1.7258,20.67,7.4667589,,0.768,,,40.3945218,0.06811306
1897-08-31,1.33E-09,1.7432,20.67,7.4667589,,0.71,,,40.5765716,0.072753517
1897-09-30,1.35E-09,1.7258,20.67,7.540323,,0.698,,,40.6170268,0.076487985
1897-10-31,1.34E-09,1.704,20.67,7.6138872,,0.674,,,41.1429444,0.074243378
1897-11-30,1.34E-09,1.7258,20.67,7.9531196,,0.65,,,41.7749715,0.071842694
1897-12-31,1.34E-09,1.7497,20.67,7.5573482,0.0320907,0.65,,,42.1011792,0.073604804
1898-01-31,1.35E-09,1.8128,20.67,7.6657142,,0.65,,,42.1215672,0.075836026
1898-02-28,1.35E-09,1.8106,20.67,7.7034067,,0.678,,,41.4846087,0.075902621
1898-03-31,1.37E-09,1.8128,20.67,7.5950407,,0.786,,,40.0874054,0.072699632
1898-04-30,1.34E-09,1.7823,20.67,7.6751373,,0.738,,,39.4504451,0.07167514
1898-05-31,1.35E-09,1.7932,20.67,8.0180789,,0.822,,,40.3206754,0.076608159
1898-06-30,1.34E-09,1.8128,20.67,7.878004,,0.871,,,40.9422685,0.07982582
1898-07-31,1.34E-09,1.8302,20.67,7.9649471,,0.932,,,42.0196966,0.08037909
1898-08-31,1.34E-09,1.8498,20.67,8.0277393,,0.977,,,42.520927,0.083621653
1898-09-30,1.35E-09,1.8585,20.67,8.0567203,,1.018,,,42.5418115,0.083708498
1898-10-31,1.33E-09,1.8476,20.67,7.9890979,,1.131,,,42.6462342,0.082205863
1898-11-30,1.34E-09,1.828,20.67,8.3157894,,1.164,,,42.8356793,0.085176336
1898-12-31,1.35E-09,1.8498,20.67,8.1177944,0.0207733,1.175,,,43.2356193,0.090722164
1899-01-31,1.34E-09,1.9238,20.67,8.2662907,,1.17,,,43.5513614,0.09788458
1899-02-28,1.34E-09,1.9608,20.67,8.3009398,,1.15,,,43.6150041,0.101839726
1899-03-31,1.33E-09,1.9521,20.67,8.3504385,,1.13,,,43.7634987,0.103542757
1899-04-30,1.33E-09,1.9651,20.67,8.3553884,,1.13,,,44.1029151,0.105086904
1899-05-31,1.33E-09,1.9978,20.67,8.6393089,,1.13,,,44.3594531,0.100961732
1899-06-30,1.31E-09,1.9913,20.67,8.4365083,,1.132,,,44.7228799,0.09893727
1899-07-31,1.31E-09,2.0087,20.67,8.5429786,,1.225,,,44.4663433,0.102630542
1899-08-31,1.30E-09,1.9978,20.67,8.6190289,,1.275,,,44.918763,0.105515463
1899-09-30,1.32E-09,1.9673,20.67,8.5784687,,1.445,,,44.8972192,0.104636435
1899-10-31,1.32E-09,1.9173,20.67,8.6291689,,1.509,,,44.8972192,0.104423094
1899-11-30,1.32E-09,1.9564,20.67,8.8056981,,1.574,,,45.4834036,0.106684175
1899-12-31,1.30E-09,1.9521,20.67,8.2968782,0.0298482,1.651,,,46.547216,0.099705244
1900-01-31,1.31E-09,2.0087,20.67,8.55648,,1.68,,,46.547216,0.1013417
1900-02-28,1.29E-09,2.05,20.67,8.5060737,,1.68,,,47.0721828,0.1034839
1900-03-31,1.30E-09,2.0522,20.67,8.5123745,,1.68,,,47.5315303,0.1046309
1900-04-30,1.28E-09,2.0391,20.67,8.2540418,,1.47,,,46.7659511,0.1062939
1900-05-31,1.30E-09,1.9782,20.67,8.3832135,,1.28,,,47.5152664,0.1015908
1900-06-30,1.32E-09,1.8999,20.67,8.0602854,,1.25,,,47.4932278,0.098891
1900-07-31,1.29E-09,1.8476,20.67,8.0344511,,1.27,,,47.2948802,0.0992157
1900-08-31,1.30E-09,1.828,20.67,8.1119539,,1.25,,,47.2504724,0.1009062
1900-09-30,1.31E-09,1.7867,20.67,8.1636224,,1.15,,,47.6279433,0.0988761
1900-10-31,1.34E-09,1.7867,20.67,8.1377881,,1.1,,,47.6501475,0.1028224
1900-11-30,1.33E-09,1.8455,20.67,8.4956384,,1.07,,,48.880552,0.1112348
1900-12-31,1.35E-09,1.8128,20.67,8.7739667,0.0236858,1.2,,,49.4174551,0.1183049
1901-01-31,1.35E-09,1.8389,20.67,8.515519,,1.17,,,49.5740518,0.1221183
1901-02-28,1.36E-09,2.0674,20.67,8.6480563,,1.28,,,49.934588,0.1255989
1901-03-31,1.39E-09,1.8933,20.67,8.32334,,1.3,,,49.7543187,0.1304587
1901-04-30,1.35E-09,1.8846,20.67,8.3365937,,1.15,,,50.1373909,0.1417526
1901-05-31,1.37E-09,1.8759,20.67,8.4725908,,1.05,,,50.2962691,0.1349717
1901-06-30,1.41E-09,1.7997,20.67,8.4317918,,1.05,,,50.4551472,0.1487999
1901-07-31,1.42E-09,1.7453,20.67,8.1733982,,1.25,,,50.2962691,0.1392172
1901-08-31,1.42E-09,1.7366,20.67,8.1733982,,1.25,,,50.1819577,0.1415424
1901-09-30,1.44E-09,1.6996,20.67,8.302595,,1.3,,,50.5248868,0.1412525
1901-10-31,1.41E-09,1.6735,20.67,8.302595,,1.3,,,51.0278494,0.1400824
1901-11-30,1.41E-09,1.7083,20.67,8.5539774,,1.3,,,51.3962798,0.1435044
1901-12-31,1.43E-09,1.7475,20.67,8.6238058,0.0203068,1.15,,,51.4423339,0.1416333
1902-01-31,1.44E-09,1.852,20.67,9.049759,,1.15,,,51.5344419,0.1450995
1902-02-28,1.47E-09,1.926,20.67,9.4128666,,1.15,,,51.9055252,0.1467821
1902-03-31,1.49E-09,1.9173,20.67,9.1894157,,1.15,,,51.9055252,0.1474095
1902-04-30,1.47E-09,1.8911,20.67,9.4128666,,1.2,,,51.8591396,0.1528928
1902-05-31,1.49E-09,1.8999,20.67,9.8420242,,1.2,,,52.1394612,0.1529643
1902-06-30,1.49E-09,1.9216,20.67,9.8134137,,1.22,,,50.6911428,0.1525101
1902-07-31,1.50E-09,1.9173,20.67,9.7848031,,1.22,,,49.3829843,0.1564144
1902-08-31,1.49E-09,1.9086,20.67,9.8706348,,1.22,,,49.8066716,0.161062
1902-09-30,1.51E-09,1.9216,20.67,9.8420242,,1.22,,,51.595569,0.1618976
1902-10-31,1.49E-09,1.8868,20.67,9.8992453,,1.3,,,51.8780265,0.1572458
1902-11-30,1.48E-09,1.889,20.67,10.2506979,,1.42,,,51.7831868,0.1516545
