,mean,std,skew,kurtosis,ir,adj sr,cer,mdd,turnover,sspw
risk_parity MC_Iter_55,0.04659710185358322,0.16027488009205063,12.550112535327361,163.83042837167494,0.08392721705101752,0.3028541593950524,-0.011934953929198588,-0.07998112460496065,4.453591244691247,1.6372752552762413
risk_parity MC_Iter_56,0.015833045256124084,0.08327784572378143,13.578759739269431,205.8872313094075,0.05488382210939167,0.21383165008554286,-0.014569754126466827,-0.09415870684191796,5.4135154109181425,1.664378151642163
risk_parity MC_Iter_57,0.025773410666853715,0.1353929911087509,16.97257757930669,292.34976773301133,0.05495220049644432,0.20970099587386978,-0.021723482395207733,-0.08695153033466907,4.063088932503287,1.6299476541351379
risk_parity MC_Iter_58,0.042298069294592185,0.15856513297607897,12.49685498767217,161.3548237299148,0.07700558513427522,0.28971989460093767,-0.015416282798990221,-0.062122628963886206,4.068357885771223,1.6593815376123342
risk_parity MC_Iter_59,0.01151723764752413,0.07296769712399696,15.345668381325233,257.4759833707706,0.04556454786300311,0.17986392209635016,-0.0164691895878449,-0.08478670051149417,5.645436333342244,1.6705502316467045
risk_parity MC_Iter_60,0.042623476052246784,0.1468817899883889,12.541135073841323,164.63027010693682,0.08377034135581944,0.30163172439027475,-0.009737914293042996,-0.10285584471050147,5.285522432578428,1.6649083955442976
risk_parity MC_Iter_61,0.04376998156444138,0.15827562955776728,13.050141888871096,179.8359916481076,0.07983102234141469,0.28705136579363527,-0.013806780803419984,-0.10080047066555264,4.50447805275233,1.6355302166771393
risk_parity MC_Iter_62,0.02684776246343188,0.13681706278937336,16.45265590670793,280.0116585592461,0.05664703864189906,0.2146057010797872,-0.02123060054203512,-0.10603575953034372,4.735052395365385,1.674133027624802
risk_parity MC_Iter_63,0.039574278662951705,0.1585628817144908,12.83686352531725,173.35382173141895,0.07204782163388358,0.27249973766766683,-0.018139002523453688,-0.11134773922719254,5.6791437879863995,1.6681926448603392
risk_parity MC_Iter_64,0.020804584367872067,0.08592696668173137,13.67487022757573,208.57598087021603,0.06989384618718855,0.25415041194904214,-0.010270581036812993,-0.08751300206539092,4.122602895223788,1.6205862679501664
risk_parity MC_Iter_65,0.02648960997797327,0.12962608789745828,16.81749322005409,289.0043075433531,0.05899191937200686,0.21970770356882946,-0.018714774017426102,-0.06688879404024695,5.547529130216863,1.6715371524997982
risk_parity MC_Iter_66,0.01636217401870639,0.07683215686571969,13.290315030275034,200.6323367293563,0.061476248745286,0.23388514138406138,-0.012492596474251445,-0.09173907263595182,3.9201729298439565,1.646405661187138
risk_parity MC_Iter_67,0.02240800454567491,0.09383799059137106,14.131877474772605,220.25822104140607,0.06893406058098936,0.2498366437233515,-0.010800348171664455,-0.12952784702149422,3.68646251704374,1.6377944045321173
risk_parity MC_Iter_68,0.04209932974835136,0.1624188675892362,12.72189146366222,168.9857863472249,0.07482523343403819,0.2812158670034257,-0.01747050307510341,-0.09590083210767797,5.442195539063159,1.6722936098971153
risk_parity MC_Iter_69,0.041876611828044474,0.15877810048516883,13.316273460556376,186.46176041598846,0.07613604469946822,0.2778821244317075,-0.01593911596247308,-0.07272362421070477,3.9302988706581123,1.6512758700024772
risk_parity MC_Iter_70,0.027782950291108794,0.13188482370944407,16.52532106320076,281.75701264645335,0.060812508135100224,0.22430347319989208,-0.018307459796197918,-0.09715249290566796,4.878633581012063,1.6438047810945557
risk_parity MC_Iter_71,0.037049793169200165,0.15862660576590196,13.197472969114052,183.8041194353219,0.06742471717268432,0.25756985813358585,-0.020693806916016157,-0.11399927672132004,5.834369239105153,1.6716513640876942
risk_parity MC_Iter_72,0.045883213449428986,0.1628994551119639,13.430613528212776,190.38845748167185,0.08130992709001182,0.2847782038770928,-0.013921135264233133,-0.07896021942365494,4.054550276007215,1.6270768056841212
risk_parity MC_Iter_73,0.041303576949790886,0.1614541390860971,12.917443546308634,176.12843842439662,0.07384955073136813,0.27594575527540366,-0.017797581592258294,-0.13417106134840773,4.830294132111807,1.6501184528528672
risk_parity MC_Iter_74,0.028072875205373382,0.1368878228411114,16.97599217989135,292.38846080615593,0.05920132894348801,0.22007355780076387,-0.020034538857895866,-0.05629592373891279,4.087121800733621,1.6225357068075474
risk_parity MC_Iter_75,0.03873300215449261,0.14202847505373684,12.942902011532945,178.0508248185942,0.07872544295063982,0.28521053719638645,-0.011525129434642314,-0.09173947382840342,3.7567733171941016,1.6361612871931566
risk_parity MC_Iter_76,0.02210979128546059,0.12453357164216058,16.749368453670723,287.5652586410875,0.051251617463710146,0.19917917736714008,-0.021153124413469126,-0.15507174797450995,4.568853917065499,1.643316454007127
risk_parity MC_Iter_77,0.030051987554970058,0.11900044913552534,16.95892678130796,291.96593170387274,0.07290108243535014,0.23888147424975403,-0.011189672786715073,-0.04722462355122525,4.6558629308151085,1.6395000721904238
risk_parity MC_Iter_78,0.04152221202026645,0.16015397340518206,13.195077287730179,183.47664479426544,0.07484316429227558,0.2760384454876969,-0.016951730775935193,-0.08959622425755587,4.670647304616421,1.6804053458190598
risk_parity MC_Iter_79,0.002988743801935319,0.03616613024807649,8.369865652599845,112.05462173573838,0.023855911964454034,0.08960151881406693,-0.01897323966374593,-0.1082726070150819,4.042958934712556,1.6175466292315375
risk_parity MC_Iter_80,0.021178596141486615,0.0836674723743897,14.26295925993543,219.82029097652295,0.07307181534438495,0.25891755838490577,-0.009321772758792283,-0.044051663958968756,3.8329253075903504,1.62909969253025
