,hrp MC_Iter_0,hrp MC_Iter_1,hrp MC_Iter_2,hrp MC_Iter_3,hrp MC_Iter_4,hrp MC_Iter_5,hrp MC_Iter_6,hrp MC_Iter_7,hrp MC_Iter_8,hrp MC_Iter_9,hrp MC_Iter_10,hrp MC_Iter_11,hrp MC_Iter_12,hrp MC_Iter_13,hrp MC_Iter_14,hrp MC_Iter_15,hrp MC_Iter_16,hrp MC_Iter_17,hrp MC_Iter_18,hrp MC_Iter_19,hrp MC_Iter_20,hrp MC_Iter_21,hrp MC_Iter_22,hrp MC_Iter_23,hrp MC_Iter_24,hrp MC_Iter_25,hrp MC_Iter_26,hrp MC_Iter_27,hrp MC_Iter_28,hrp MC_Iter_29,hrp MC_Iter_30,hrp MC_Iter_31,hrp MC_Iter_32,hrp MC_Iter_33,hrp MC_Iter_34,hrp MC_Iter_35,hrp MC_Iter_36,hrp MC_Iter_37,hrp MC_Iter_38,hrp MC_Iter_39,hrp MC_Iter_40,hrp MC_Iter_41,hrp MC_Iter_42,hrp MC_Iter_43,hrp MC_Iter_44,hrp MC_Iter_45,hrp MC_Iter_46,hrp MC_Iter_47,hrp MC_Iter_48,hrp MC_Iter_49,hrp MC_Iter_50,hrp MC_Iter_51,hrp MC_Iter_52,hrp MC_Iter_53,hrp MC_Iter_54,hrp MC_Iter_55,hrp MC_Iter_56,hrp MC_Iter_57,hrp MC_Iter_58,hrp MC_Iter_59,hrp MC_Iter_60,hrp MC_Iter_61,hrp MC_Iter_62,hrp MC_Iter_63,hrp MC_Iter_64,hrp MC_Iter_65,hrp MC_Iter_66,hrp MC_Iter_67,hrp MC_Iter_68,hrp MC_Iter_69,hrp MC_Iter_70,hrp MC_Iter_71,hrp MC_Iter_72,hrp MC_Iter_73,hrp MC_Iter_74,hrp MC_Iter_75,hrp MC_Iter_76,hrp MC_Iter_77,hrp MC_Iter_78,hrp MC_Iter_79,hrp MC_Iter_80,hrp MC_Iter_81,hrp MC_Iter_82,hrp MC_Iter_83,hrp MC_Iter_84,hrp MC_Iter_85,hrp MC_Iter_86,hrp MC_Iter_87,hrp MC_Iter_88,hrp MC_Iter_89,hrp MC_Iter_90,hrp MC_Iter_91,hrp MC_Iter_92,hrp MC_Iter_93,hrp MC_Iter_94,hrp MC_Iter_95,hrp MC_Iter_96,hrp MC_Iter_97,hrp MC_Iter_98,hrp MC_Iter_99
2036-04-30,1.8681361844865982,1.6273741840832379,1.4411175177705267,1.160603829992088,0.9467818764787749,1.8482125751052048,1.8107985872447294,0.9765134181678435,2.9480622716322498,0.9618552319197463,2.759044918652415,1.4231568416562228,1.8919075571694608,2.332543029308934,1.5852361538150752,2.8613460833390394,0.8755062057591098,1.0501039087184958,1.3837427770147663,1.1800365869549534,1.0259342715361814,1.7470366710138254,1.2763792380059384,2.0848501217602933,1.8624241304741342,1.4281480313047799,0.8730347246365286,2.2255277398649755,1.595497053626279,1.170172378212505,1.3416266107375274,0.8996694316422703,1.0299593771098499,2.201495390241952,1.0218729828055992,1.6188119196253223,2.5834160905489605,1.5639553026654027,1.3617961796158717,0.8513655685991377,2.2190935265769403,1.1598678437614622,1.0034295855882456,1.8782786305978545,0.9356892406664212,1.9206862108385339,1.3372353172113296,1.0007524161487293,2.1279203240588487,1.3459311043055324,2.0234860495779787,1.0196562730667187,1.2661863802385263,2.4473949807072346,2.0330788543734126,1.8901716566698834,1.2464898040907495,1.0441269771877673,1.3190638853459395,1.3881572162302405,1.2088441693851275,2.3042668936453197,2.240356920227792,1.9824089694473055,1.0709916649221711,1.052980907399722,0.9809853742174743,1.0545160899638506,1.8301498608326112,1.5219546085003162,1.9606243955708968,1.8043584540417812,1.0230397970186995,0.9901239196484496,1.06245713227021,1.1274926470619824,0.846217615729399,1.4161318183029632,1.431275014036413,1.1640100525929107,1.317247904757108,1.649734116424545,1.5188041254199693,0.9374920643878285,1.058041145469396,1.331410169898794,3.7037623877858477,1.013271448124687,1.0261133770688842,1.0040241006332828,0.9162787272858639,1.330225317435719,1.0935093829354448,2.0037256633077627,1.3297905000586303,1.0691144641066521,1.321554357900344,2.4083675210008066,1.4428218009667444,2.5481487816870967
2036-05-31,1.8593503229202575,1.6181981887390988,1.4419517379945315,1.1586345494896222,0.94533240437755,1.8426009871704887,1.823574517717059,0.9746792392063297,2.942188381390765,0.9611019788476085,2.767984029596163,1.4183246179220586,1.8918895254450194,2.320928054306571,1.5793614303677685,2.874953915383343,1.0446639425463031,1.0468862312122642,1.387571896507736,1.1816765895764367,1.0338638545588994,1.7343782605487201,1.2727578051413024,2.0913877351963723,1.8484986940098935,1.4259158346158949,0.867769954176449,2.2333053307330135,1.5980610903193817,1.187046290796724,1.3335919128128706,0.8986772015749447,1.0249319773917627,2.1835742878523985,1.028476989978575,1.627345834262258,2.5711171316865182,1.5821468207591185,1.361243769232832,0.8428734412974965,2.217247977128958,1.1606172431493311,1.0011011469992082,1.899734177016235,0.9305355750914486,1.9114903216133396,1.3473724239353215,1.0054334970079115,2.1141763360655497,1.348274263501545,2.0200000210130975,1.0239186940122555,1.2583367981560125,2.464911175893372,2.0359208480535234,1.8981061393376397,1.2386799256999372,1.045145379240707,1.3097759179982027,1.3829058253724689,1.20408810379839,2.3158338584617892,2.2514342848157294,1.9734173488204094,1.0710740482612573,1.0522695228994479,0.9747466052297125,1.0474491880971766,1.8295239075962653,1.5161611739706975,1.9730630503108437,1.8009643185065278,1.0207427830980473,0.9871903055969884,1.0639008545650548,1.1326587471458276,0.843934586021036,1.4196278415494332,1.4281577149714273,1.159179650744149,1.3132362881708344,1.6568723044785656,1.519609914860198,0.9410436743408319,1.0639090538927967,1.3342872307681994,3.70520664566564,1.0127325731355956,1.0265161588183533,1.001687065194862,0.9219701233986948,1.337284794766007,1.1013724507572626,2.0066584906071525,1.3444180646769475,1.0703165199035432,1.3210783302320188,2.416525138377449,1.4412264694774786,2.5801379132015247
2036-06-30,1.8622872440721763,1.6169165374577954,1.4338181331020825,1.155666384372991,0.9462011740376569,1.8363529025732308,1.8274247000597013,0.975845801473191,2.95805533767771,0.965070297257757,2.7893014196949295,1.3600211563641067,1.8788013650149193,2.322849621997747,1.5802730590095901,2.873253859228631,1.044729424534369,1.045352386494921,1.3878842011487755,1.1820582841910356,1.0317245634640562,1.7512872165662805,1.2747791831557174,2.081632299806027,1.8531604198498495,1.4230820000276727,0.8618351828607838,2.232210109143842,1.5941572874056584,1.1868843949604166,1.3291440911325187,0.901917929527209,1.0286809077138575,2.184888666021971,1.0218468629252855,1.634589979556196,2.5611531798085054,1.590631104458717,1.3584335300393946,0.8419064162814522,2.2149952882136685,1.156960173465076,1.0018818771513498,1.889470626982956,0.9365367759364069,1.905244014048143,1.34196432430518,1.0097721458503455,2.1093129570118836,1.3551937237450504,2.0282872042557907,1.0197880516248876,1.2595373416913003,2.476629415685709,2.042760379307157,1.9050507458597674,1.2313974906999785,1.045427027868586,1.3048734564343412,1.3785778945694882,1.2111203236787778,2.3235712763745635,2.237397240241206,1.976412467487837,1.0736861969503981,1.0523128342351658,0.9822274811038798,1.0479163873140889,1.814435988695045,1.5137606302865163,1.9667873473166888,1.7979570054659988,1.0216379269650964,0.9867481916296766,1.0552057910277823,1.1396313834070038,0.8503150157210687,1.4132813073257704,1.4292836687441968,1.1643539181481917,1.3129223574685587,1.6479781742752089,1.4273559465478594,0.93882881992078,1.0652574142869489,1.3385485049473016,3.723364348120457,1.0082906412917518,1.0150023015778178,1.0065228533721278,0.9194421289256538,1.3464101812644491,1.100228856819155,1.9903076560889599,1.341981165569225,1.0616051215885132,1.3273791263344488,2.4274841519545407,1.437421382495149,2.600881411672314
2036-07-31,1.8673029216741779,1.6156902026373614,1.427991355079686,1.1482084627365619,0.9472398316668468,1.8309870150143672,1.8288040483172863,0.9738216448243452,2.982103061847101,0.9629917412089848,2.8066836888873516,1.3739810432088237,1.8693917933421251,2.314812154988119,1.5899912156467821,2.888769667290433,1.045248287688128,1.0429489019758722,1.3955024194438188,1.1941954740980953,1.0279594977310684,1.749790171652705,1.279307834373046,2.0870595843894493,1.8584879798389964,1.4253571725750538,0.8670109900405645,2.221742329898608,1.5882521830894594,1.1834547796577786,1.3375466714409174,0.905474503936411,1.0195091945663841,2.187623157132632,1.019940003088981,1.6247213213157727,2.5683633124246756,1.5931098605080245,1.351835162357786,0.8483387322621347,2.2220002167662622,1.16980542611981,1.0001566666333803,1.8882649929802677,0.9342235297323701,1.8774630873622387,1.3410589456102586,1.0049641979464674,2.1257705217125316,1.3582844429307894,2.0361972746034454,1.0205491600878671,1.2699063388058132,2.488590673008812,2.048438654124039,1.903526554812735,1.2286726910031802,1.0361421650627962,1.3097994548893495,1.383540746056819,1.2189039374628943,2.3471270425298902,2.2383893152519407,1.9939118150999058,1.0737121373172345,1.0500817978711754,0.9903624729383022,1.0482929694688183,1.8113227322006806,1.5160596910778286,1.9680473228576225,1.788894379979754,1.0138814022074805,0.9867673137637167,1.0527113479903534,1.1375562578854579,0.8558345067392923,1.4053471951865208,1.4371896996439768,1.1628158386012915,1.3084454165368344,1.6531352318560053,1.4273597683678911,0.9419609136987129,1.0719859661017748,1.3466120819979974,3.6947436157222,1.0029818936388704,1.016902097586341,1.0149794752798413,0.9179144897018026,1.3498318203851332,1.106679573792512,1.5279926109513804,1.3405359022291536,1.0681882627307984,1.3224991730432387,2.427442799218548,1.431483907946388,2.622359809784518
2036-08-31,1.8616220814851114,1.609055767905491,1.4264692651522588,1.1549986331087954,0.9393421973908133,1.8156767923270407,1.82194743340885,0.9710897849785365,2.9862467202726095,0.9590618810243409,2.8116149652411107,1.365363297133713,1.873510812354241,2.3237055651849174,1.6019410336421633,2.8884378318478876,1.0427753703032527,1.0438218105287134,1.3943993380891864,1.2053715166004397,1.0177657205528565,1.7476751719249477,1.2689963684424979,2.0741356784950207,1.8627305614519978,1.4166413104519064,0.8680350483640615,2.215744908269999,1.5795357077910674,1.1869196453177366,1.3422098361822115,0.905215978284001,1.0207939310266145,2.198415909847011,1.0211341757496093,1.6387861335072649,2.572546518147826,1.5913665599654752,1.3558302581542037,0.8454143027145273,2.2026874664123213,1.1706855131181868,0.9991854895328779,1.8792104428113898,0.9425445248934572,1.8854128639378938,1.3393873310044058,1.0010983801225077,2.117305493302343,1.347124403852069,2.0466438127197986,1.015298917996538,1.2685554826705718,2.4841152774000865,2.033910814195446,1.898310679374804,1.2330028820641568,1.0357644539704665,1.3049816019015572,1.3805639001133427,1.2172603226243348,2.3404758495540903,2.235876566042643,1.9903743145600488,1.067025872573362,1.0504226445357843,0.9978679555788573,1.04476597708895,1.819346015526582,1.5183926175842237,1.9897685399080836,1.77952544081778,1.0119158543857736,0.992018797866975,1.056009283913181,1.1379847976061896,0.8614467479099149,1.3994914379406342,1.439446087953862,1.1650467508809783,1.3017925485719828,1.656117135710725,1.4362186673904307,0.9416500053466589,1.0742340570285343,1.3482828368757214,3.463469253025477,0.9998913654514363,1.022945386740245,1.0129946923779458,0.9152369141917536,1.3443048047346497,1.1075236570551257,1.5220053654637453,1.3517284687669968,1.0755557924462247,1.3347462275396036,2.4289529876322082,1.4276595628202784,2.6244869315217167
2036-09-30,1.8659913919341018,1.611819776474682,1.4274238114000704,1.152512319575569,0.9467349666967866,1.817467343926148,1.8039591585873496,0.9694765003068438,2.993650630919936,0.9625870744090477,2.785943616272974,1.3756040127542823,1.8721550669048561,2.313210156947819,1.5978260511325344,2.8955891487749366,1.0403758521163649,1.0448198902840744,1.3975297877547606,1.198015094983189,1.0167402707005704,1.736369906736526,1.2755798696068845,2.086494378431204,1.843372158094739,1.4274462746285075,0.8626800365358545,2.2050456090610315,1.5852747035124233,1.1873844925631085,1.348233693636834,0.9034829568583025,1.0206830521389159,2.1927772418797935,1.0183223551542449,1.6399098565277996,2.5674105672023995,1.5984922902368963,1.3434264909529894,0.8408225289041981,2.1898052002197805,1.17099804717337,0.9955206223634789,1.8684778452498205,0.9437220830254283,1.8810524498824244,1.3267405110352952,0.9928129384326099,2.1047727682399646,1.341486555466793,2.028337013986438,1.0117257208939139,1.272064434212383,2.468870603943957,2.0176065023893686,1.902589920303555,1.2405684552116922,1.0397421328802618,1.3088543659745722,1.3699255843568532,1.2101193595216946,2.3444704544870336,2.2227941030220304,1.9775637433749087,1.061981289002517,1.049996614641223,0.997987208164318,1.051184010569894,1.8037878809553867,1.5039314673673707,2.000875576572199,1.7708444099868081,1.0118633429563457,0.9970354428688523,1.0473774758971124,1.135736663777838,0.8632474063683466,1.3995741141208031,1.4309157400490167,1.170202922073019,1.2985347947299912,1.6486299997098322,1.43277469598824,0.9462642330414419,1.0766537204206552,1.341906890902023,3.478716622672683,1.0015295410221443,1.0239763291523687,1.0122900802134152,0.9160691443931577,1.3492263572084262,1.109325375600642,1.5103066885595533,1.348407235282718,1.0755590727009499,1.3243644743303338,2.419763525059763,1.4211398809407325,2.603170711554372
2036-10-31,1.8515044039314466,1.6217599419504793,1.4305154121284729,1.1587762046852155,0.9427673613321012,1.822846480980189,1.8059428434257745,0.9718412798604309,3.0056779004746557,0.961774670918608,2.7915839744511874,1.371809152400877,1.8861643520352507,2.3025363473212823,1.5906801950669225,2.8765159198814234,1.0415655785470779,1.0414995800593279,1.4074490606936074,1.2016297693174296,1.0159829497527033,1.7307650057845052,1.2814206807661612,2.0883013105332497,1.8322711400050153,1.4318774258185583,0.8625690244749907,2.213704140788622,1.5865183165373238,1.1849663146034193,1.3423630626590295,0.9061676424385698,1.0160343557101505,2.192391081446372,1.019066985605168,1.632897758307892,2.5600796371614774,1.6006664388541163,1.3378977851764775,0.8479225089142465,2.179451341664736,1.1709813813549117,0.995235136952892,1.8058885989819478,0.9402373028471166,1.8848091474454638,1.3299472371000542,0.9863100510048641,2.0937364217535124,1.3359390108558933,2.036356501724397,1.0067689385013066,1.2702120025801436,2.4547104421433033,2.0227528463152966,1.890566210836425,1.2398352227423253,1.0432711123041891,1.3015256156241042,1.3741696317878709,1.208206652245034,2.3432771136217085,2.2232859962692264,1.9711379713610948,1.0626033219149646,1.0416230932019452,0.999737583026982,1.0481110184043443,1.7995684816981472,1.5024694199207898,2.0004767961185266,1.7666424533348737,1.0069313486241906,0.9941953098969848,1.0542508893877196,1.1328283319222519,0.8668748655193733,1.389853217309612,1.4405004052353694,1.1717953932599177,1.2967561914161407,1.6457515602418724,1.4385573327133436,0.9533985702614751,1.07736277201517,1.3424496192796331,3.4925304234872363,0.9935447990551447,1.022177527225451,1.6831908153564425,0.9162660383514194,1.3497426824029748,1.1018300238057506,1.511805637354514,1.3385426334632133,1.0810291755030907,1.314677704098784,2.410157783664247,1.4216491056882086,2.6150094769995085
2036-11-30,1.8451144942515278,1.6241770553623753,1.4263945694283744,1.163843912635802,0.942646601054127,1.817252392407807,1.8014766006332434,0.96724885986102,3.0095236007673103,0.9619202179667454,2.757146463793613,1.3812690769678269,1.8719944120307876,2.3055852720601253,1.5956444626935848,2.881214355438113,1.034749216087884,1.0459727897516966,1.404494211840085,1.198927538981623,1.0161494855888447,1.7348339445775156,1.274976384738968,2.1023194142281483,1.8464679797349304,1.4383871073313619,0.8652223453359136,2.201774486756875,1.5760105644014673,1.181659482585801,1.3423996473044082,0.9091477507649528,1.0181423579071964,2.202932539990674,1.0182279341689557,1.6406833569542816,2.5487169898543423,1.586623508949432,1.336288633112114,0.8484270091752492,2.1678511312222515,1.1742177281634625,1.0025742871056347,1.7897292438155246,0.9410530697661974,1.8897917979044154,1.3214164748255508,0.9830050447103726,2.0719871045231875,1.3295059479409788,2.028205419411013,1.0094566696567897,1.2620731973233263,2.451892261875656,2.0393577733988364,1.8852416010180162,1.2172384086985824,1.040275559221552,1.3011216251027353,1.3809848175888049,1.202982317475802,2.348392424061706,2.2165784720960255,1.9550123988472852,1.0646460216494777,1.3818142639023276,1.006888845469608,1.0469868526732522,1.801328381999081,1.493846321822017,2.0134192184540898,1.766108262592443,1.0052113651343308,0.99827627111775,1.0559438842549622,1.1298392531302215,0.8692009540338305,1.4062475235435252,1.4362128504190306,1.1777044008152635,1.2941220648730318,1.6562120796800213,1.4419091689328871,0.9459548080732902,1.0729341001402706,1.3430678966558893,3.531605374769243,1.0008508892711,1.0143409149620666,1.6801315701282449,0.918947565415461,1.3382517320978158,1.0994597673587347,1.5131978873522285,1.3422883021693877,1.0838781102682864,1.3135084337624583,2.415975131214769,1.4208912636544162,2.5968003306634846
2036-12-31,1.826643170033802,1.6274203547359074,1.4228241160356894,1.1671932821358486,0.9422140610921472,1.8282761038546804,1.8008565573600037,0.964793879335523,2.9876995082257656,0.9647326795496581,2.7613360676290077,1.3827443817664955,1.8915721604979077,2.294112087288609,1.6026477465401952,2.8668535284139596,1.0298581175119728,1.0511823071098207,1.4047765572257511,1.199446250853742,1.014781080265056,1.7432491884855748,1.2673633846690724,2.113876073314083,1.8477668522411765,1.4444077409099652,0.8702295406461389,2.2048592590438036,1.5675143252598576,1.1801299787476394,1.3387065389828663,0.9086757966428646,1.023023027709109,2.1967527472296973,1.018025484624342,1.6286475854694502,2.551465966804201,1.5857833088533593,1.3431235490310691,0.8489379598979101,2.1661964753854988,1.170375688527676,1.001818480347109,1.7850419341152488,0.9350326778022429,1.8736535446390672,1.3275883597419282,0.9862935582043205,2.0786475282438825,1.3215325899497605,2.0241964805621144,1.0039035179511369,1.2670290347533215,2.448600257450822,2.033496426824355,1.873934958616383,1.2182443540523098,1.0277479887818342,1.309301776369867,1.381534495786016,1.210255878836981,2.3370004391150365,2.1905821537380477,1.9622057424918946,1.0559572002940687,1.377132518657262,1.011800852645629,1.0472459299586974,1.7971086350621444,1.4940816412078803,2.009432918658795,1.758185472475055,1.0057119355132065,0.9981046390074735,1.06186827525682,1.1295454317756253,0.8706090047014323,1.4010778333933132,1.4399250369184389,1.1838333131805223,1.2865049013648902,1.6480633990939073,1.4419908119020186,0.9513111140215071,1.072206968923982,1.3413204860924755,3.510483593103667,0.9970281511172039,1.015004358755483,1.6919172044470265,0.925332550645391,1.3387924103396678,1.0967609024564164,1.5254716864246796,1.3493664451215697,1.0860727484835133,1.3051833089048466,2.41393536944134,1.4183699108902073,2.585788470975129
2037-01-31,1.8319995233646598,1.628926697922358,1.4214967825054388,1.1630424759985587,0.938254887606665,1.8383984058118452,1.7962092864935062,0.9594036149022523,3.0043471277503078,0.9725619944071762,2.761766346690166,1.378730637281991,1.9050410637589579,2.3116301285341048,1.601502901798026,2.8722920161884193,1.0276345294081408,1.0572305692917472,1.403144356257574,1.2071917791104392,1.0165118132350972,1.760719462316976,1.270868946859991,2.1167089498507394,1.8631349241878288,1.4503459585066611,0.8732438528339274,2.1970921201767215,1.575383150348226,1.1754353773527175,1.3276399797960705,0.9099544653812074,1.0276041191470966,2.1830812083332023,1.0198500662137155,1.62866691788497,2.5475770880477726,1.5874653466008861,1.3504622666299804,0.8439885418183565,2.1655132366324086,1.1704128805366976,0.9984876663778823,1.7960216860097198,0.9361347441404542,1.8639496094804202,1.3292504048038696,0.9885268961213303,2.093557856943405,1.3241798710339698,2.0164759613483882,1.0062337385705291,1.2598876958250098,2.445859001473803,2.036649249675624,1.8744673443965256,1.21658437546302,1.026964146651872,1.30900538231883,1.381071818365357,1.209577441345786,2.3352133596557785,2.1888829762019455,1.9527348392099044,1.051971440908077,1.3756612356184847,1.0083751634340319,1.054333064714071,1.7942085238257928,1.4845227408569182,2.032044489089558,1.7490239720980143,0.9493482110323,1.0013245081858078,1.066832162331655,1.126812720124089,0.8685479885507765,1.3941684490102966,1.4343121070836817,1.18856380790934,1.2861170119636165,1.64763033948066,1.4353819626192452,0.947773262132714,1.0715750469837677,1.340023728716413,3.531699893579373,1.0006242778274488,1.012316540025532,1.692641470901664,0.9160786736957793,1.3385210675404824,1.0867796152309819,1.524552508084234,1.3386855418925463,1.0849847163936037,1.3110021678466455,2.410215431614202,1.4183141433305089,2.6011761910790727
2037-02-28,1.8177161977483556,1.6173526704472678,1.4159550775097638,1.1597803780087006,0.938070201680811,1.8300101964620907,1.7941016657718771,0.9630511675309348,3.012604174324584,0.9777656836724163,2.765999733467693,1.3737515657560655,1.9042881555039723,2.325376197191585,1.5973444156693561,2.8862899346485333,1.0322429999388005,1.0511615442948743,1.3907414706390269,1.1990344238493542,1.0217205723580964,1.7659893978253411,1.2814969908990816,2.11627213762263,1.8714467361162663,1.4180942796587053,0.8714474401634569,2.203467942646724,1.5696404432135278,1.1818048805545476,1.3208475330067364,0.909143299254908,1.02754796368887,2.1726959125136145,1.0252690243201976,1.6228557988751606,2.5462739672602934,1.6013854130707967,1.3431817507273203,0.8376704784886303,2.162032679329986,1.1690999692880342,0.993127356559397,1.8049320746660804,0.9357673545009955,1.8514082742128488,1.3268697680756099,0.9906554386592945,2.0915425283248643,1.3276503660623198,2.0199153186586747,1.000804265324402,1.2587474602838817,2.4508372212534755,2.3813099590283677,1.8850040820636866,1.2100899472886142,1.024081948415203,1.3065424023776913,1.3806353752393368,1.2169505888125993,2.337908666354839,2.2030724484617155,1.9419566039464606,1.0488231298172697,1.3787989774916616,1.0069066166467213,1.046579825760888,1.7950696601468783,1.4765482837782855,2.0412761354000315,1.756065722470181,0.9454575823514593,0.9994901188901318,1.0726534502095517,1.1258539774567469,0.8670939864379018,1.3915355989212455,1.4457962843235248,1.180264450093065,1.2935485853810622,1.6541616737831153,1.4355763682991505,0.9418321822460074,1.0706011789715806,1.342401045969077,3.5322492143037865,1.0018152993741645,1.0053809207800783,1.6939227909484642,0.9184543419147874,1.3402311333861878,1.0794001476987272,1.5264240148304902,1.3399045557305527,1.0865166581129413,1.3141061727962164,2.392391298401775,1.4166488503437367,2.6096877564648944
2037-03-31,1.810102811622436,1.6276072685902276,1.4106422443901103,1.1671803541293408,0.9400837544210257,1.8350527635869773,1.8050957818432014,0.9653980815776992,3.0111396085487545,0.9711354017103616,2.7655362711982416,1.368788063983303,1.913506452502935,2.3106148106876545,1.5958851277177446,2.88583412061268,1.0339901507401807,1.0550765330938234,1.3975564472655162,1.2019066975575778,1.0235896641076339,1.784377804582048,1.2808897051832446,2.0969976211693413,1.8781919875541755,1.422447011348192,0.8747822253962212,2.201031594067876,1.5690314204299463,1.1880089189940348,1.3170293183958524,0.9088270657942253,1.034617790644022,2.183823605440164,1.0305500144034296,1.6126697474896654,2.5525261065774103,2.3988759969634113,1.354776044056091,0.8369901310142391,2.1694250394939227,1.1813094490054528,0.9944434854186687,1.810835121339553,0.9386392625105092,1.8542121256811674,1.3228023508276954,0.9975224918470517,2.0960176776567794,1.3255371018589486,2.0230070616864175,0.9981462750620894,1.2554142941166575,2.447437119898072,2.3807951952724262,1.881827084974961,1.2064574804678858,1.027709084451466,1.3150328534972888,1.39073948351987,1.2176907107115709,2.347916115161362,2.205615685933157,1.9474668280257155,1.0436979160711948,1.3807254136857205,1.001247987957738,1.0466719944743883,1.7897610851534977,1.4430281093889923,2.051352557619093,1.7585274129665396,0.945702209049423,0.9959699005843733,1.0790034070826313,1.121680624485209,0.873398702861413,1.3880731718037251,1.4517828272244697,1.1845293275511208,1.293556388620694,1.6647759031861953,1.4376633814590503,0.9449837823186243,1.066771939659104,1.351154072566581,3.5349172462900835,1.001404062270046,1.017669936958235,1.6957127484552275,0.92370644224173,1.3308837669112297,1.0859398372900841,1.5281593639220006,1.3461668435054732,1.0830026848693561,1.3175005387864913,2.364378376258429,1.413705982382142,2.6236528791394327
2037-04-30,1.804457829415091,1.6303390028138474,1.42841803887574,1.174465147083689,1.0386475039603988,1.8265431110389525,1.7916786805948701,0.9664708792965183,2.967822266083767,0.9717120706768221,2.7697759716241364,1.3715475206970238,1.9056996821770118,2.327707604589067,1.455729556952154,2.8587849727088397,1.0372350639885437,1.0638257349600757,1.392406425832193,1.204076974908435,1.030553130530929,1.778169312389222,1.2821058435133625,2.0787497079663946,1.8753411890379583,1.4248111011200444,0.8736870597511145,2.198361928346569,1.5589804656631654,1.199689312447099,1.31613894663424,0.907654447448683,1.035431308921044,2.1851735316030236,1.0278558129301694,1.6019517747641197,2.557493802195839,2.397958800078811,1.3563863129006704,0.834976249119501,2.1573626534475605,1.183779358559994,0.9903848636413343,1.8069346110335265,0.9426155001451464,1.833488364506866,1.311751843060334,1.0002681542336427,2.0827810399406013,1.3356588548326984,2.041510688253627,0.9930181923082048,1.253140030015418,2.4406621050085464,2.379052838178647,1.8727520877910615,1.2127113236318858,1.0241790055311004,1.3212607477626224,1.3945106864305563,1.2210033056910632,2.3517544721204504,2.19475349492981,1.9473967992447738,1.0475398705744772,1.3840247970675787,1.0006047451143227,1.0381466500816625,1.7790317524982264,1.4389271935638455,2.0652642718073553,1.748505083780545,0.9449389279191929,0.9940260049810512,1.070911529986449,1.1244887614407697,0.8734880530240823,1.3872028674200367,1.4373189178786505,1.179689454937745,1.2843795205414559,1.655960922650921,1.448517532821239,0.9420018338747677,1.0679086070908843,1.3558615884343268,3.520050610457819,1.004966090925934,1.0239096900768707,1.7016968296818589,0.9194570845148137,1.3377037010841004,1.0774996158463455,1.5231163246014465,1.3396754549346856,1.0784641976101565,1.3128770810204904,2.373140918036293,1.4147440118848573,2.628782745676357
2037-05-31,1.8153805033446087,1.6372757199760823,1.42969976570747,1.1651419230104112,1.0345724951390567,1.8307614449098337,1.8049373897924559,0.9616227054418369,2.9549935579972404,0.9685229916541176,2.762267379161496,1.365848805979009,1.9270475015061634,2.3306037781197535,1.4529171409812773,2.858550924150542,1.0357012318832335,1.0616779033451493,1.3924502389678362,1.2113724618410266,1.0058428243523736,1.780372628509079,1.2757766010487301,2.0819098261695066,1.870196639795192,1.4303739920493581,0.8761030395233111,2.197098258925909,1.559791003793392,1.1958237510023815,1.321968618573306,0.9061536961600838,1.0281929451276324,2.1832832849823514,1.0252575725271489,1.5980024423783412,2.5575638418040656,2.395344021659751,1.354881430445505,0.8421427523520103,2.1669407304151505,1.1840174152597434,0.9881600625851725,1.7990605412089558,0.9481815411324638,1.8180030420488553,1.3126629671166488,0.9994454506963549,2.0891861608780697,1.3372818282670733,2.029999171649398,0.9930263112802844,1.2450092021675112,2.4276409492215203,2.3803149851904686,1.8632438341957296,1.2012510914638297,1.019780401975554,1.3215323512573396,1.3975876936683376,1.2276619698668045,2.3524534832231745,2.1928626375814777,1.9354063835327568,1.052211030608537,1.3839834656883399,0.996783245516809,1.044469576229292,1.7764821842841219,1.4433881976736034,2.07409130112813,1.7488547598030542,0.9445142161634275,0.9906805650108929,1.0662360714642247,1.12156637565643,0.8706327482997269,1.386762523142105,1.4422694484776786,1.181818288125753,1.2927095566319298,1.6624265738268182,1.4420005281978796,0.9404997035073293,1.0663928260254139,1.3559907427886733,3.5573421441514816,1.0069899134512967,1.0063522724227973,1.702298170298717,0.918981448414805,1.3420740806345877,1.0724710999810603,1.5225041535670887,1.349575948723569,1.0672735732741772,1.310633319583981,2.379647743070125,1.4133291267152197,2.6333696263820623
