,risk_parity MC_Iter_0,risk_parity MC_Iter_1,risk_parity MC_Iter_2,risk_parity MC_Iter_3,risk_parity MC_Iter_4,risk_parity MC_Iter_5,risk_parity MC_Iter_6,risk_parity MC_Iter_7,risk_parity MC_Iter_8,risk_parity MC_Iter_9
2036-04-30,3.2193965361745525,0.9856060139907036,0.9484680544195966,0.8381583938877128,1.476256215875418,1.4842634173193292,0.8904205024820405,0.9628790132663123,1.321882744497775,1.450322886538826
2036-05-31,3.2576007625163097,0.994088515447701,0.9520733468859408,0.8447265347215405,1.4714520850468362,1.492064074228135,0.892217832606782,0.9646396114466835,1.3149406190815278,1.455140131581276
2036-06-30,3.2371071446051274,0.9915608511745893,0.9484900794059299,0.8433386984427602,1.4651697566452804,1.4963869578834061,0.8976547028463411,0.9798079557643145,1.3157724195670089,1.4525396586006663
2036-07-31,3.2565986171353223,0.9885994558022144,0.9533230317526608,0.849737506694406,1.4665611871345294,1.4931700857335042,0.8970631228352509,0.9848649300439365,1.3285082797674699,1.4573594319198284
2036-08-31,3.265389495843039,0.9846621165884865,0.9452212913243097,0.8489939508817698,1.4635207873884022,1.4969852124596268,0.8983759128717999,0.9816191628943391,1.333386188603415,1.4537652612415652
2036-09-30,3.2666361355181155,0.9773510239124057,0.9554197804975356,0.8441910170600238,1.464214629551861,1.4946183291653787,0.9049486946869139,0.9823216174241772,1.3274999754313113,1.4484753748957309
2036-10-31,3.2483880465607493,0.9701493266230358,0.9534679201098467,0.845680863803589,1.458319700173969,1.4862665059625655,0.9093834196227041,0.9769433561424441,1.341057179711266,1.4570277106344578
2036-11-30,3.2202784495670405,0.9691945331554578,0.957803028334723,0.8471536198479448,1.460962692035233,1.48294414880325,0.9132555377914563,0.9795804945160212,1.3500625435557474,1.4537681918795675
2036-12-31,3.200475562377267,0.9709494563625458,0.9589391436794809,0.8486240334101353,1.4534977294641251,1.4746743081390106,0.9155304005832484,0.9809159354270172,1.3550154694703966,1.4623110491043518
2037-01-31,3.225952172003475,0.9738372597071824,0.9588322200052678,0.846217105912673,1.4511653571862364,1.4677564092729773,0.9114466100118284,0.9805247826780693,1.3542212520034682,1.4629355446328134
2037-02-28,3.2145454187838527,0.972839101240207,0.9613466318299599,0.8472023433345872,1.4383436509877177,1.463398039378104,0.9132773751284579,0.9804560564915843,1.5858846076162725,1.453855902630293
2037-03-31,3.193081322374987,0.9774256721948817,0.9601977026024463,0.8446941849523205,1.4369851397939268,1.4674278019629647,0.9040928111439651,1.45355217416887,1.589530702725453,1.4466868707276404
2037-04-30,3.201816202779163,0.9770040061500296,0.9585955878450436,0.8498826956023766,1.4270600005911962,1.4538533168509424,0.9088593505112482,1.4482805139136825,1.596881447971956,1.4421965637178575
2037-05-31,3.2089366273037623,0.9743083330639651,0.9587351565667295,0.8476645853267883,1.42901157500239,1.4517486750069641,0.9096238615852139,1.4503112426033935,1.6049837508254106,1.440083730032836
2037-06-30,3.219713322233362,0.9688935942587593,0.9624020884618466,0.8473041347876784,1.4277155317246422,1.4481745222936357,0.9110113547398105,1.4586023881318257,1.6032323234844708,1.4465004732039677
2037-07-31,3.2242702991864642,0.9685595698092454,0.9636043969995131,0.8462911075521177,1.423814650046093,1.4563085961734799,0.909045626163077,1.4692705516305935,1.6005766979742495,1.4493280184376576
2037-08-31,3.237362729443172,0.9714344165485206,0.9647744855071231,0.845900133580245,1.40478002871086,1.4591456051769118,0.9067924687474289,1.4607868811185756,1.5993799697109394,1.4479470665316003
2037-09-30,3.225588801519092,0.974973752286982,0.9606308626096541,0.8454644635702733,1.410971083382185,1.451424840207978,0.9060470014700759,1.464774899921078,1.6096575689882264,1.4585575341370958
2037-10-31,3.234329303701693,0.9770517158408332,0.9552206443699581,0.8432740159625517,1.4106944346012948,1.453276256495696,0.9062647392992477,1.4618944823198743,1.5991963424135374,1.4501802385004452
2037-11-30,3.2439885157697925,0.9753469549809632,0.9564341688526649,0.8425980240081803,1.4142505617007974,1.4594359840727493,0.9099605393466668,1.4692847359324366,1.588440060894197,1.4511328512420105
2037-12-31,3.2408076003635933,0.9723125447283725,0.959971406048685,1.1913532104716378,1.422234290944942,1.4626562811913455,0.8883145508610439,1.4682426335038,1.5930605652256644,1.4436539333499154
2038-01-31,3.221870896104869,1.8459775917450414,0.960678942684558,1.1881763146727229,1.4087430286303062,1.4627599458220268,0.885208915905138,1.469287350930847,1.594343451454709,1.4515883588053275
2038-02-28,3.227025237308644,1.840771102191578,0.9663572856263671,1.1864328844632006,1.4069154144412217,1.4563365562168449,0.8917196297068088,1.469173407689936,1.6051866666978187,1.4558216006281346
2038-03-31,3.228516786401129,1.8301317481984682,0.9585178760547631,1.185204658402319,1.4106241011329852,1.4534418082982545,0.8938955707753622,1.4646313185479487,1.6128200429725201,1.4588667747425723
2038-04-30,3.2308046236372183,1.8403903543031168,0.9571249015744919,1.1864956469297083,1.4117898932537507,1.448060706969305,0.895972543326707,1.4689357143314221,1.603859016396092,1.466020575128821
2038-05-31,3.2361692591793596,1.8389906042137703,0.960528427889623,1.1818915428015369,1.4054591833076484,1.4418540706679817,0.898009036917892,1.4621322732154114,1.5979396914132007,1.4713905230585125
2038-06-30,3.245184558216905,1.828708211204537,0.9589224645597849,1.1761690837321925,1.4058262874130516,1.4475984298963334,0.9008164818991671,1.4617888002182973,1.588447600874058,1.471680855518855
2038-07-31,3.2419481577465183,1.8214076858256583,0.9599938148369285,1.1808673618410583,1.3970245384182127,1.454724587552873,0.9034254172111675,1.4573973375061335,1.5860491735498825,1.4835393365127323
2038-08-31,3.2460317685418296,1.832908690103455,0.9631328359185664,1.180797540838843,1.3900942848041322,1.4513928525334978,0.9019483489889817,1.4684386723232847,1.596818532686662,1.4807924912679862
2038-09-30,3.2535764623744305,1.8170605736349354,0.9632945517897835,1.17730126475088,1.3852146820820335,1.4559516115162476,0.8996213693453975,1.476924753096368,1.5918977389302515,1.4750970003050166
2038-10-31,3.251645599310941,1.8190912479855603,0.965523892114085,1.1718089380832595,1.3883437990565657,1.4497371826630454,0.8920831257449613,1.4776894546959447,1.5946516087993647,1.479760806478509
2038-11-30,3.2529323460925053,1.8012873820182596,0.9651954027177858,1.172754277700582,1.387499768028694,1.4657299781307391,0.8931185479852335,2.955578431147137,1.6065191605070728,1.475818400769492
2038-12-31,3.2709554294450043,1.7975216185760563,0.9599869467509267,1.168554813085084,1.380425270069027,1.4705139312178888,0.892313678650156,2.952847343775149,1.598512917195397,1.4848571157823112
2039-01-31,3.2847918462077716,1.7980417459542166,0.9645719923943543,1.1723773318267394,1.3911676714952796,1.4800414103474364,0.8980791013472155,2.985827340680299,1.597834900641134,1.4468005241754758
2039-02-28,3.2605757135260935,1.8115773200193015,0.9693442117961449,1.1758352741535316,1.3938409863502559,1.484272047842772,0.8945953521057,2.981891086709317,1.5997234251927654,1.4448001822257652
2039-03-31,3.2584848871238856,1.8221863263698317,0.971939284507554,1.1665091356342274,1.3930347722245304,1.491606288592213,0.8998984849347068,2.9770833809291393,1.5984371289882273,1.4401533898159735
2039-04-30,3.266308174719801,1.8246260197359576,0.9729946661735106,1.1729481558299961,1.3896721377618102,1.482750318620658,0.8966787611942236,2.9734401364317424,1.6111759462942152,1.4378361175909993
2039-05-31,3.2572675976423016,1.8293650834043524,0.979570313722387,1.1681138067275743,1.3928593217207141,1.4783007583918182,0.8996396242986089,3.004865737003049,1.5972651881652333,1.4429807576481322
2039-06-30,3.2701336101620826,1.8398568920815659,0.9724606877091639,1.1696274896018706,1.3950363183637318,1.482371317062756,0.899460701110375,3.0007024126074042,1.6002665142317316,1.4325236924457487
2039-07-31,3.2601378566741435,1.8340232628469768,0.9632963345724563,1.1669749567979597,1.3874178531867951,1.4701587334942892,0.8901880751008648,3.0041709904380283,1.6000959781531594,1.4309827738277348
2039-08-31,3.2475718220693164,1.8306852196730605,0.9539474820933839,1.1784536345562129,1.3881223733702084,1.4650322962059883,0.8930037205703718,3.000132344874627,1.588528737293813,1.4211095715791118
2039-09-30,3.2508793761727746,1.8462087800601175,0.9517242365458802,1.1754640159790077,1.391848639558674,1.4660303053644328,0.8937807208254909,2.986118228441981,1.5933662970120541,1.431234175974127
2039-10-31,3.255544712334123,1.8669754594469778,0.9486133580628165,1.1761834436380292,1.3950967408862711,1.4614657050755606,0.8924065435615248,2.971741144896219,1.5899783558410432,1.4351455991221782
2039-11-30,3.228699214155263,1.8572943635668768,0.9460330229476717,1.1733707703034573,1.3889788760813981,1.4623282484616338,0.8916287462597249,2.973119452813663,1.5969839222061648,1.4331440062437864
2039-12-31,3.236002657363115,1.8604494335844628,0.9479386778703769,1.1771721152059538,1.3921624372552979,1.4595437007671186,0.8905281276447331,2.966767611982612,1.5943591335992051,1.4416860580387176
2040-01-31,3.2565187487226397,1.8533931402309611,0.9475766568657931,1.1758321925420714,1.3958148107125041,1.4637726059578826,0.8910013350631267,2.9638879350083416,1.5768071566207749,1.4405060110150945
2040-02-29,3.2659026745404653,1.8567543775718227,0.9576135353096094,1.170484502634233,1.3898067483232692,1.4651578711755904,0.8907177977881351,2.9277589297588493,1.5717474907950215,1.4455304724171696
2040-03-31,3.2425191802559006,1.8639258495735689,0.9531654974339986,1.170528709399868,1.3938386211801974,1.4591450454801975,0.8935344148866154,2.9227170087102063,1.5798456525891744,1.4346694076939237
2040-04-30,3.2522317602516764,1.8618902996117928,0.958751551397573,1.1709250510545104,1.3888681673739254,1.4472775546407732,0.9002454770353374,2.9173106202771444,1.5778265100431008,1.4309780226653077
2040-05-31,3.2753946984511435,1.8606897249845245,1.1093803431011589,1.17453096826683,1.3923357717698082,1.4507906733078766,0.8946009334362921,2.928501193058431,1.571111479586695,1.4422671067137933
2040-06-30,3.2752971192955074,1.8542089904326582,1.1110427774775409,1.177910094859171,1.3943810838046704,1.4488382264278037,0.8985543292605579,2.92978574221791,1.5752665532538024,1.4499599160252736
2040-07-31,3.2805233044386113,1.8524548446483633,1.1071653256811964,1.1807114767653974,1.3948198666013922,1.4456677309059713,0.898796792802203,2.9263808281862804,1.5852115089708385,1.4543544258062346
2040-08-31,3.275757442624944,1.8497614684704704,1.110535844469057,1.1759639887214324,1.3920218890681757,1.4554303454353843,0.900901146003306,2.935644518155968,1.588104868436368,1.4606804217249967
2040-09-30,3.259875692813487,1.8479085601445042,1.114176598145706,1.1775424952462208,1.3950267376617727,1.4650508239507098,0.9035749798034848,2.9123115641656163,1.582089144600187,1.461462219197038
2040-10-31,3.265806805986243,1.8346445565514644,1.1180262780532046,2.3023810075774325,1.402421456427924,1.463447501880398,0.902954205922186,2.9139842571925505,1.5829295773455874,1.470422798796905
2040-11-30,3.2748168309616315,1.833715617054643,1.1224326917542586,2.2887588404595594,1.4010362399306011,1.4557889795085939,0.9043311720411408,2.9026444820590074,1.5870247797013668,1.4645801370189295
2040-12-31,3.2795896035927243,1.8355621308904055,1.1253960613385459,2.2747140786027815,1.396815158075525,1.4623979157988505,0.907558332306549,2.9109569306310323,1.5942641621146063,1.452783389496052
2041-01-31,3.278960077605085,1.841395748587881,1.1317099024687227,2.2799488904508505,1.3939472489551807,1.4654986139813015,0.9080121362715483,2.920100596281968,1.5942367509840807,1.447207898428504
2041-02-28,3.2682895973328403,1.831131012185347,1.1360306789225423,2.27785942145918,1.3933938163121016,1.4718007470305765,0.9134789593994315,2.914880129683151,1.5947516497724132,1.4425900138530614
2041-03-31,3.281712147847516,1.83558194845839,1.1379648486807907,2.260503276118976,1.3903008647091686,1.471643495213668,0.9106364676282903,2.896603103894728,1.5911090866134048,1.4433546348780237
2041-04-30,3.3002083259315738,1.833434713026036,1.1324677684805105,2.261307250173538,1.3939177149509525,1.4766337426330471,0.9138974567370963,2.890875891812625,1.594591342327069,1.4387080856215169
2041-05-31,3.325466595687156,1.840304311822987,1.1375316667563344,2.2683367590673544,1.4027033354285603,1.4874840916471783,0.9162455528402864,2.893566746048324,1.5917469560138116,1.4330220203614126
2041-06-30,3.3381981384215544,1.849188906654494,1.1523567296425785,2.2646608749852013,1.4019385080488012,1.4857898573136348,0.9160010032560784,2.899674569334952,1.6000315254022985,1.4380451754596788
2041-07-31,3.3169166783850645,1.8409663040404627,1.1509780793384083,2.252257280683684,1.4019989807382869,1.4848295090033328,0.9169160933297679,2.892407692962546,1.6105959376940728,1.4345726959131966
2041-08-31,3.309792847719311,1.8368636580531985,1.1498799327509472,2.261680337287563,1.403959482642403,1.4899054378425765,0.9203425509542279,2.8907520022497284,1.6070536357223393,1.425487538016957
2041-09-30,3.3004122275343146,1.8354618920092691,1.1454654599705556,2.250612889906104,1.4133346337319885,1.4920880047733536,0.9167134297324714,2.882222807885767,1.6115106648817223,1.4279334877733783
2041-10-31,3.3054465863271805,1.83950518058357,1.1445610106393282,2.246906449653615,1.4124807437450515,1.4993279913052717,0.9167617425300717,2.86713354554575,1.606348276382144,1.431533475174034
2041-11-30,3.316943531119645,1.8393444302991702,1.148806173265689,2.253989534879845,1.4110976637246804,1.4970392191168473,0.9158760837937892,2.8544408895995024,1.6154325856588054,1.4278924950792529
2041-12-31,3.3237576766841164,1.8456638757850254,1.1523623297836614,2.246572111417034,1.4056159140111033,1.502063080910973,0.9139390699723976,2.8645271039372635,1.6026700201763007,1.4409051066920147
2042-01-31,3.3295843314620646,1.8346484312473799,1.1524186308392705,2.232361876042526,2.637821785317614,1.4915046546936783,0.9126987186847343,2.8742447338267065,1.6074358389852395,1.4420751782873231
2042-02-28,3.3361244360967763,1.8315710602333641,1.1582546930506863,2.2497320716872267,2.618968325068442,1.4912647264063965,0.9130730839092898,2.882303404426917,1.6049934391533385,1.4585313099026627
2042-03-31,3.3287216886199413,1.8348122973580092,1.1621215606611806,2.242114419925812,2.6200701278130034,1.5005078004780545,0.9135491992855516,2.8792210446128332,1.5969886019157187,1.4612624320187377
2042-04-30,3.3422489595211475,1.846864945273686,1.1606151199807246,2.2395494985622197,2.6168979049970877,1.5061883912344232,0.917700240174434,2.8902533936561774,1.5941493860562932,1.458939402297192
2042-05-31,3.3404998675585404,1.8374381572895961,1.155168008795715,2.2270100179831247,2.614077136937068,1.5037208266195226,0.911348832851673,2.909586523026735,1.598224553177742,1.4639320639993234
2042-06-30,3.3233914281426324,1.833863234222202,1.1595363135319519,2.2064936112074234,2.6150484984588447,1.5083728683703808,0.915617060487523,2.921380965454881,1.591824298673286,1.4631028365851564
2042-07-31,3.3393855200328293,1.821961715593208,1.9004634660825959,2.21164636185535,2.614354255608387,1.5120804062526645,0.9112738675630401,2.9247114219239387,1.5959033709699533,1.4597935403217623
2042-08-31,3.341867013889666,1.833863988326589,1.8978191550116903,2.21590962321149,2.603453585684354,1.5137317792901779,0.9110509974702995,2.9249901156299076,1.59269244971129,1.4657605494879098
2042-09-30,3.3477976898237247,1.8359575604876355,1.9081277375578318,2.231923727726488,2.048059085357589,1.5105185663605358,0.9146541003304619,2.933226044304848,1.5954239625611362,1.4608055263852318
2042-10-31,3.3614357725823476,1.8325241362320257,1.9001259190753887,2.235358254929677,2.0330661077314915,1.513589539189529,0.9072724543343764,2.952263983982446,1.5940058558828911,1.4489075798488433
2042-11-30,3.3579437346795906,1.8229302042283335,1.8861837428520585,2.2301021658771427,2.027265760560327,1.513757281210628,0.9042081282277578,2.9589024040380534,1.6069893709244143,1.4659627707984673
2042-12-31,3.339156103451707,1.817363830968876,1.8760446929403223,2.239114415906993,2.0402880531047494,1.5228711306000473,0.9006297479804332,2.954554631078817,1.614750713147679,1.4689461874815224
2043-01-31,3.350317134538313,1.8161774438977496,1.869859939969907,2.2457000716896576,2.053924306313,1.5249974235923507,0.9049154100959532,2.959066454891065,1.6115144902812517,1.4738722177983783
2043-02-28,3.339238236661039,1.821707495204719,1.8691838138173158,2.2621268081911983,2.050199492237706,1.5313190066389086,0.9049831834957829,2.960321899485751,1.6159368730400696,1.471618197364401
2043-03-31,3.3699165129225483,1.819150500706175,1.8688382432121464,2.239034402727366,2.0469508782089467,1.5347624824640316,0.9003728796802793,2.9571625381863322,1.6131812198611069,1.460518741766536
2043-04-30,3.363638073809229,1.8353274020018835,1.8837401398174087,2.2332826918312376,2.031149882422111,1.5311643665598544,0.9020762863629734,2.9547008923412,1.608125791283695,1.4589864892891296
2043-05-31,3.3795012483267124,1.8460349393546844,1.890841267349764,2.2468980103852383,2.0134385387485945,1.5355989544746285,0.8987913536256661,2.9662641296962264,1.6071779338779852,1.461279097757389
2043-06-30,3.384540750582503,1.8485960081925126,1.8856017823765998,2.242113695590758,2.010019523693651,1.5415186727075145,0.9002821803412209,2.97321682524456,1.6077516089467994,1.470551885531918
2043-07-31,3.3744493712312607,1.851467849556552,1.8821268811352871,2.2385322820801097,2.014986963233547,1.5438466637362087,0.8999180526058663,2.9788680274205,1.61757629531218,1.4675987998321538
2043-08-31,3.369034395614349,1.847048956986503,1.8850068525523231,2.2578128992802453,2.029245662639744,1.5432788799106067,0.9045105553928386,2.9640209640806976,1.616720003665662,1.4657471562619655
2043-09-30,3.3432660686908027,1.8471490748289467,1.8882984759772017,2.2569516266780503,2.047308537024364,1.5515240271197939,0.906566123793756,2.9670696362387186,1.6153883378807081,1.471500365309031
2043-10-31,3.362561719149983,2.8269811859407876,1.8789936740845823,2.2603005014515514,2.033812762852327,1.5533712298588405,0.9105579405396317,2.9588559981568476,1.6220027072049692,1.4632409558925856
2043-11-30,3.3820206248386495,2.8533966841296894,1.8757901098887373,2.2595918847363468,2.027969649270601,1.5544741676350515,0.9133754293397869,2.944833408856466,1.6283466464005427,1.4496041423760284
2043-12-31,3.3805721583594885,2.8531045388131826,1.877992408602382,2.260352088725869,2.0361502885263785,1.5570491522188197,0.9204147435946024,2.9308161830067276,1.6381570294033987,1.4519517567820017
2044-01-31,3.3751692311884947,2.8637534882892233,1.8758529111994553,2.255584530510717,2.048066427458061,1.5551833372360853,0.9227897610094338,2.9369622311420414,1.6308615448501662,1.4485184543481946
2044-02-29,3.37449859066336,2.880627502576894,1.8933007680675173,2.2661574171442025,2.048298632761335,1.5575817528084235,0.9234809107147137,2.934394580451271,1.6352088770073316,1.4511249019248322
2044-03-31,3.387209068809899,2.886599798196731,1.8945249864381783,2.2765208712679117,2.053084678757936,1.5652922823926516,0.9232494961455231,2.9385071389973203,1.6405797944112184,1.4503419770578396
2044-04-30,3.4039623607093534,2.9017233491288255,1.889993002332461,2.2789511056306315,2.050318289371155,1.5792131938973504,0.9294261891337219,2.9412901658880717,1.6475110888490858,1.4585420168534173
2044-05-31,3.4237865385309383,2.8936066321753344,1.880108956303914,2.2826318049754866,2.0517849119847718,1.5801802276047239,0.9314268373998414,2.956872327829458,1.6526286776397872,1.4617142486577328
2044-06-30,3.42892268803249,2.91569821760985,1.8825412371289618,2.279021316055256,2.0507517071499057,1.5698451966721512,0.9323780925609082,2.956500666168253,1.6654140485800109,1.4646619167154673
2044-07-31,3.4271804487675275,2.902704877641506,1.8866642969621799,2.295397498349674,2.04735690344506,1.564971620350137,0.9290479891937156,2.965110884534919,1.6744626695055815,1.4761342780010742
2044-08-31,3.4072222474685354,2.9053148466571597,1.8795547352965607,2.298366339510324,2.0313166833131,1.5760694769614352,0.927867543107091,2.964927239080792,1.6705136620545216,1.4753589001038494
2044-09-30,3.385452008398049,2.909200797435977,1.8889261202216436,2.2912032222321357,2.0293243940025634,2.9829379394746742,0.9278320641180288,2.9736356985998116,1.6719074694677456,1.4740957842481621
2044-10-31,3.3723979405685247,2.92213224657983,1.8867344203341823,2.278562397596723,2.0351981285654737,2.9657963971028023,1.3592074703865862,2.9870960610740704,1.6818722586392447,1.4659538064792197
2044-11-30,3.368829478340918,2.9201173613211475,1.8969540193728016,2.2622549482140313,2.0277679768426196,2.9601094794729024,2.1472098319803745,2.994165632222099,1.6802367015606687,1.4614402833630462
2044-12-31,3.3638881939945353,2.9506524744301146,1.9062668117538302,2.247498845488041,2.024045100556765,2.961086160746785,2.1469579005209494,2.987276441915619,1.6757332256312718,1.4599566077956099
2045-01-31,3.379328826689225,2.9687664077848757,1.9058611898547757,2.2430903045901274,2.034568323651935,2.963428993554372,2.158622625331083,2.995863511957084,1.6747920074081486,1.4558385227105353
2045-02-28,3.3639876655447614,2.9748819017456665,1.8993832163237054,2.244534304069369,2.0211447028776206,2.977106958446013,2.1566201875429747,2.989370295758248,1.676912924461337,1.44738320249847
2045-03-31,3.345141589342595,2.971197098180533,1.9047436067223722,2.247288858056718,2.018705771606899,2.9729303731217205,2.1665462767986083,2.972812627919298,1.6810354939222496,1.4451926929877401
2045-04-30,3.342789078793462,2.967653752817563,1.897424643621224,2.243198114769816,1.9974504749451725,2.9631733984996016,2.152275966560451,2.973284579700117,1.6816230178828766,1.4530571793538063
2045-05-31,3.348610790746416,2.9797597657211505,1.891926645683868,2.2469126519233615,2.009843812231081,2.978696684126452,2.1503090722178144,2.9703280909184544,1.6931757477183822,1.4561367509359795
2045-06-30,3.3166920956552577,2.9709207637479995,1.9002070892313634,2.2515861812105844,2.0134638312145157,2.9664144144556026,2.1563494172080295,2.9649165532047412,1.694524066919687,1.4700198996542104
2045-07-31,3.3070075095215046,2.981597559055896,1.9047126949626298,2.257775168005589,2.0263695920453024,2.946749879583583,2.1471148366935853,2.963407069203016,1.6992067829656994,1.465273014477306
2045-08-31,3.316443823311241,2.976101250051974,1.9093581159032533,2.2424110831132484,2.0282403112837106,2.943783062708603,2.1414736270046073,2.956588857295925,1.7035899142136142,1.454328428647173
2045-09-30,3.321713017580733,2.9847908689978144,1.905042054329899,2.2488814812491005,2.0248191360113608,2.9625909766327556,2.144781298746885,2.944561845630348,1.7023691170253077,1.4428817678870882
2045-10-31,3.336976102057384,3.013108496203807,1.8952772462087393,2.2439448972520966,2.0157066139373763,2.9738647888731533,2.13580858829563,2.9525035617197375,1.7053516960945039,1.4471046860871815
2045-11-30,3.340286089206324,3.0028246503132934,1.8806073815047668,2.260637916969185,2.020284384231747,2.984753528839234,2.1303223827948488,2.963934126336051,1.6962335842680385,1.447434683904817
2045-12-31,3.3275429903563833,3.0169852185972346,1.8948353785748455,2.2564478497637506,2.0294971808979603,2.9689137912073877,2.1370232765504587,2.9712435429340225,1.6460346119388292,1.455109244520278
2046-01-31,3.3191205537959276,3.0402763993705983,1.9032483179511555,2.263584125838058,2.0305375390129585,2.962214924824251,2.1374814791543466,2.9765872234199557,1.648334037074495,1.4495291394006315
2046-02-28,3.308391240064606,3.032925863685485,1.9091286575696338,2.2545956009256143,2.031519733513818,2.9812568005122495,2.1331837319630838,2.9666648785724927,1.6457600830838688,1.4406180246521234
2046-03-31,3.3018401306895506,3.044105849530975,1.9178344256967266,2.24567260359638,2.0483501441592082,2.970827894607187,2.1401283280225822,2.947122524598356,1.6435103170665095,1.445672431063851
2046-04-30,3.305699218818471,3.0706472873156,1.9180761297265279,2.2401679677483073,2.0603472084721357,2.9646761685458607,2.1462693654891,2.9341477322294605,1.6399843501660047,1.45074206091032
2046-05-31,3.29959652406994,3.078981711972931,1.9239490230470486,2.25027276604491,2.0671836435049538,2.9744937629785237,2.1376499108021116,2.9446603251400285,1.6451347269757615,1.449303997875805
2046-06-30,3.304133059109187,3.0767789026932744,1.9369861813105014,2.2557104427487267,2.0833275289316644,2.9629602124761147,2.14142781127725,2.95488443845956,1.647764527264746,1.4398997185806022
2046-07-31,3.3066031428713685,3.0967139061554945,1.9326044198870067,2.2691471064815394,2.0824031854827743,2.966752672719482,2.1347599527364753,2.9724877099974125,1.646587267094767,1.4427005824905665
2046-08-31,3.3324181363002423,3.0931083226336957,1.9385922053145153,2.263906736988437,2.078147910858236,2.9756534847253007,2.1360046818540592,2.9837394262067614,1.6424525136181338,1.437915555690669
2046-09-30,3.324853013461214,3.124139226484693,1.9379311960769166,2.2627757143671374,2.0830589126444967,2.975680271552999,2.116349570010863,2.9864060719448995,1.6427709462724693,1.4388057756874066
2046-10-31,3.3155853287120265,3.124515384092524,1.949170126430011,2.270608979355871,2.0915605839667144,2.9730162628490464,2.122273726249819,2.9781515907528155,1.6378757803922401,1.4453582078506704
2046-11-30,3.305502179289158,3.142783549492976,1.9373152016823967,2.2700890008320114,2.0893411883109985,2.99191080106024,2.116109925471204,2.97067279222713,1.634322784294737,1.4514555577520478
2046-12-31,3.303034884401007,3.137180659462536,1.9450700649395989,2.289282334949722,2.0786188079254906,2.9879401822279372,2.1062902025044234,2.971961342574246,1.6207426060859607,1.4519131806521255
2047-01-31,3.318613908816934,3.165702539045985,1.9379777266055764,2.2749106929015377,2.0797234644850184,2.984502418732899,2.1101493763092125,2.987005236586071,1.6263651731488835,1.450325662707546
2047-02-28,3.300618635973864,3.1586551262297204,1.9302702313833309,2.2859670833364487,2.0706647075387266,2.991547057072405,2.1147905334001296,2.9638648461467056,1.6327727445590652,1.4498073073623963
2047-03-31,3.2891835409988275,3.146912743077081,1.925533516711204,2.2855168206070924,2.0617673640380025,2.991882673234195,2.1169574250529846,2.9772354692167013,1.631854629478079,1.4525913067461154
2047-04-30,3.299506630462503,3.133165136392431,1.9307113482040643,2.2876384867768063,2.0609920015841503,2.999298744565805,2.1227995421209878,2.9745268266853375,1.6447509684914212,1.450688543962947
2047-05-31,3.3190448168778324,2.9429473581337593,1.9269081610492305,2.2980968196935407,2.064407674183524,2.978807034567001,2.1192070417691906,2.9722288350130905,1.6354135619901042,1.4489016431020842
2047-06-30,3.325892381461188,2.9424775604625193,1.9291497979494872,2.3087545841907846,2.0622660323010895,2.9744939156855135,2.1248161313953817,2.961484222034627,1.6399154820009683,1.442228287671843
2047-07-31,3.336865331677454,2.9383646552523333,1.9261020419145745,2.3174885980337057,2.0594954154568317,2.9771213349850556,2.126497226523875,2.9599789767377023,1.6389188517107536,1.4403232487148347
2047-08-31,3.340199703792558,2.9478727675126137,1.918359962711099,2.314495092220953,2.0805807218447523,2.9780669699014286,2.1316045780629156,2.956672837855815,1.6301626377575158,1.433462015693062
2047-09-30,3.3519474615124154,2.950781883865389,1.9055523649846111,2.3239118143405344,2.0749384280125693,2.964983174732448,2.124727690176622,2.951749494198264,1.6180150613457867,1.437478013972226
2047-10-31,3.3496643243179802,2.93805616040303,1.9082865897449515,2.3335339154129175,2.084735163880164,2.967236276456649,2.1131489671510777,2.9637034632627017,1.6234346116028635,1.4333487175244093
2047-11-30,3.362947258211593,2.9480637837825703,1.9114704267424223,2.317044890116216,2.104312518241283,2.9661004038629892,2.109461246107916,2.9663257495114412,1.6361182092933488,1.4397553896611317
2047-12-31,3.382366614749073,2.961904085152916,1.9050421341697645,2.307465642403358,2.103340591039326,2.9482552049264905,2.1141252149831735,2.9861306344135525,1.6359785301347154,1.4306680285443372
2048-01-31,3.3659487892707807,2.963039864040409,1.8965233308501863,2.3159514812338626,2.0593589469578193,2.9530393460087994,2.1149553487539148,2.993158785008137,1.6300635769917544,1.3504899692757903
2048-02-29,3.347579269691968,2.9682772051490685,1.8820161966089233,2.3189971951157653,2.059896925195172,2.9306667528753167,2.107208995752313,2.9917520964463162,1.630090784811409,1.353058458106215
2048-03-31,3.3420981950015807,2.973486407217356,1.8711266551950922,2.311437640065683,2.0572211108825353,2.9321798148482947,2.1236464457323274,2.975667125446156,1.636977505446735,1.3449281451817536
2048-04-30,3.340324539382096,2.961100536356191,1.8600595551636472,2.312497361221464,2.0672798711403737,2.9351902515656825,2.1246005385672126,2.9504011046438747,1.6360749767536158,1.3466332940731218
2048-05-31,3.352821080465377,2.944310878936705,1.8791060501127954,2.3167892862025425,2.067936121796106,2.9283689503596624,2.1390933748879246,2.9715224978119057,1.6388145937127057,1.332139135238142
2048-06-30,3.3736230808717003,2.943731582122652,1.8799139995098848,2.3005279387225377,2.0637275252547242,2.9147026657809922,2.149855404918562,2.9828189234734603,1.6388036378534718,1.3329291381434243
