,ret
2014-01-31,-0.002036114829954441
2014-02-28,0.014728907759576375
2014-03-31,0.00244702035167429
2014-04-30,-0.0015448956804718955
2014-05-31,0.001239260928127132
2014-06-30,0.01153269638412424
2014-07-31,-0.005465914320994447
2014-08-31,0.008121415444227354
2014-09-30,-0.009468548136113156
2014-10-31,-0.005137958381396226
2014-11-30,0.0027046629764720938
2014-12-31,0.0023265677117352045
2015-01-31,0.004294872007082072
2015-02-28,0.008844624484692571
2015-03-31,0.0012673272599029878
2015-04-30,0.0005085392155718665
2015-05-31,0.0018447176470161985
2015-06-30,-0.009631012783988
2015-07-31,-0.007864993803969617
2015-08-31,-0.009185577154182945
2015-09-30,-0.0072884666468698185
2015-10-31,0.01238374456961423
2015-11-30,0.00029138667754399794
2015-12-31,-0.010682011669773433
2016-01-31,-0.005277882235495592
2016-02-29,0.0060375561780964555
2016-03-31,0.011749243858384056
2016-04-30,0.012083874730492817
2016-05-31,-0.0005004103624403726
2016-06-30,0.0088491784226958
2016-07-31,0.005021252171370767
2016-08-31,0.0010685043634790128
2016-09-30,0.005306054173486681
2016-10-31,-0.006510247221793501
2016-11-30,0.008592578299821008
2016-12-31,0.01087419888433022
2017-01-31,-0.003792469369756698
2017-02-28,0.005986037064203704
2017-03-31,-0.004791856580056708
2017-04-30,-0.0011456231711635255
2017-05-31,-0.0019093844452279757
2017-06-30,-0.004248953196866375
2017-07-31,0.0052222524803399
2017-08-31,0.005757815546731176
2017-09-30,0.005048058013418442
2017-10-31,0.008192450800608946
2017-11-30,0.00456152604719735
2017-12-31,0.005130472542952586
2018-01-31,-0.021165066798569623
2018-02-28,-0.012634503117598402
2018-03-31,0.0034842962880272167
2018-04-30,0.0032593571014252125
2018-05-31,0.005907925253437893
2018-06-30,-0.0008376738603424683
