,6040,all-weather (original),all-weather (star),risk_parity (tier 2),risk_parity (tier 3),hrp (tier 2),hrp (tier 3),hrp_dd (tier 2),hrp_dd (tier 3),hrp_beta (tier 2),hrp_beta (tier 3),hrp_val (tier 2),hrp_val (tier 3),hrp_strc (tier 2)
1959-02-28,8.018301413909391,1.0,,,,,,,,,,,,
1959-03-31,8.036469736965111,1.0,,,,,,,,,,,,
1959-04-30,8.213401482010847,1.0,,,,,,,,,,,,
1959-05-31,8.283697524564491,1.0,,,,,,,,,,,,
1959-06-30,8.282063362690884,1.0,,,,,,,,,,,,
1959-07-31,8.47022083156401,1.0,,,,,,,,,,,,
1959-08-31,8.40746969261486,1.0,,,,,,,,,,,,
1959-09-30,8.129862535880454,1.0,,,,,,,,,,,,
1959-10-31,8.24970190157407,1.0,,,,,,,,,,,,
1959-11-30,8.342418917823382,1.0,,,,,,,,,,,,
1959-12-31,8.469838268919139,1.0,,,,,,,,,,,,
1960-01-31,8.125464272563008,1.0,,,,,,,,,,,,
1960-02-29,8.259393537082904,1.0,,,,,,,,,,,,
1960-03-31,8.287543135764254,1.0,,,,,,,,,,,,
1960-04-30,8.22240632341768,1.0,,,,,,,,,,,,
1960-05-31,8.35431284529345,1.0,,,,,,,,,,,,
1960-06-30,8.532903028978177,1.0,,,,,,,,,,,,
1960-07-31,8.511854218798796,1.0,,,,,,,,,,,,
1960-08-31,8.693791643373988,1.0,,,,,,,,,,,,
1960-09-30,8.420999610256933,1.0,,,,,,,,,,,,
1960-10-31,8.408259065004664,1.0,,,,,,,,,,,,
1960-11-30,8.610292337552899,1.0,,,,,,,,,,,,
1960-12-31,8.889067185085393,1.0,,,,,,,,,,,,
1961-01-31,9.252124473698233,,,,,,,,,,,,,
1961-02-28,9.448649896839777,1.012975246378004,,,,,,,,,,,,
1961-03-31,9.636076749309748,,,,,,,,,,,,,
1961-04-30,9.673653121363735,1.0171342614805796,,,,,,,,,,,,
1961-05-31,9.83660944264152,,,,,,,,,,,,,
1961-06-30,9.635217538190242,,,,,,,,,,,,,
1961-07-31,9.84700151512648,1.0283946383040354,,,,,,,,,,,,
1961-08-31,9.961385960670249,1.0316830523322114,,,,,,,,,,,,
1961-09-30,9.88083776141973,,,,,,,,,,,,,
1961-10-31,10.103682323647922,1.046363416832581,,,,,,,,,,,,
1961-11-30,10.37952584444077,1.0615235128955547,,,,,,,,,,,,
1961-12-31,10.392589544940401,1.0601424551666092,,,,,,,,,,,,
1962-01-31,10.17180922639684,,,,,,,,,,,,,
1962-02-28,10.332609009146333,1.0725984428096007,,,,,,,,,,,,
1962-03-31,10.37372228791244,1.081285090988538,,,,,,,,,,,,
1962-04-30,10.024147296743866,1.063171484469677,,,,,,,,,,,,
1962-05-31,9.545290844927887,1.0364354940333573,,,,,,,,,,,,
1962-06-30,9.10891317417191,1.011200354637681,,,,,,,,,,,,
1962-07-31,9.432809910065972,1.028575443402623,,,,,,,,,,,,
1962-08-31,9.56937371383874,1.0391847218807535,,,,,,,,,,,,
1962-09-30,9.352157131767093,,,,,,,,,,,,,
1962-10-31,9.411594311858849,,,,,,,,,,,,,
1962-11-30,9.956185853777006,,,,,,,,,,,,,
1962-12-31,10.086072381781731,1.049599901575656,,,,,,,,,,,,
1963-01-31,10.406963153084767,,,,,,,,,,,,,
1963-02-28,10.230593186778606,1.0401230374166888,,,,,,,,,,,,
1963-03-31,10.477703074722932,1.0522096151459417,,,,,,,,,,,,
1963-04-30,10.821041525259673,1.071789410760406,,,,,,,,,,,,
1963-05-31,10.94583021477293,1.079363056776542,,,,,,,,,,,,
1963-06-30,10.82487762812439,,,,,,,,,,,,,
1963-07-31,10.833001858566096,,,,,,,,,,,,,
1963-08-31,11.187286233548805,,,,,,,,,,,,,
1963-09-30,11.124088220942252,1.0803122692580807,,,,,,,,,,,,
1963-10-31,11.35707879868437,1.0935100661884036,,,,,,,,,,,,
1963-11-30,11.33619460644501,,,,,,,,,,,,,
1963-12-31,11.524686796615805,1.093457061573592,,,,,,,,,,,,
1964-01-31,11.740919868824337,,,,,,,,,,,,,
1964-02-29,11.833827274320555,,,,,,,,,,,,,
1964-03-31,11.958549678145914,,,,,,,,,,,,,
1964-04-30,12.041616298371494,,,,,,,,,,,,,
1964-05-31,12.17241586143768,,,,,,,,,,,,,
1964-06-30,12.345568062369956,,,,,,,,,,,,,
1964-07-31,12.505012637778396,1.1005948819658626,,,,,,,,,,,,
1964-08-31,12.406280108410343,,,,,,,,,,,,,
1964-09-30,12.674336310291071,1.1168331139756382,,,,,,,,,,,,
1964-10-31,12.782282147874671,,,,,,,,,,,,,
1964-11-30,12.761493903559412,,,,,,,,,,,,,
1964-12-31,12.824601503002972,1.1168117882619841,,,,,,,,,,,,
1965-01-31,13.125323249005048,1.132577830494579,,,,,,,,,,,,
1965-02-28,13.138349607059695,1.13278867247779,,,,,,,,,,,,
1965-03-31,13.068385561868919,1.13140865492886,,,,,,,,,,,,
1965-04-30,13.37205547495033,1.1458333172295903,,,,,,,,,,,,
1965-05-31,13.33855807179021,1.1421553601023784,,,,,,,,,,,,
1965-06-30,12.994363091295902,1.1290391494513066,,,,,,,,,,,,
