Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
__XAU_BD,Gold Spot Price-London PM Fixing (US$/ounce),Commodity Prices,United States Dollar,United States,,,,,,,National Currency,Units,Stock,none,Annual From Dec 1257 To Aug 1723<BR>Monthly From Sep 1723 To Dec 1861<BR>Daily From Jan 1862 To Dec 1878<BR>Monthly From Jan 1879 To Sep 1933<BR>Daily From Sep 1933 To Jan 1934<BR>Monthly From Feb 1934 To Mar 1968<BR>Daily From Apr 1968 To Feb 2019<BR>,"Data from 1257 to 1792 are based upon data for the price of gold in London.  Data are annual to 1723 and monthly thereafter. The data use the exchange rate ratio between the US Dollar gold price and London gold price in 1792 to create an index of gold in US Dollars going back to 1257. The data are based upon the series calculated by Lawrence H. Officer, â€œWhat Was the Price of Gold Then? Importance, Measurement and History,â€ EH.net. Historical prices for the United States are taken from George F. Warren and Frank A. Pearson, World Prices and the Building Industry, New York: John Wiley & Sons, 1937 for the period 1792 through 1933 and from the Commodity Research Bureau, Commodity Yearbook, Chicago: CRB since 1933. Data on gold/silver ratios from 1252 to 1700 for various European countries can be found in the file WPI.XLS.  From January 30, 1934 until March 1968, the gold transactions of the U.S. Government for both monetary and industrial purposes were made at $35 per fine ounce, plus or minus a handling charge of one quarter of one percent and less mint charges. In 1968 a two-tiered gold system was instituted under which the private commodity price of gold was permitted to fluctuate without official intervention, while the official price and role of monetary gold remained unchanged among monetary authorities.  This system was terminated on November 10, 1973 because of the wide variations between â€œofficialâ€ prices and market prices. From 1973 on, separate series are provided for the daily PM Fixing price for gold in London and the daily price of gold in New York.",
Date,Ticker,Open,High,Low,Close,Volume,Openint,,,,,,,,,,
09/04/1862,__XAU_BD,,,,24.338,,,,,,,,,,,,
09/05/1862,__XAU_BD,,,,24.441,,,,,,,,,,,,
09/06/1862,__XAU_BD,,,,24.546,,,,,,,,,,,,
09/08/1862,__XAU_BD,,,,24.546,,,,,,,,,,,,
09/09/1862,__XAU_BD,,,,24.52,,,,,,,,,,,,
09/10/1862,__XAU_BD,,,,24.52,,,,,,,,,,,,
09/11/1862,__XAU_BD,,,,24.546,,,,,,,,,,,,
09/12/1862,__XAU_BD,,,,24.493,,,,,,,,,,,,
09/13/1862,__XAU_BD,,,,24.389,,,,,,,,,,,,
09/15/1862,__XAU_BD,,,,24.286,,,,,,,,,,,,
09/16/1862,__XAU_BD,,,,24.08,,,,,,,,,,,,
09/17/1862,__XAU_BD,,,,24.08,,,,,,,,,,,,
09/18/1862,__XAU_BD,,,,24.08,,,,,,,,,,,,
09/19/1862,__XAU_BD,,,,24.158,,,,,,,,,,,,
09/20/1862,__XAU_BD,,,,24.133,,,,,,,,,,,,
09/22/1862,__XAU_BD,,,,24.209,,,,,,,,,,,,
09/23/1862,__XAU_BD,,,,24.338,,,,,,,,,,,,
09/24/1862,__XAU_BD,,,,24.52,,,,,,,,,,,,
09/25/1862,__XAU_BD,,,,24.805,,,,,,,,,,,,
09/26/1862,__XAU_BD,,,,24.856,,,,,,,,,,,,
09/27/1862,__XAU_BD,,,,25.088,,,,,,,,,,,,
09/29/1862,__XAU_BD,,,,25.164,,,,,,,,,,,,
09/30/1862,__XAU_BD,,,,25.115,,,,,,,,,,,,
10/01/1862,__XAU_BD,,,,25.465,,,,,,,,,,,,
10/02/1862,__XAU_BD,,,,25.371,,,,,,,,,,,,
10/03/1862,__XAU_BD,,,,25.294,,,,,,,,,,,,
10/04/1862,__XAU_BD,,,,25.322,,,,,,,,,,,,
10/06/1862,__XAU_BD,,,,25.399,,,,,,,,,,,,
10/07/1862,__XAU_BD,,,,25.424,,,,,,,,,,,,
10/08/1862,__XAU_BD,,,,25.683,,,,,,,,,,,,
10/09/1862,__XAU_BD,,,,25.889,,,,,,,,,,,,
10/10/1862,__XAU_BD,,,,26.301,,,,,,,,,,,,
10/11/1862,__XAU_BD,,,,26.459,,,,,,,,,,,,
10/13/1862,__XAU_BD,,,,26.664,,,,,,,,,,,,
10/14/1862,__XAU_BD,,,,27.076,,,,,,,,,,,,
10/15/1862,__XAU_BD,,,,27.284,,,,,,,,,,,,
10/16/1862,__XAU_BD,,,,27.284,,,,,,,,,,,,
10/17/1862,__XAU_BD,,,,27.284,,,,,,,,,,,,
10/18/1862,__XAU_BD,,,,26.872,,,,,,,,,,,,
10/20/1862,__XAU_BD,,,,26.585,,,,,,,,,,,,
10/21/1862,__XAU_BD,,,,26.51,,,,,,,,,,,,
10/22/1862,__XAU_BD,,,,27.49,,,,,,,,,,,,
10/23/1862,__XAU_BD,,,,27.388,,,,,,,,,,,,
10/24/1862,__XAU_BD,,,,27.076,,,,,,,,,,,,
10/25/1862,__XAU_BD,,,,26.872,,,,,,,,,,,,
10/27/1862,__XAU_BD,,,,26.872,,,,,,,,,,,,
10/28/1862,__XAU_BD,,,,27.208,,,,,,,,,,,,
10/29/1862,__XAU_BD,,,,27.13,,,,,,,,,,,,
10/30/1862,__XAU_BD,,,,26.921,,,,,,,,,,,,
10/31/1862,__XAU_BD,,,,26.768,,,,,,,,,,,,
11/01/1862,__XAU_BD,,,,26.792,,,,,,,,,,,,
11/03/1862,__XAU_BD,,,,26.974,,,,,,,,,,,,
11/04/1862,__XAU_BD,,,,26.768,,,,,,,,,,,,
11/05/1862,__XAU_BD,,,,27.179,,,,,,,,,,,,
11/06/1862,__XAU_BD,,,,27.179,,,,,,,,,,,,
11/07/1862,__XAU_BD,,,,27.179,,,,,,,,,,,,
11/08/1862,__XAU_BD,,,,27.284,,,,,,,,,,,,
11/10/1862,__XAU_BD,,,,27.338,,,,,,,,,,,,
11/11/1862,__XAU_BD,,,,27.076,,,,,,,,,,,,
11/12/1862,__XAU_BD,,,,27.179,,,,,,,,,,,,
11/13/1862,__XAU_BD,,,,27.179,,,,,,,,,,,,
11/14/1862,__XAU_BD,,,,27.076,,,,,,,,,,,,
11/15/1862,__XAU_BD,,,,27.233,,,,,,,,,,,,
11/17/1862,__XAU_BD,,,,27.284,,,,,,,,,,,,
11/18/1862,__XAU_BD,,,,27.154,,,,,,,,,,,,
11/19/1862,__XAU_BD,,,,26.872,,,,,,,,,,,,
11/20/1862,__XAU_BD,,,,26.921,,,,,,,,,,,,
11/21/1862,__XAU_BD,,,,26.921,,,,,,,,,,,,
11/22/1862,__XAU_BD,,,,26.974,,,,,,,,,,,,
11/24/1862,__XAU_BD,,,,26.897,,,,,,,,,,,,
11/25/1862,__XAU_BD,,,,26.844,,,,,,,,,,,,
11/26/1862,__XAU_BD,,,,26.716,,,,,,,,,,,,
11/28/1862,__XAU_BD,,,,26.716,,,,,,,,,,,,
11/29/1862,__XAU_BD,,,,26.664,,,,,,,,,,,,
12/01/1862,__XAU_BD,,,,26.561,,,,,,,,,,,,
12/02/1862,__XAU_BD,,,,27.076,,,,,,,,,,,,
12/03/1862,__XAU_BD,,,,27.076,,,,,,,,,,,,
12/04/1862,__XAU_BD,,,,27.49,,,,,,,,,,,,
12/05/1862,__XAU_BD,,,,27.179,,,,,,,,,,,,
12/06/1862,__XAU_BD,,,,26.974,,,,,,,,,,,,
12/08/1862,__XAU_BD,,,,27.154,,,,,,,,,,,,
12/09/1862,__XAU_BD,,,,27.414,,,,,,,,,,,,
12/10/1862,__XAU_BD,,,,27.309,,,,,,,,,,,,
12/11/1862,__XAU_BD,,,,27.309,,,,,,,,,,,,
12/12/1862,__XAU_BD,,,,27.179,,,,,,,,,,,,
12/13/1862,__XAU_BD,,,,27.105,,,,,,,,,,,,
12/15/1862,__XAU_BD,,,,27.258,,,,,,,,,,,,
12/16/1862,__XAU_BD,,,,27.284,,,,,,,,,,,,
12/17/1862,__XAU_BD,,,,27.338,,,,,,,,,,,,
12/18/1862,__XAU_BD,,,,27.309,,,,,,,,,,,,
12/19/1862,__XAU_BD,,,,27.338,,,,,,,,,,,,
12/20/1862,__XAU_BD,,,,27.284,,,,,,,,,,,,
12/22/1862,__XAU_BD,,,,27.338,,,,,,,,,,,,
12/23/1862,__XAU_BD,,,,27.309,,,,,,,,,,,,
12/24/1862,__XAU_BD,,,,27.284,,,,,,,,,,,,
12/26/1862,__XAU_BD,,,,27.258,,,,,,,,,,,,
12/27/1862,__XAU_BD,,,,27.258,,,,,,,,,,,,
12/29/1862,__XAU_BD,,,,27.258,,,,,,,,,,,,
12/30/1862,__XAU_BD,,,,27.414,,,,,,,,,,,,
12/31/1862,__XAU_BD,,,,27.542,,,,,,,,,,,,
01/02/1863,__XAU_BD,,,,27.619,,,,,,,,,,,,
01/03/1863,__XAU_BD,,,,27.645,,,,,,,,,,,,
01/05/1863,__XAU_BD,,,,27.827,,,,,,,,,,,,
01/06/1863,__XAU_BD,,,,27.697,,,,,,,,,,,,
01/07/1863,__XAU_BD,,,,27.697,,,,,,,,,,,,
01/08/1863,__XAU_BD,,,,28.084,,,,,,,,,,,,
01/09/1863,__XAU_BD,,,,28.526,,,,,,,,,,,,
01/10/1863,__XAU_BD,,,,28.292,,,,,,,,,,,,
01/12/1863,__XAU_BD,,,,29.068,,,,,,,,,,,,
01/13/1863,__XAU_BD,,,,29.352,,,,,,,,,,,,
01/14/1863,__XAU_BD,,,,30.335,,,,,,,,,,,,
01/15/1863,__XAU_BD,,,,30.618,,,,,,,,,,,,
01/16/1863,__XAU_BD,,,,30.074,,,,,,,,,,,,
01/17/1863,__XAU_BD,,,,30.361,,,,,,,,,,,,
01/19/1863,__XAU_BD,,,,30.541,,,,,,,,,,,,
01/20/1863,__XAU_BD,,,,30.541,,,,,,,,,,,,
01/21/1863,__XAU_BD,,,,30.541,,,,,,,,,,,,
01/22/1863,__XAU_BD,,,,30.437,,,,,,,,,,,,
01/23/1863,__XAU_BD,,,,30.384,,,,,,,,,,,,
01/24/1863,__XAU_BD,,,,30.668,,,,,,,,,,,,
01/26/1863,__XAU_BD,,,,30.773,,,,,,,,,,,,
01/27/1863,__XAU_BD,,,,31.678,,,,,,,,,,,,
01/28/1863,__XAU_BD,,,,31.524,,,,,,,,,,,,
01/29/1863,__XAU_BD,,,,31.625,,,,,,,,,,,,
01/30/1863,__XAU_BD,,,,31.625,,,,,,,,,,,,
01/31/1863,__XAU_BD,,,,32.867,,,,,,,,,,,,
02/02/1863,__XAU_BD,,,,32.398,,,,,,,,,,,,
02/03/1863,__XAU_BD,,,,31.933,,,,,,,,,,,,
02/04/1863,__XAU_BD,,,,32.454,,,,,,,,,,,,
02/05/1863,__XAU_BD,,,,32.373,,,,,,,,,,,,
02/06/1863,__XAU_BD,,,,32.505,,,,,,,,,,,,
02/07/1863,__XAU_BD,,,,32.373,,,,,,,,,,,,
02/09/1863,__XAU_BD,,,,31.933,,,,,,,,,,,,
02/10/1863,__XAU_BD,,,,31.524,,,,,,,,,,,,
02/11/1863,__XAU_BD,,,,31.524,,,,,,,,,,,,
02/12/1863,__XAU_BD,,,,31.859,,,,,,,,,,,,
02/13/1863,__XAU_BD,,,,32.066,,,,,,,,,,,,
02/14/1863,__XAU_BD,,,,32.091,,,,,,,,,,,,
02/16/1863,__XAU_BD,,,,32.221,,,,,,,,,,,,
02/17/1863,__XAU_BD,,,,32.711,,,,,,,,,,,,
02/18/1863,__XAU_BD,,,,33.173,,,,,,,,,,,,
02/19/1863,__XAU_BD,,,,33.382,,,,,,,,,,,,
02/20/1863,__XAU_BD,,,,33.588,,,,,,,,,,,,
02/21/1863,__XAU_BD,,,,33.485,,,,,,,,,,,,
02/23/1863,__XAU_BD,,,,33.797,,,,,,,,,,,,
02/24/1863,__XAU_BD,,,,34.675,,,,,,,,,,,,
02/25/1863,__XAU_BD,,,,35.448,,,,,,,,,,,,
02/26/1863,__XAU_BD,,,,35.034,,,,,,,,,,,,
02/27/1863,__XAU_BD,,,,35.01,,,,,,,,,,,,
