DATE,BAB
01/23/1953,0.002544777
01/26/1953,0.000289706
01/27/1953,-0.000555124
01/28/1953,0.000186098
01/29/1953,0.001215012
01/30/1953,0.000662546
02/02/1953,0.004105454
02/03/1953,0.002976877
02/04/1953,0.002398246
02/05/1953,0.003498855
02/06/1953,0.003208094
02/09/1953,-0.001947764
02/10/1953,0.000544175
02/11/1953,-0.002704757
02/12/1953,0
02/13/1953,-0.000968944
02/16/1953,0.000927298
02/17/1953,0.002113989
02/18/1953,-0.001401357
02/19/1953,-0.001637971
02/20/1953,0.000322453
02/23/1953,0
02/24/1953,-0.002261238
02/25/1953,-0.003910405
02/26/1953,0.001668648
02/27/1953,-0.000484001
03/02/1953,-0.000657738
03/03/1953,-0.001018286
03/04/1953,0.004066771
03/05/1953,-0.000907251
03/06/1953,-0.000600368
03/09/1953,0.00478372
03/10/1953,-0.000718964
03/11/1953,-0.00032835
03/12/1953,0.000604789
03/13/1953,-0.001004499
03/16/1953,0.0002064
03/17/1953,0.001168035
03/18/1953,-0.000289859
03/19/1953,-0.000361393
03/20/1953,0.000384583
03/23/1953,0.002309667
03/24/1953,-0.005224552
03/25/1953,0.00066086
03/26/1953,0.000719669
03/27/1953,-0.000538479
03/30/1953,0.004823736
03/31/1953,-0.00234944
04/01/1953,-0.00436263
04/02/1953,0.004358905
04/03/1953,0
04/06/1953,0.003832871
04/07/1953,-0.007883831
04/08/1953,0.00038902
04/09/1953,0.002932201
04/10/1953,-0.000127118
04/13/1953,0.002673389
04/14/1953,-0.000721729
04/15/1953,-0.002181997
04/16/1953,0.002441461
04/17/1953,0.003383162
04/20/1953,-0.002770293
04/21/1953,0.002128235
04/22/1953,0.00226339
04/23/1953,0.000458125
04/24/1953,-0.004007347
04/27/1953,-0.003395211
04/28/1953,-0.003366042
04/29/1953,-0.002517412
04/30/1953,0.001225326
05/01/1953,-0.001975811
05/04/1953,-0.003103766
05/05/1953,0.002709337
05/06/1953,0.001295029
05/07/1953,0.002952052
05/08/1953,-0.00168175
05/11/1953,0.002932601
05/12/1953,0.002460006
05/13/1953,-0.001567155
05/14/1953,-0.00078661
05/15/1953,-0.001636743
05/18/1953,0.001718128
05/19/1953,-0.000470455
05/20/1953,-0.006720305
05/21/1953,0.001272532
05/22/1953,-0.001249797
05/25/1953,0.001826564
05/26/1953,0.001028197
05/27/1953,0.003199817
05/28/1953,0.000669028
05/29/1953,-0.001607674
06/01/1953,0.006690443
06/02/1953,-0.003888981
06/03/1953,-0.000564819
06/04/1953,0.00215629
06/05/1953,-0.003538095
06/08/1953,-4.40019E-06
06/09/1953,0.004506684
06/10/1953,-0.006589289
06/11/1953,-0.001075275
06/12/1953,-0.000476035
06/15/1953,0.005067384
06/16/1953,-0.003573397
06/17/1953,-0.005254608
06/18/1953,-0.000105745
06/19/1953,-0.001647685
06/22/1953,-0.001827296
06/23/1953,-0.001181793
06/24/1953,0.002699027
06/25/1953,0.002691942
06/26/1953,0.001525651
06/29/1953,0.001815902
06/30/1953,0.001798426
07/01/1953,-0.000934103
07/02/1953,-0.000438478
07/03/1953,0.002712698
07/06/1953,0.00159488
07/07/1953,0.000234368
07/08/1953,0.001195609
07/09/1953,0.002044006
07/10/1953,0.003252799
07/13/1953,0.003711476
07/14/1953,-0.000654211
07/15/1953,-0.001840913
07/16/1953,0.000991189
07/17/1953,-0.001180634
07/20/1953,0.002108037
07/21/1953,0.000900655
07/22/1953,0.000899525
07/23/1953,-0.001453008
07/24/1953,0.001239999
07/27/1953,0.002462289
07/28/1953,0.000543746
07/29/1953,-0.000357029
07/30/1953,-0.004158122
07/31/1953,-0.002609216
08/03/1953,0.000136036
08/04/1953,0.002447624
08/05/1953,0.001843975
08/06/1953,-0.000938157
08/07/1953,-0.000246181
08/10/1953,0.002744943
08/11/1953,0.002474317
08/12/1953,-0.00023032
08/13/1953,0.00246476
08/14/1953,0.004468533
08/17/1953,0.002457005
08/18/1953,0.0048297
08/19/1953,0.001935089
08/20/1953,-0.002186478
08/21/1953,0.000297482
08/24/1953,0.004303595
08/25/1953,0.000466966
08/26/1953,0.002222098
08/27/1953,0.001814729
08/28/1953,0.000428597
08/31/1953,0.00740381
09/01/1953,-0.006365132
09/02/1953,-0.001593298
09/03/1953,0.00313373
09/04/1953,-0.000808728
09/07/1953,0
09/08/1953,0.001416348
09/09/1953,0.000918983
09/10/1953,0.006270554
09/11/1953,0.004272386
09/14/1953,0.007358378
09/15/1953,-0.010000834
09/16/1953,-0.001403799
09/17/1953,-0.000598649
09/18/1953,0.00290486
09/21/1953,-0.000243996
09/22/1953,-0.008212553
09/23/1953,-0.001316268
09/24/1953,0.000789484
09/25/1953,-0.001459998
09/28/1953,-0.001903945
09/29/1953,0.003291749
09/30/1953,0.004053849
10/01/1953,-0.003596213
10/02/1953,0.00318862
10/05/1953,0.004085464
10/06/1953,0.001116542
10/07/1953,-0.002115439
10/08/1953,0.003236466
10/09/1953,0.001978989
10/12/1953,0
10/13/1953,0.001699068
10/14/1953,-0.003379992
10/15/1953,-0.007738625
10/16/1953,-0.002526273
10/19/1953,0.001696702
10/20/1953,0.002972457
10/21/1953,-0.003796968
10/22/1953,-0.000235517
10/23/1953,0.000552376
10/26/1953,0.002237279
10/27/1953,0.001155951
10/28/1953,-0.002035359
10/29/1953,-0.006112833
10/30/1953,0.002147064
11/02/1953,0.001524716
11/03/1953,0
11/04/1953,0.00095699
11/05/1953,-0.001933503
11/06/1953,-0.000849066
11/09/1953,0.000909595
11/10/1953,0.001708844
11/11/1953,0
11/12/1953,0.000388618
11/13/1953,-0.000462357
11/16/1953,0.002055484
11/17/1953,0.004482418
11/18/1953,-0.001073962
11/19/1953,0.000323302
11/20/1953,0.001643595
11/23/1953,0.001789599
11/24/1953,-0.000440317
11/25/1953,-0.000461409
11/26/1953,0
11/27/1953,-0.003517835
11/30/1953,0.000925124
12/01/1953,0.000946996
12/02/1953,-0.002302039
12/03/1953,0.001728006
12/04/1953,0.003840546
12/07/1953,0.003205446
12/08/1953,0.001031635
12/09/1953,-0.000930969
12/10/1953,0.001926487
12/11/1953,-0.001486712
12/14/1953,0.001770479
12/15/1953,0.001382128
12/16/1953,-0.003962344
12/17/1953,0.001921751
12/18/1953,-0.000297578
12/21/1953,0.007851732
12/22/1953,0.002182549
12/23/1953,0.000696833
12/24/1953,-0.002259008
12/25/1953,0
12/28/1953,0.005361156
12/29/1953,0.001714859
12/30/1953,-0.00370319
12/31/1953,0.005412107
01/01/1954,0
01/04/1954,-0.009957696
01/05/1954,-0.004770855
01/06/1954,0.000543336
01/07/1954,0.001525159
01/08/1954,0.003683659
01/11/1954,0.003550162
01/12/1954,-0.001161347
01/13/1954,-0.002774932
01/14/1954,0.00073142
01/15/1954,-0.000216104
01/18/1954,0.001216604
01/19/1954,-0.004652047
01/20/1954,0.000367084
01/21/1954,0.00125116
01/22/1954,-0.002071139
01/25/1954,0.003992808
01/26/1954,-0.00202176
01/27/1954,0.003770911
01/28/1954,-0.001525799
01/29/1954,-0.001713299
02/01/1954,0.003422247
02/02/1954,0.000192907
02/03/1954,-0.003462754
02/04/1954,0.000554301
02/05/1954,0.002014835
02/08/1954,0.003073942
02/09/1954,0.00033257
02/10/1954,-0.001018943
02/11/1954,-0.000407793
02/12/1954,-0.001850916
02/15/1954,0.001974148
02/16/1954,0.002002033
02/17/1954,-0.003823081
02/18/1954,-0.00040007
02/19/1954,0.002343154
02/22/1954,0
02/23/1954,0.001652274
02/24/1954,-0.000146864
02/25/1954,-0.002135012
02/26/1954,-0.002122775
03/01/1954,0.001920152
03/02/1954,0.000312139
03/03/1954,0.00021771
03/04/1954,-0.00170445
03/05/1954,-0.002113734
03/08/1954,0.004241367
03/09/1954,-0.00101341
03/10/1954,-0.000832099
03/11/1954,-0.001310274
03/12/1954,0.001996696
03/15/1954,0.003407089
03/16/1954,0.002465765
03/17/1954,-0.000575127
03/18/1954,-0.00122053
03/19/1954,-0.001142689
03/22/1954,9.24666E-06
03/23/1954,0.006261216
03/24/1954,-0.001856762
03/25/1954,0.000462484
03/26/1954,-0.001971445
03/29/1954,-0.002823746
03/30/1954,-0.000931355
03/31/1954,-0.003371019
04/01/1954,-0.000107551
04/02/1954,0.001244311
04/05/1954,0.002511104
04/06/1954,0.002722241
04/07/1954,-0.003740471
04/08/1954,-0.005262275
04/09/1954,-0.002009753
04/12/1954,0.00422737
04/13/1954,-0.003448455
04/14/1954,0.00117074
04/15/1954,0.000766714
04/16/1954,0
04/19/1954,0.005981609
04/20/1954,0.003925394
04/21/1954,0.001311262
04/22/1954,0.00018667
04/23/1954,-0.001754898
04/26/1954,0.001786399
04/27/1954,0.003600086
04/28/1954,-0.004208842
04/29/1954,0.002880041
04/30/1954,3.13389E-05
05/03/1954,0.001984937
05/04/1954,-0.001111958
05/05/1954,0.003957629
05/06/1954,-0.002638605
05/07/1954,-0.002953923
05/10/1954,0.002546187
05/11/1954,0.003712058
05/12/1954,-0.004670016
05/13/1954,-0.002168241
05/14/1954,0.0005602
05/17/1954,-0.000728326
05/18/1954,0.003923752
05/19/1954,0.002245677
05/20/1954,-0.003131455
05/21/1954,-0.0041422
05/24/1954,-0.00096902
05/25/1954,0.003980396
05/26/1954,-0.002631166
05/27/1954,0.00248568
05/28/1954,-0.000714641
05/31/1954,0
06/01/1954,-0.000267714
06/02/1954,0.00327229
06/03/1954,-0.00018236
06/04/1954,0.002724889
06/07/1954,0.000951016
06/08/1954,0.004590314
06/09/1954,-0.005737135
06/10/1954,-0.001606029
06/11/1954,-0.003441367
06/14/1954,0.002281976
06/15/1954,-0.003784898
06/16/1954,-0.00035464
06/17/1954,0.000548006
06/18/1954,0.002545685
06/21/1954,0.001524052
06/22/1954,0.00015398
06/23/1954,-0.000943722
06/24/1954,-0.000721334
06/25/1954,0.003386237
06/28/1954,0.005278052
06/29/1954,0.002009669
06/30/1954,0.000973363
07/01/1954,0.002128442
07/02/1954,-0.00204621
07/05/1954,0
07/06/1954,9.89403E-05
07/07/1954,0.000971192
07/08/1954,0.002615249
07/09/1954,-0.000477895
07/12/1954,0.003193397
07/13/1954,0.000921953
07/14/1954,-0.001384986
07/15/1954,-4.19073E-05
07/16/1954,0.00144425
07/19/1954,0.001369444
07/20/1954,-0.000975855
07/21/1954,-0.00025724
07/22/1954,-0.002371568
07/23/1954,0.002722453
07/26/1954,0.003399328
07/27/1954,-0.002091511
07/28/1954,0.00229942
07/29/1954,0.004660014
07/30/1954,0.00243073
08/02/1954,-8.95205E-06
08/03/1954,-0.000433589
08/04/1954,-0.000796039
08/05/1954,0.000569901
08/06/1954,0.003115896
08/09/1954,-0.00037828
08/10/1954,-0.003791195
08/11/1954,0.000259283
08/12/1954,0.002304115
08/13/1954,-0.003455557
08/16/1954,-0.001727618
08/17/1954,0.003429021
08/18/1954,5.44872E-05
08/19/1954,0.004502737
08/20/1954,-0.001076288
08/23/1954,0.001965778
08/24/1954,0.000743208
08/25/1954,0.000462275
08/26/1954,8.87251E-05
08/27/1954,-0.001046968
08/30/1954,0.003335617
08/31/1954,-0.000593163
09/01/1954,-0.001174887
09/02/1954,-0.000783928
09/03/1954,-0.001619628
09/06/1954,0
09/07/1954,-0.001096188
09/08/1954,0.002327463
09/09/1954,-0.000327069
09/10/1954,-0.000994087
09/13/1954,-0.001988376
09/14/1954,0.002384882
09/15/1954,0.002073152
09/16/1954,-0.001008745
09/17/1954,-0.000942925
09/20/1954,0.004765658
09/21/1954,0.000142638
09/22/1954,0.002675181
09/23/1954,0.001177835
09/24/1954,-0.002291429
09/27/1954,0.002524696
09/28/1954,0.000184221
09/29/1954,-0.0009536
09/30/1954,0.000448554
10/01/1954,-0.001895099
10/04/1954,-0.002658939
10/05/1954,-0.000857305
10/06/1954,0.000419405
10/07/1954,0.000879611
10/08/1954,0.000194046
10/11/1954,0.001067279
10/12/1954,-0.000537783
10/13/1954,-0.001923979
10/14/1954,0.003582845
10/15/1954,-0.004896105
10/18/1954,0.000191467
10/19/1954,-0.002434203
10/20/1954,-0.003961285
10/21/1954,0.000313645
10/22/1954,0.000712514
10/25/1954,0.001921612
10/26/1954,-0.00071871
10/27/1954,-0.001161041
10/28/1954,0.001166284
10/29/1954,0.000962394
11/01/1954,-0.000752091
11/02/1954,0
11/03/1954,0.002095963
11/04/1954,-0.001587886
11/05/1954,0.002551388
11/08/1954,-0.001545421
11/09/1954,5.82182E-05
11/10/1954,0.000241046
11/11/1954,-0.0032128
11/12/1954,0.000536662
11/15/1954,0.003631156
11/16/1954,-0.00024328
11/17/1954,-0.001473072
11/18/1954,0.004361444
11/19/1954,-0.00012777
11/22/1954,0.003420632
11/23/1954,-0.000917279
11/24/1954,0.002232776
11/25/1954,0
11/26/1954,-0.000339431
11/29/1954,0.002132776
11/30/1954,0.00440146
12/01/1954,-0.00093784
12/02/1954,-0.000705556
12/03/1954,0.002079211
12/06/1954,-0.000293644
12/07/1954,-0.000206153
12/08/1954,-0.001083289
12/09/1954,-0.000767415
12/10/1954,-0.000878844
12/13/1954,0.002001836
12/14/1954,0.00419962
12/15/1954,-0.002212685
12/16/1954,-0.005446768
12/17/1954,-0.003987555
12/20/1954,-0.001983028
12/21/1954,0.000986525
12/22/1954,0.001068038
12/23/1954,-0.001976621
12/24/1954,0
12/27/1954,0.001267263
12/28/1954,-0.006636175
12/29/1954,-0.000751482
12/30/1954,-0.000865384
12/31/1954,0.000122337
01/03/1955,0.001801668
01/04/1955,0.00317206
01/05/1955,0.004226634
01/06/1955,-0.003091219
01/07/1955,-0.003768875
01/10/1955,-0.001113276
01/11/1955,0.003247992
01/12/1955,0.001753885
01/13/1955,0.000923566
01/14/1955,0.003679459
01/17/1955,0.007233495
01/18/1955,-0.005239591
01/19/1955,-0.001323641
01/20/1955,0.002209736
01/21/1955,-0.001859215
01/24/1955,0.000468524
01/25/1955,-8.09458E-05
01/26/1955,-0.002174313
01/27/1955,-0.000287978
01/28/1955,-0.001230521
01/31/1955,-0.000938565
02/01/1955,0.001330276
02/02/1955,0.0004566
02/03/1955,0.000262869
02/04/1955,-0.000489303
02/07/1955,0.002016694
02/08/1955,0.00487393
02/09/1955,-0.006071051
02/10/1955,0.000172488
02/11/1955,0.003136375
02/14/1955,0.001922736
02/15/1955,-0.001437193
02/16/1955,0.001195917
02/17/1955,-0.004375762
02/18/1955,-0.004138103
02/21/1955,-9.29982E-05
02/22/1955,0
02/23/1955,0.001754136
02/24/1955,0.003514045
02/25/1955,-0.002060949
02/28/1955,-0.001122359
03/01/1955,0.000129742
03/02/1955,-0.000982874
03/03/1955,0.001352536
03/04/1955,-0.000673624
03/07/1955,0.003866276
03/08/1955,0.0063331
03/09/1955,-0.006647961
03/10/1955,-0.004444452
03/11/1955,0.002531376
03/14/1955,-0.002261869
03/15/1955,-0.010315728
03/16/1955,0.003424615
03/17/1955,0.000118931
03/18/1955,0.002528398
03/21/1955,0.001768738
03/22/1955,-0.003283651
03/23/1955,-0.004619767
03/24/1955,0.002061256
03/25/1955,-0.000965776
03/28/1955,0.004701782
03/29/1955,-0.00431937
03/30/1955,0.002547692
03/31/1955,-0.003087824
04/01/1955,-0.000725507
04/04/1955,0.004651407
04/05/1955,-3.46454E-05
04/06/1955,0.000702961
04/07/1955,0.000201135
04/08/1955,0
04/11/1955,0.005160757
04/12/1955,-0.000357601
04/13/1955,0.002565078
04/14/1955,0.000856676
04/15/1955,-0.003047605
04/18/1955,-0.000546252
04/19/1955,4.83368E-05
04/20/1955,0.000352683
04/21/1955,0.001525036
04/22/1955,0.002598281
04/25/1955,-0.002580287
04/26/1955,-0.000975864
04/27/1955,0.002708567
04/28/1955,0.003086243
04/29/1955,-0.000743096
05/02/1955,0.00404716
05/03/1955,0.006497059
05/04/1955,-0.003062535
05/05/1955,0.000821797
05/06/1955,-0.001383422
05/09/1955,0.000923155
05/10/1955,0.001968039
05/11/1955,0.005560269
05/12/1955,-0.000275831
05/13/1955,-0.000103663
05/16/1955,0.005214031
05/17/1955,-0.000567941
05/18/1955,-0.007023949
05/19/1955,-0.001166847
05/20/1955,-0.002841704
05/23/1955,0.002659985
05/24/1955,-0.002029034
05/25/1955,-0.002774514
05/26/1955,-0.003620235
05/27/1955,-0.000122287
05/30/1955,0
05/31/1955,-0.001771624
06/01/1955,0.000801033
06/02/1955,-0.003881812
06/03/1955,-0.001311972
06/06/1955,-0.001032365
06/07/1955,-0.000799026
06/08/1955,-0.001481967
06/09/1955,0.006297977
06/10/1955,-0.004452821
06/13/1955,-0.001434791
06/14/1955,0.002280965
06/15/1955,-0.000894074
06/16/1955,0.000435121
06/17/1955,-0.000754766
06/20/1955,-0.00118263
06/21/1955,-0.000821355
06/22/1955,-0.000163071
06/23/1955,0.003140576
06/24/1955,-0.000374352
06/27/1955,-0.000558331
06/28/1955,0.002699469
06/29/1955,-0.0004423
06/30/1955,-0.001202464
07/01/1955,-1.74736E-05
07/04/1955,0
07/05/1955,0.001417712
07/06/1955,0.005043923
07/07/1955,0.008961395
07/08/1955,0.000828331
07/11/1955,-0.003373719
07/12/1955,0.001680295
07/13/1955,0.002220473
07/14/1955,-0.001577525
07/15/1955,-0.000686538
07/18/1955,0.006141124
07/19/1955,0.002069059
07/20/1955,-0.002688561
07/21/1955,-0.001917966
07/22/1955,-0.00071031
07/25/1955,0.002591047
07/26/1955,0.000903729
07/27/1955,0.004533208
07/28/1955,0.003388769
07/29/1955,-0.001008293
08/01/1955,0.006573597
08/02/1955,-0.002422764
08/03/1955,-0.000885427
08/04/1955,-0.000241956
08/05/1955,-0.000477735
08/08/1955,0.00119692
08/09/1955,4.67037E-05
08/10/1955,-0.00206238
08/11/1955,-0.001615853
08/12/1955,-0.000717946
08/15/1955,0.004027548
08/16/1955,0.001178258
08/17/1955,-0.002399774
08/18/1955,-0.001532656
08/19/1955,-0.000659437
08/22/1955,-0.000142218
08/23/1955,-0.004198182
08/24/1955,-0.001654051
08/25/1955,-0.002662062
08/26/1955,-0.003886264
08/29/1955,0.001649574
08/30/1955,0.001704935
08/31/1955,-0.002488568
09/01/1955,0.001059315
09/02/1955,-0.00126051
09/05/1955,0
09/06/1955,-0.001766622
09/07/1955,0.000372238
09/08/1955,0.000873487
09/09/1955,0.001647764
09/12/1955,-0.000420777
09/13/1955,-0.001532324
09/14/1955,-9.72418E-05
09/15/1955,-0.001861014
09/16/1955,-0.003068166
09/19/1955,0.002373923
09/20/1955,-0.000737906
09/21/1955,-0.001748421
09/22/1955,-0.000192683
09/23/1955,-0.000890732
09/26/1955,0.01022885
09/27/1955,-0.008165147
09/28/1955,0.002351458
09/29/1955,0.000731122
09/30/1955,-0.001498387
10/03/1955,0.00885872
10/04/1955,-0.004864879
10/05/1955,-0.000533388
10/06/1955,0.001906748
10/07/1955,0.004526572
10/10/1955,0.007059514
10/11/1955,-0.009253067
10/12/1955,-0.003982255
10/13/1955,0.003692771
10/14/1955,-0.001301791
10/17/1955,0.001008829
10/18/1955,-0.003101029
10/19/1955,-0.002423929
10/20/1955,-0.001876909
10/21/1955,-0.00176119
10/24/1955,-0.001685271
10/25/1955,0.00539552
10/26/1955,-0.001248298
10/27/1955,0.000975646
10/28/1955,-7.39132E-05
10/31/1955,0.000432803
11/01/1955,0.001457602
11/02/1955,-0.000810521
11/03/1955,-0.00599661
11/04/1955,-0.004758511
11/07/1955,0.000758947
11/08/1955,0
11/09/1955,-0.002614094
11/10/1955,0.000289641
11/11/1955,-0.003704596
11/14/1955,-0.005074178
11/15/1955,0.00071446
11/16/1955,0.000972623
11/17/1955,0.003232902
11/18/1955,0.000902985
11/21/1955,0.001219059
11/22/1955,-0.007224696
11/23/1955,-0.000368725
11/24/1955,0
11/25/1955,-0.002772534
11/28/1955,0.000703552
11/29/1955,-0.001128281
11/30/1955,-0.002472613
12/01/1955,-0.001684075
12/02/1955,-0.000113482
12/05/1955,0.000344287
12/06/1955,1.33708E-05
12/07/1955,-0.000816764
12/08/1955,-0.002404577
12/09/1955,0.001293862
12/12/1955,-0.000902945
12/13/1955,-0.000257837
12/14/1955,0.001338517
12/15/1955,-0.004104048
12/16/1955,-0.003325976
12/19/1955,-0.001404682
12/20/1955,-0.001035358
12/21/1955,-0.00508133
12/22/1955,-0.003235077
12/23/1955,0.000604955
12/26/1955,0
12/27/1955,0.003889164
12/28/1955,0.002803347
12/29/1955,0.002126568
12/30/1955,-0.003221333
01/02/1956,0
01/03/1956,0.004942637
01/04/1956,0.001597021
01/05/1956,0.001122017
01/06/1956,-0.0013086
01/09/1956,0.008221983
01/10/1956,0.000943159
01/11/1956,-0.002206583
01/12/1956,-0.0002286
01/13/1956,-0.00096487
01/16/1956,0.007206231
01/17/1956,-0.004112329
01/18/1956,0.00777228
01/19/1956,0.001214107
01/20/1956,0.004798599
01/23/1956,-0.002553395
01/24/1956,-0.00569317
01/25/1956,-0.000451361
01/26/1956,0.003532948
01/27/1956,0.001456071
01/30/1956,-0.000838024
01/31/1956,-0.005595121
02/01/1956,-0.001351719
02/02/1956,0.000622157
02/03/1956,-0.002650498
02/06/1956,0.003761855
02/07/1956,0.002960769
02/08/1956,0.008604738
02/09/1956,-0.000260172
02/10/1956,-0.00277302
02/13/1956,0.000268098
02/14/1956,0.002930623
02/15/1956,-0.004340419
02/16/1956,-0.000853773
02/17/1956,-0.010409197
02/20/1956,-0.003642023
02/21/1956,-0.001972863
02/22/1956,0
02/23/1956,-0.004029983
02/24/1956,-0.001795722
02/27/1956,0.000150615
02/28/1956,-0.000530543
02/29/1956,0.006103238
03/01/1956,-0.00225395
03/02/1956,-0.004285866
03/05/1956,-0.001020906
03/06/1956,0.005243674
03/07/1956,3.41311E-05
03/08/1956,-0.000711538
03/09/1956,-0.002955075
03/12/1956,0.00111196
03/13/1956,0.001932088
03/14/1956,-0.000939892
03/15/1956,-0.001280607
03/16/1956,-0.001543835
03/19/1956,-0.000534805
03/20/1956,0.000617601
03/21/1956,0.003236164
03/22/1956,-0.004756754
03/23/1956,-0.001625113
03/26/1956,0.000443925
03/27/1956,0.004185656
03/28/1956,-0.005951096
03/29/1956,-0.002429006
03/30/1956,0
04/02/1956,0.000408297
04/03/1956,0.000951664
04/04/1956,-0.004657482
04/05/1956,0.0040663
04/06/1956,-0.000891848
04/09/1956,0.00333695
04/10/1956,0.000238728
04/11/1956,-0.006701973
04/12/1956,0.001183864
04/13/1956,-0.004190502
04/16/1956,-0.000225411
04/17/1956,0.003649476
04/18/1956,-0.000530228
04/19/1956,0.00150479
04/20/1956,-0.00351966
04/23/1956,0.000699559
04/24/1956,0.002265922
04/25/1956,-0.001287665
04/26/1956,-0.004067832
04/27/1956,-0.004685497
04/30/1956,0.001470025
05/01/1956,0.000997893
05/02/1956,0.000669218
05/03/1956,-0.002167993
05/04/1956,-0.002727357
05/07/1956,0.001856754
05/08/1956,0.000293879
05/09/1956,-0.001745508
05/10/1956,0.006645394
05/11/1956,-0.004634344
05/14/1956,0.008307345
05/15/1956,-0.002159794
05/16/1956,0.000131093
05/17/1956,-0.004301893
05/18/1956,0.004525156
05/21/1956,0.006637401
05/22/1956,0.001720044
05/23/1956,0.002261859
05/24/1956,0.005985879
05/25/1956,-0.004142572
05/28/1956,0.003115794
05/29/1956,-0.010489654
05/30/1956,0
05/31/1956,0.006258599
06/01/1956,-0.000873997
06/04/1956,-0.000400239
06/05/1956,0.000722609
06/06/1956,0.001410745
06/07/1956,-0.003206581
06/08/1956,0.009487306
06/11/1956,-0.004755924
06/12/1956,-0.007148644
06/13/1956,0.000129084
06/14/1956,-0.00084037
06/15/1956,-0.000977237
06/18/1956,0.003476704
06/19/1956,-0.001002558
06/20/1956,-0.001330845
06/21/1956,-0.003592735
06/22/1956,0.000957141
06/25/1956,0.003013555
06/26/1956,-0.005609599
06/27/1956,-0.003272377
06/28/1956,-0.000689028
06/29/1956,0.000690944
07/02/1956,0.002781383
07/03/1956,-0.001705664
07/04/1956,0
07/05/1956,-0.00489043
07/06/1956,0.000833735
07/09/1956,0.000315551
07/10/1956,-0.001401801
07/11/1956,0.001622716
07/12/1956,3.95372E-05
07/13/1956,-0.001449318
07/16/1956,-0.000763892
07/17/1956,-0.000426437
07/18/1956,0.001866326
07/19/1956,-0.000727994
07/20/1956,0.000466212
07/23/1956,0.000538528
07/24/1956,0.000493191
07/25/1956,-0.001227359
07/26/1956,0.001152433
07/27/1956,0.001792613
07/30/1956,-0.001123657
07/31/1956,-0.005487132
08/01/1956,0.000186037
08/02/1956,-0.001268687
08/03/1956,0.000261702
08/06/1956,0.008734035
08/07/1956,-0.003265843
08/08/1956,-0.006028983
08/09/1956,0.000439492
08/10/1956,0.005200938
08/13/1956,0.006338032
08/14/1956,-0.003452998
08/15/1956,-0.000639754
08/16/1956,-0.001301305
08/17/1956,0.000196366
08/20/1956,0.004260998
08/21/1956,0.000518231
08/22/1956,0.00239941
08/23/1956,-0.005130187
08/24/1956,-0.000936103
08/27/1956,0.002598322
08/28/1956,0.006146925
08/29/1956,0.001345564
08/30/1956,0.000709017
08/31/1956,-0.005394281
09/03/1956,0
09/04/1956,-0.002427829
09/05/1956,-0.000467762
09/06/1956,-0.003718133
09/07/1956,-0.000250844
09/10/1956,0.000838388
09/11/1956,0.002720189
09/12/1956,0.000634591
09/13/1956,-0.000919866
09/14/1956,-0.004864412
09/17/1956,0.00167033
09/18/1956,0.003374532
09/19/1956,0.003310053
09/20/1956,-0.00175821
09/21/1956,-0.005463915
09/24/1956,0.004675701
09/25/1956,0.004150461
09/26/1956,-0.003717397
09/27/1956,0.003452512
09/28/1956,0.000439601
10/01/1956,0.003007908
10/02/1956,-0.011883461
10/03/1956,-0.004593777
10/04/1956,0.004902913
10/05/1956,-0.00106175
10/08/1956,-0.00043017
10/09/1956,0.001166766
10/10/1956,-0.005532463
10/11/1956,0.001506958
10/12/1956,-0.002044374
10/15/1956,0.002574818
10/16/1956,0.00152602
10/17/1956,0.003035825
10/18/1956,-0.003240852
10/19/1956,-0.000797298
10/22/1956,0.002942681
10/23/1956,0.00325874
10/24/1956,0.003771978
10/25/1956,0.000839944
10/26/1956,-0.006126941
10/29/1956,0.003835098
10/30/1956,0.000325863
10/31/1956,0.002792107
11/01/1956,-0.010586344
11/02/1956,-0.003164316
11/05/1956,0.000585223
11/06/1956,0
11/07/1956,0.005450305
11/08/1956,0.001906276
11/09/1956,0.002691464
11/12/1956,-0.004446787
11/13/1956,-0.001372892
11/14/1956,0.000822642
11/15/1956,0.001597168
11/16/1956,-0.000963651
11/19/1956,0.005616981
11/20/1956,0.002117745
11/21/1956,-0.001719588
11/22/1956,0
11/23/1956,-0.006919746
11/26/1956,0.00575104
11/27/1956,-0.001726608
11/28/1956,0.00367757
11/29/1956,-0.000571011
11/30/1956,-0.006907385
12/03/1956,-0.007064672
12/04/1956,-0.0014283
12/05/1956,-0.008652162
12/06/1956,-0.005043483
12/07/1956,-0.000706534
12/10/1956,-0.00140915
12/11/1956,0.000341288
12/12/1956,0.001020543
12/13/1956,-0.003598633
12/14/1956,-0.005220507
12/17/1956,-0.0014278
12/18/1956,-0.002572835
12/19/1956,0.002642399
12/20/1956,0.002094024
12/21/1956,-0.005980431
12/24/1956,0
12/25/1956,0
12/26/1956,0.003429372
12/27/1956,0.003574604
12/28/1956,0.001832066
12/31/1956,0.001814665
01/01/1957,0
01/02/1957,0.003936779
01/03/1957,0.002165002
01/04/1957,0.001288658
01/07/1957,0.007206615
01/08/1957,0.006287292
01/09/1957,0.002323094
01/10/1957,0.002148897
01/11/1957,0.001974278
01/14/1957,0.006586036
01/15/1957,0.007844062
01/16/1957,-0.000556847
01/17/1957,0.001068452
01/18/1957,0.007944287
01/21/1957,-0.000193663
01/22/1957,-0.000181493
01/23/1957,-0.004798795
01/24/1957,0.001672338
01/25/1957,0.004986333
