Date,CS_Liquid
11/16/11,960.7
11/15/11,960.73
11/14/11,959.33
11/13/11,958.3
11/12/11,958.3
11/11/11,958.3
11/10/11,960.54
11/9/11,959.22
11/8/11,955.28
11/7/11,956.13
11/6/11,953.91
11/5/11,953.91
11/4/11,953.91
11/3/11,953.81
11/2/11,954.33
11/1/11,954.22
10/31/11,945.43
10/30/11,940.68
10/29/11,940.68
10/28/11,940.68
10/27/11,941.49
10/26/11,955.17
10/25/11,953.89
10/24/11,950.66
10/23/11,957.78
10/22/11,957.78
10/21/11,957.78
10/20/11,963.03
10/19/11,960.67
10/18/11,960.43
10/17/11,957.23
10/16/11,951.15
10/15/11,951.15
10/14/11,951.15
10/13/11,959.09
10/12/11,956.7
10/11/11,965.19
10/10/11,973.46
10/9/11,979.61
10/8/11,979.61
10/7/11,979.61
10/6/11,983.81
10/5/11,993.62
10/4/11,1003.79
10/3/11,996.27
10/2/11,986.65
10/1/11,986.65
9/30/11,986.65
9/29/11,977.67
9/28/11,977.43
9/27/11,972.31
9/26/11,992.71
9/25/11,997.18
9/24/11,997.18
9/23/11,997.18
9/22/11,1002.8
9/21/11,983.59
9/20/11,976.97
9/19/11,976.08
9/18/11,965.97
9/17/11,965.97
9/16/11,965.97
9/15/11,966.17
9/14/11,978.86
9/13/11,981.92
9/12/11,986.01
9/11/11,982.97
9/10/11,982.97
9/9/11,982.97
9/8/11,974.97
9/7/11,976.11
9/6/11,984.82
9/5/11,979.21
9/4/11,979.21
9/3/11,979.21
9/2/11,979.21
9/1/11,966.51
8/31/11,967.14
8/30/11,976.71
8/29/11,978.08
8/28/11,981.6
8/27/11,981.6
8/26/11,981.6
8/25/11,977.05
8/24/11,978.68
8/23/11,987.04
8/22/11,992.57
8/21/11,992.72
8/20/11,992.72
8/19/11,992.72
8/18/11,988.13
8/17/11,972.2
8/16/11,967.02
8/15/11,963.13
8/14/11,967.36
8/13/11,967.36
8/12/11,967.36
8/11/11,973.27
8/10/11,986.12
8/9/11,964.22
8/8/11,966.16
8/7/11,956.87
8/6/11,956.87
8/5/11,956.87
8/4/11,961.66
8/3/11,969.49
8/2/11,966.99
8/1/11,966.39
7/31/11,966.63
7/30/11,966.63
7/29/11,966.63
7/28/11,958.07
7/27/11,959.2
7/26/11,958.61
7/25/11,953.57
7/24/11,949.92
7/23/11,949.92
7/22/11,949.92
7/21/11,945.69
7/20/11,951.01
7/19/11,953.79
7/18/11,951.14
7/17/11,951.33
7/16/11,951.33
7/15/11,951.33
7/14/11,947.47
7/13/11,948.9
7/12/11,943.07
7/11/11,942.29
7/10/11,942.57
7/9/11,942.57
7/8/11,942.57
7/7/11,937.32
7/6/11,939.28
7/5/11,934.54
7/4/11,934.62
7/3/11,934.62
7/2/11,934.62
7/1/11,934.62
6/30/11,937.35
6/29/11,943.2
6/28/11,948.1
6/27/11,951.85
6/26/11,953.66
6/25/11,953.66
6/24/11,953.66
6/23/11,955.39
6/22/11,955.04
6/21/11,957.59
6/20/11,957.11
6/19/11,957.65
6/18/11,957.65
6/17/11,957.65
6/16/11,953.98
6/15/11,950.11
6/14/11,958.41
6/13/11,961.96
6/12/11,962.03
6/11/11,962.03
6/10/11,962.03
6/9/11,965.53
6/8/11,963.64
6/7/11,965.86
6/6/11,966.71
6/5/11,970.57
6/4/11,970.57
6/3/11,970.57
6/2/11,969.6
6/1/11,965.86
5/31/11,967.33
5/30/11,967.27
5/29/11,967.27
5/28/11,967.27
5/27/11,967.27
5/26/11,958.81
5/25/11,954.34
5/24/11,950.17
5/23/11,949.66
5/22/11,957.15
5/21/11,957.15
5/20/11,957.15
5/19/11,956
5/18/11,953.67
5/17/11,948.58
5/16/11,949.84
5/15/11,950.89
5/14/11,950.89
5/13/11,950.89
5/12/11,955.19
5/11/11,956.09
5/10/11,971.1
5/9/11,963.73
5/8/11,957.11
5/7/11,957.11
5/6/11,957.11
5/5/11,955.29
5/4/11,980.05
5/3/11,990.7
5/2/11,997.71
5/1/11,1002.61
4/30/11,1002.61
4/29/11,1002.61
4/28/11,994.25
4/27/11,991.27
4/26/11,990.57
4/25/11,989.2
4/24/11,988.59
4/23/11,988.59
4/22/11,988.59
4/21/11,988.59
4/20/11,981.65
4/19/11,966.4
4/18/11,961.15
4/17/11,977.41
4/16/11,977.41
4/15/11,977.41
4/14/11,978.06
4/13/11,978.71
4/12/11,978.39
4/11/11,994.86
4/10/11,997.01
4/9/11,997.01
4/8/11,997.01
4/7/11,987.83
4/6/11,989.35
4/5/11,982.61
4/4/11,979.42
4/3/11,978.03
4/2/11,978.03
4/1/11,978.03
3/31/11,973.71
3/30/11,966.89
3/29/11,966.16
3/28/11,966.38
3/27/11,969.8
3/26/11,969.8
3/25/11,969.8
3/24/11,974.12
3/23/11,971.4
3/22/11,969.75
3/21/11,970.57
3/20/11,962.39
3/19/11,962.39
3/18/11,962.39
3/17/11,955.07
3/16/11,936.79
3/15/11,942.44
3/14/11,975.63
3/13/11,984.76
3/12/11,984.76
3/11/11,984.76
3/10/11,987.27
3/9/11,1005.04
3/8/11,1008.13
3/7/11,1009.73
3/6/11,1016.48
3/5/11,1016.48
3/4/11,1016.48
3/3/11,1015.99
3/2/11,1008.57
3/1/11,1008.1
2/28/11,1010.43
2/27/11,1000.53
2/26/11,1000.53
2/25/11,1000.53
2/24/11,991.08
2/23/11,993.51
2/22/11,997.99
2/21/11,1026.36
2/20/11,1026.36
2/19/11,1026.36
2/18/11,1026.36
2/17/11,1024.65
2/16/11,1020.23
2/15/11,1014.56
2/14/11,1017.67
2/13/11,1016.39
2/12/11,1016.39
2/11/11,1016.39
2/10/11,1018.32
2/9/11,1024.94
2/8/11,1021.9
2/7/11,1020.45
2/6/11,1020.52
2/5/11,1020.52
2/4/11,1020.52
2/3/11,1017.56
2/2/11,1022.58
2/1/11,1015.81
1/31/11,1000
1/30/11,993.73
1/29/11,993.73
1/28/11,993.73
1/27/11,1000.73
1/26/11,1000.19
1/25/11,990.62
1/24/11,1000.5
1/23/11,999.54
1/22/11,999.54
1/21/11,999.54
1/20/11,995.4
1/19/11,1003.18
1/18/11,1007.18
1/17/11,1002.58
1/16/11,1002.58
1/15/11,1002.58
1/14/11,1002.58
1/13/11,1004.99
1/12/11,1006.69
1/11/11,994.9
1/10/11,989.6
1/9/11,990.57
1/8/11,990.57
1/7/11,990.57
1/6/11,994.22
1/5/11,997.65
1/4/11,995.05
1/3/11,1000.86
1/2/11,998.35
1/1/11,998.35
12/31/10,998.35
12/30/10,993.98
12/29/10,999.94
12/28/10,997.66
12/27/10,993.87
12/26/10,994.24
12/25/10,994.24
12/24/10,994.24
12/23/10,994.24
12/22/10,993.06
12/21/10,991.29
12/20/10,984.02
12/19/10,981.77
12/18/10,981.77
12/17/10,981.77
12/16/10,982.3
12/15/10,983.74
12/14/10,991.62
12/13/10,991.57
12/12/10,981.42
12/11/10,981.42
12/10/10,981.42
12/9/10,981.16
12/8/10,979.86
12/7/10,982.5
12/6/10,985.39
12/5/10,983.72
12/4/10,983.72
12/3/10,983.72
12/2/10,978.13
12/1/10,971.5
11/30/10,959.4
11/29/10,961
11/28/10,962.5
11/27/10,962.5
11/26/10,962.5
11/25/10,971.15
11/24/10,971.15
11/23/10,967.63
11/22/10,977.56
11/21/10,979.88
11/20/10,979.88
11/19/10,979.88
11/18/10,983.99
11/17/10,972.03
11/16/10,972.99
11/15/10,997.22
11/14/10,1001.88
11/13/10,1001.88
11/12/10,1001.88
11/11/10,1023.09
11/10/10,1023.04
11/9/10,1033.61
11/8/10,1034.12
11/7/10,1037.45
11/6/10,1037.45
11/5/10,1037.45
11/4/10,1040.88
11/3/10,1018.69
11/2/10,1017.45
11/1/10,1009.21
10/31/10,1005.4
10/30/10,1005.4
10/29/10,1005.4
10/28/10,1001.6
10/27/10,991.6
10/26/10,1004.95
10/25/10,1011.55
10/24/10,1002.41
10/23/10,1002.41
10/22/10,1002.41
10/21/10,1004.82
10/20/10,1007.8
10/19/10,995.63
10/18/10,1011.19
10/17/10,1010.14
10/16/10,1010.14
10/15/10,1010.14
10/14/10,1016.63
10/13/10,1014
10/12/10,1005.87
10/11/10,1003.33
10/10/10,999.74
10/9/10,999.74
10/8/10,999.74
10/7/10,986.61
10/6/10,988
10/5/10,981.04
10/4/10,969.86
10/3/10,969.98
10/2/10,969.98
10/1/10,969.98
9/30/10,971.05
9/29/10,974.45
9/28/10,973.62
9/27/10,972.01
9/26/10,969.53
9/25/10,969.53
9/24/10,969.53
9/23/10,960.75
9/22/10,961.35
9/21/10,955.95
9/20/10,953.01
9/19/10,948.85
9/18/10,948.85
9/17/10,948.85
9/16/10,946.23
9/15/10,948.74
9/14/10,952.91
9/13/10,947.16
9/12/10,941.49
9/11/10,941.49
9/10/10,941.49
9/9/10,946.88
9/8/10,948.49
9/7/10,951.9
9/6/10,944.23
9/5/10,944.23
9/4/10,944.23
9/3/10,944.23
9/2/10,949.64
9/1/10,951.4
8/31/10,962.69
8/30/10,956.88
8/29/10,952.96
8/28/10,952.96
8/27/10,952.96
8/26/10,956.81
8/25/10,956.7
8/24/10,956.34
8/23/10,953.81
8/22/10,952.24
8/21/10,952.24
8/20/10,952.24
8/19/10,949.84
8/18/10,949.78
8/17/10,949.97
8/16/10,948.1
8/15/10,943.86
8/14/10,943.86
8/13/10,943.86
8/12/10,942.81
8/11/10,941.54
8/10/10,944.77
8/9/10,949.09
8/8/10,946.71
8/7/10,946.71
8/6/10,946.71
8/5/10,948.07
8/4/10,946.39
8/3/10,941.63
8/2/10,939.85
8/1/10,936
7/31/10,936
7/30/10,936
7/29/10,929.35
7/28/10,925.14
7/27/10,924.62
7/26/10,927.62
7/25/10,930.34
7/24/10,930.34
7/23/10,930.34
7/22/10,935.89
7/21/10,938.46
7/20/10,935.37
7/19/10,935.3
7/18/10,936.72
7/17/10,936.72
7/16/10,936.72
7/15/10,932.5
7/14/10,930.14
7/13/10,932.46
7/12/10,938.02
7/11/10,935.51
7/10/10,935.51
7/9/10,935.51
7/8/10,937.9
7/7/10,944.36
7/6/10,949.8
7/5/10,953.11
7/4/10,953.11
7/3/10,953.11
7/2/10,953.11
7/1/10,958.32
6/30/10,958.78
6/29/10,957.88
6/28/10,948.56
6/27/10,945.77
6/26/10,945.77
6/25/10,945.77
6/24/10,946.73
6/23/10,943.66
6/22/10,941.84
6/21/10,934.43
6/20/10,939.17
6/19/10,939.17
6/18/10,939.17
6/17/10,939.86
6/16/10,935.76
6/15/10,937.82
6/14/10,943.18
6/13/10,959.84
6/12/10,959.84
6/11/10,959.84
6/10/10,957.65
6/9/10,970.79
6/8/10,978.91
6/7/10,976.95
6/6/10,968.14
6/5/10,968.14
6/4/10,968.14
6/3/10,947.66
6/2/10,957.23
6/1/10,957.6
5/31/10,953.73
5/30/10,953.73
5/29/10,953.73
5/28/10,953.73
5/27/10,949.24
5/26/10,967.48
5/25/10,972.81
5/24/10,961.05
5/23/10,958.89
5/22/10,958.89
5/21/10,958.89
5/20/10,958.17
5/19/10,959.97
5/18/10,962.16
5/17/10,959.97
5/16/10,958.43
5/15/10,958.43
5/14/10,958.43
5/13/10,949.5
5/12/10,945.88
5/11/10,941.82
5/10/10,940.46
5/9/10,937.03
5/8/10,937.03
5/7/10,937.03
5/6/10,936.06
5/5/10,942.68
5/4/10,941.15
5/3/10,945.39
5/2/10,942.76
5/1/10,942.76
4/30/10,942.76
4/29/10,942.9
4/28/10,941.63
4/27/10,941.67
4/26/10,946.03
4/25/10,942.48
4/24/10,942.48
4/23/10,942.48
4/22/10,942.07
4/21/10,944.74
4/20/10,946.72
4/19/10,940.38
4/18/10,939.12
4/17/10,939.12
4/16/10,939.12
4/15/10,949.53
4/14/10,947.45
4/13/10,944.78
4/12/10,945.87
4/11/10,947.86
4/10/10,947.86
4/9/10,947.86
4/8/10,946.86
4/7/10,944.98
4/6/10,946.69
4/5/10,946.28
4/4/10,945.1
4/3/10,945.1
4/2/10,945.1
4/1/10,945.1
3/31/10,940.33
3/30/10,939.25
3/29/10,938.71
3/28/10,934.86
3/27/10,934.86
3/26/10,934.86
3/25/10,936.65
3/24/10,937.06
3/23/10,941.68
3/22/10,936.83
3/21/10,936.97
3/20/10,936.97
3/19/10,936.97
3/18/10,935.33
3/17/10,936.21
3/16/10,933.2
3/15/10,931.15
3/14/10,930.3
3/13/10,930.3
3/12/10,930.3
3/11/10,930.49
3/10/10,933.16
3/9/10,936.54
3/8/10,931.35
3/7/10,931.29
3/6/10,931.29
3/5/10,931.29
3/4/10,931.5
3/3/10,930.35
3/2/10,930.84
3/1/10,927.3
2/28/10,920.06
2/27/10,920.06
2/26/10,920.06
2/25/10,915.19
2/24/10,916.03
2/23/10,915.64
2/22/10,915.86
2/21/10,917.33
2/20/10,917.33
2/19/10,917.33
2/18/10,915.78
2/17/10,915.46
2/16/10,915.45
2/15/10,915.39
2/14/10,915.39
2/13/10,915.39
2/12/10,915.39
2/11/10,912.58
2/10/10,910.58
2/9/10,910.93
2/8/10,910.1
2/7/10,909.95
2/6/10,909.95
2/5/10,909.95
2/4/10,910.64
2/3/10,912.98
2/2/10,916.87
2/1/10,914.94
1/31/10,913.7
1/30/10,913.7
1/29/10,913.7
1/28/10,917.1
1/27/10,919.08
1/26/10,925.56
1/25/10,928.12
1/24/10,929.72
1/23/10,929.72
1/22/10,929.72
1/21/10,935.82
1/20/10,942.92
1/19/10,956.68
1/18/10,952.03
1/17/10,952.03
1/16/10,952.03
1/15/10,952.03
1/14/10,959.69
1/13/10,957.29
1/12/10,954.81
1/11/10,964.89
1/10/10,964.86
1/9/10,964.86
1/8/10,964.86
1/7/10,963.98
1/6/10,968.67
1/5/10,961.84
1/4/10,959.97
1/3/10,951.12
1/2/10,951.12
1/1/10,951.12
12/31/09,951.12
12/30/09,950.68
12/29/09,954.47
12/28/09,953.33
12/27/09,951.79
12/26/09,951.79
12/25/09,951.79
12/24/09,951.79
12/23/09,948.63
12/22/09,944.59
12/21/09,945.97
12/20/09,945.03
12/19/09,945.03
12/18/09,945.03
12/17/09,945.56
12/16/09,955.16
12/15/09,949.58
12/14/09,956.22
12/13/09,950.49
12/12/09,950.49
12/11/09,950.49
12/10/09,953.02
12/9/09,955.14
12/8/09,954.85
12/7/09,961.96
12/6/09,960.52
12/5/09,960.52
12/4/09,960.52
12/3/09,976.32
12/2/09,981.67
12/1/09,985.47
11/30/09,971.09
11/29/09,966.52
11/28/09,966.52
11/27/09,966.52
11/26/09,978.09
11/25/09,978.09
11/24/09,965.09
11/23/09,966.8
11/22/09,957
11/21/09,957
11/20/09,957
11/19/09,961
11/18/09,967.27
11/17/09,968.24
11/16/09,970.82
11/15/09,954.15
11/14/09,954.15
11/13/09,954.15
11/12/09,949.72
11/11/09,955.81
11/10/09,951.41
11/9/09,949.68
11/8/09,934.7
11/7/09,934.7
11/6/09,934.7
11/5/09,935.48
11/4/09,938.17
11/3/09,932.87
11/2/09,932.63
11/1/09,930.16
10/31/09,930.16
10/30/09,930.16
10/29/09,938.65
10/28/09,929.67
10/27/09,943.65
10/26/09,942.78
10/25/09,954.69
10/24/09,954.69
10/23/09,954.69
10/22/09,958.78
10/21/09,965.04
10/20/09,961.81
10/19/09,964.61
10/18/09,955.93
10/17/09,955.93
10/16/09,955.93
10/15/09,958.82
10/14/09,962.99
10/13/09,957.26
10/12/09,956.66
10/11/09,953.15
10/10/09,953.15
10/9/09,953.15
10/8/09,960.42
10/7/09,951.3
10/6/09,948.68
10/5/09,937.52
10/4/09,930.94
10/3/09,930.94
10/2/09,930.94
10/1/09,934.8
9/30/09,942.1
9/29/09,936.64
9/28/09,934.93
9/27/09,932.11
9/26/09,932.11
9/25/09,932.11
9/24/09,930.38
9/23/09,939.42
9/22/09,939.97
9/21/09,932.72
9/20/09,937.68
9/19/09,937.68
9/18/09,937.68
9/17/09,943.55
9/16/09,942.31
9/15/09,935.04
9/14/09,936.63
9/13/09,942.23
9/12/09,942.23
9/11/09,942.23
9/10/09,935.7
9/9/09,931.47
9/8/09,932.44
9/7/09,922.01
9/6/09,922.01
9/5/09,922.01
9/4/09,922.01
9/3/09,917.63
9/2/09,917.19
9/1/09,914.01
8/31/09,922.53
8/30/09,925.05
8/29/09,925.05
8/28/09,925.05
8/27/09,923.62
8/26/09,920.51
8/25/09,923.67
8/24/09,922.51
8/23/09,919.52
8/22/09,919.52
8/21/09,919.52
8/20/09,911.92
8/19/09,909.09
8/18/09,907.11
8/17/09,902.22
8/16/09,916.47
8/15/09,916.47
8/14/09,916.47
8/13/09,925.11
8/12/09,920.25
8/11/09,914.72
8/10/09,918.18
8/9/09,921.51
8/8/09,921.51
8/7/09,921.51
8/6/09,925.25
8/5/09,929.62
8/4/09,928.79
8/3/09,928.32
8/2/09,920.75
8/1/09,920.75
7/31/09,920.75
7/30/09,915.68
7/29/09,908.82
7/28/09,914.68
7/27/09,915.94
7/26/09,914.31
7/25/09,914.31
7/24/09,914.31
7/23/09,911.24
7/22/09,909.72
7/21/09,908.58
7/20/09,908.44
7/19/09,904.13
7/18/09,904.13
7/17/09,904.13
7/16/09,905.62
7/15/09,904.02
7/14/09,901.03
7/13/09,900.18
7/12/09,901.16
7/11/09,901.16
7/10/09,901.16
7/9/09,902.69
7/8/09,899.15
7/7/09,903.41
7/6/09,905.98
7/5/09,907.81
7/4/09,907.81
7/3/09,907.81
7/2/09,907.81
7/1/09,913.41
6/30/09,910.27
6/29/09,913.56
6/28/09,913.57
6/27/09,913.57
6/26/09,913.57
6/25/09,911.19
6/24/09,909.26
6/23/09,907.28
6/22/09,908.21
6/21/09,916.99
6/20/09,916.99
6/19/09,916.99
6/18/09,916.12
6/17/09,915.53
6/16/09,916.1
6/15/09,919.01
6/14/09,931.9
6/13/09,931.9
6/12/09,931.9
6/11/09,939.97
6/10/09,932.72
6/9/09,931.88
6/8/09,925.61
6/7/09,928.89
6/6/09,928.89
6/5/09,928.89
6/4/09,934.04
6/3/09,931.54
6/2/09,941.89
6/1/09,938.99
5/31/09,934.62
5/30/09,934.62
5/29/09,934.62
5/28/09,927.22
5/27/09,927.83
5/26/09,925.57
5/25/09,924.68
5/24/09,924.68
5/23/09,924.68
5/22/09,924.68
5/21/09,923.56
5/20/09,924.94
5/19/09,923.45
5/18/09,919.81
5/17/09,918.65
5/16/09,918.65
5/15/09,918.65
5/14/09,920.36
5/13/09,921.75
5/12/09,922.48
5/11/09,921.93
5/10/09,922.24
5/9/09,922.24
5/8/09,922.24
5/7/09,919.83
5/6/09,920.2
5/5/09,919.93
5/4/09,919.5
5/3/09,918.52
5/2/09,918.52
5/1/09,918.52
4/30/09,920.23
4/29/09,919.15
4/28/09,919.92
4/27/09,923.23
4/26/09,920.03
4/25/09,920.03
4/24/09,920.03
4/23/09,920.49
4/22/09,921.7
4/21/09,924.92
4/20/09,927.21
4/19/09,924.46
4/18/09,924.46
4/17/09,924.46
4/16/09,926.92
4/15/09,926.6
4/14/09,927.06
4/13/09,926.07
4/12/09,926.46
4/11/09,926.46
4/10/09,926.46
4/9/09,926.46
4/8/09,926.92
4/7/09,925.27
4/6/09,924.11
4/5/09,923.89
4/4/09,923.89
4/3/09,923.89
4/2/09,927.58
4/1/09,936.57
3/31/09,936.38
3/30/09,937.69
3/29/09,932.82
3/28/09,932.82
3/27/09,932.82
3/26/09,932.09
3/25/09,933.22
3/24/09,932.07
3/23/09,937.02
3/22/09,943.69
3/21/09,943.69
3/20/09,943.69
3/19/09,941.87
3/18/09,940.36
3/17/09,943.83
3/16/09,946.29
3/15/09,951.74
3/14/09,951.74
3/13/09,951.74
3/12/09,954.27
3/11/09,953.46
3/10/09,954.89
3/9/09,959.64
3/8/09,959.63
3/7/09,959.63
3/6/09,959.63
3/5/09,954.93
3/4/09,946.48
3/3/09,953.23
3/2/09,955.43
3/1/09,947.2
2/28/09,947.2
2/27/09,947.2
2/26/09,944.47
2/25/09,949.78
2/24/09,951.14
2/23/09,954.86
2/22/09,955.36
2/21/09,955.36
2/20/09,955.36
2/19/09,950.53
2/18/09,956
2/17/09,955.96
2/16/09,945.36
2/15/09,945.36
2/14/09,945.36
2/13/09,945.36
2/12/09,950.46
2/11/09,943.75
2/10/09,940.16
2/9/09,929.8
2/8/09,930.97
2/7/09,930.97
2/6/09,930.97
2/5/09,936.77
2/4/09,938.02
2/3/09,939.99
2/2/09,945.81
2/1/09,941.73
1/31/09,941.73
1/30/09,941.73
1/29/09,939.66
1/28/09,938.46
1/27/09,942.41
1/26/09,943.64
1/25/09,947.96
1/24/09,947.96
1/23/09,947.96
1/22/09,950.29
1/21/09,952.65
1/20/09,953.33
1/19/09,948.15
1/18/09,948.15
1/17/09,948.15
1/16/09,948.15
1/15/09,953.31
1/14/09,951.8
1/13/09,947.83
1/12/09,943.18
1/11/09,936.31
1/10/09,936.31
1/9/09,936.31
1/8/09,931.8
1/7/09,928.83
1/6/09,926.21
1/5/09,932.52
1/4/09,938.31
1/3/09,938.31
1/2/09,938.31
1/1/09,942.4
12/31/08,942.4
12/30/08,946.53
12/29/08,945.89
12/28/08,944.63
12/27/08,944.63
12/26/08,944.63
12/25/08,947.05
12/24/08,947.05
12/23/08,946.2
12/22/08,945.64
12/21/08,945.46
12/20/08,945.46
12/19/08,945.46
12/18/08,941.44
12/17/08,939.58
12/16/08,937.25
12/15/08,938.9
12/14/08,940.19
12/13/08,940.19
12/12/08,940.19
12/11/08,935.56
12/10/08,938.61
12/9/08,943.52
12/8/08,941.26
12/7/08,953.55
12/6/08,953.55
12/5/08,953.55
12/4/08,952.35
12/3/08,950.28
12/2/08,948.53
12/1/08,943.43
11/30/08,931.59
11/29/08,931.59
11/28/08,931.59
11/27/08,932.03
11/26/08,932.03
11/25/08,929.31
11/24/08,928.27
11/23/08,942.38
11/22/08,942.38
11/21/08,942.38
11/20/08,944.29
11/19/08,930.57
11/18/08,926.33
11/17/08,922.38
11/16/08,919.2
11/15/08,919.2
11/14/08,919.2
11/13/08,922.47
11/12/08,923.08
11/11/08,910.94
11/10/08,905.59
11/9/08,906.99
11/8/08,906.99
11/7/08,906.99
11/6/08,907.35
11/5/08,894.26
11/4/08,891.85
11/3/08,900.82
11/2/08,899.77
11/1/08,899.77
10/31/08,899.77
10/30/08,899.22
10/29/08,904.43
10/28/08,916.89
10/27/08,925.87
10/26/08,921.94
10/25/08,921.94
10/24/08,921.94
10/23/08,911.46
10/22/08,908.26
10/21/08,895.66
10/20/08,890.87
10/19/08,893.44
10/18/08,893.44
10/17/08,893.44
10/16/08,897
10/15/08,886.97
10/14/08,871
10/13/08,893.79
10/12/08,905.37
10/11/08,905.37
10/10/08,905.37
10/9/08,884.43
10/8/08,887.6
10/7/08,873.16
10/6/08,877.62
10/5/08,846.33
10/4/08,846.33
10/3/08,846.33
10/2/08,845.71
10/1/08,833.29
9/30/08,833.45
9/29/08,830.23
9/28/08,811.01
9/27/08,811.01
9/26/08,811.01
9/25/08,807.03
9/24/08,809.23
9/23/08,806.75
9/22/08,797.71
9/21/08,816.6
9/20/08,816.6
9/19/08,816.6
9/18/08,854.21
9/17/08,856.02
9/16/08,866.8
9/15/08,850.39
9/14/08,831.45
9/13/08,831.45
9/12/08,831.45
9/11/08,854.02
9/10/08,848.56
9/9/08,843.78
9/8/08,836.54
9/7/08,845.77
9/6/08,845.77
9/5/08,845.77
9/4/08,832.76
9/3/08,823.62
9/2/08,819.78
9/1/08,807.17
8/31/08,807.17
8/30/08,807.17
8/29/08,807.17
8/28/08,805.16
8/27/08,804.95
8/26/08,808.41
8/25/08,802.68
8/24/08,799.53
8/23/08,799.53
8/22/08,799.53
8/21/08,795.74
8/20/08,806.35
8/19/08,807.37
8/18/08,805.73
8/17/08,806.01
8/16/08,806.01
8/15/08,806.01
8/14/08,801.52
8/13/08,799.6
8/12/08,796.24
8/11/08,793.22
8/10/08,795.96
8/9/08,795.96
8/8/08,795.96
8/7/08,795.35
8/6/08,794.73
8/5/08,797.78
8/4/08,805.14
8/3/08,803.64
8/2/08,803.64
8/1/08,803.64
7/31/08,801.8
7/30/08,801.49
7/29/08,808.26
7/28/08,812.99
7/27/08,811.91
7/26/08,811.91
7/25/08,811.91
7/24/08,810.42
7/23/08,810.82
7/22/08,819.41
7/21/08,827.55
7/20/08,826.54
7/19/08,826.54
7/18/08,826.54
7/17/08,828.05
7/16/08,838.08
7/15/08,841.77
7/14/08,839.4
7/13/08,838.24
7/12/08,838.24
7/11/08,838.24
7/10/08,833.02
7/9/08,828.07
7/8/08,828.35
7/7/08,832.69
7/6/08,843.14
7/5/08,843.14
7/4/08,843.14
7/3/08,843.14
7/2/08,848.33
7/1/08,842.35
6/30/08,836.72
6/29/08,836.55
6/28/08,836.55
6/27/08,836.55
6/26/08,835.72
6/25/08,830.59
6/24/08,832.15
6/23/08,830.92
6/22/08,832.64
6/21/08,832.64
6/20/08,832.64
6/19/08,831.56
6/18/08,830.6
6/17/08,828.52
6/16/08,830.74
6/15/08,831.42
6/14/08,831.42
6/13/08,831.42
6/12/08,827.69
6/11/08,829.73
6/10/08,822.96
6/9/08,822.05
6/8/08,824.8
6/7/08,824.8
6/6/08,824.8
6/5/08,818.41
6/4/08,814.33
6/3/08,815.15
6/2/08,817.78
6/1/08,815.27
5/31/08,815.27
5/30/08,815.27
5/29/08,816
5/28/08,819.36
5/27/08,818.83
5/26/08,823.42
5/25/08,823.42
5/24/08,823.42
5/23/08,823.42
5/22/08,820.18
5/21/08,823.3
5/20/08,817.87
5/19/08,815.15
5/18/08,815.28
5/17/08,815.28
5/16/08,815.28
5/15/08,812.66
5/14/08,811.74
5/13/08,814.47
5/12/08,814.69
5/11/08,816.12
5/10/08,816.12
5/9/08,816.12
5/8/08,812.53
5/7/08,811.71
5/6/08,812.93
5/5/08,811.62
5/4/08,807.85
5/3/08,807.85
5/2/08,807.85
5/1/08,806.23
4/30/08,813.65
4/29/08,811.51
4/28/08,816.28
4/27/08,813.8
4/26/08,813.8
4/25/08,813.8
4/24/08,819.43
4/23/08,828.95
4/22/08,831.79
4/21/08,828.67
4/20/08,827.78
4/19/08,827.78
4/18/08,827.78
4/17/08,836.34
4/16/08,842.97
4/15/08,844.6
4/14/08,845.45
4/13/08,842.35
4/12/08,842.35
4/11/08,842.35
4/10/08,841.56
4/9/08,841.02
4/8/08,832.95
4/7/08,831.89
4/6/08,834.69
4/5/08,834.69
4/4/08,834.69
4/3/08,829.95
4/2/08,830.19
4/1/08,828.91
3/31/08,856.28
3/30/08,858.92
3/29/08,858.92
3/28/08,858.92
3/27/08,862.76
3/26/08,865.21
3/25/08,855.69
3/24/08,856.35
3/23/08,860.52
3/22/08,860.52
3/21/08,860.52
3/20/08,860.52
3/19/08,874.85
3/18/08,896.43
3/17/08,905.7
3/16/08,905.54
3/15/08,905.54
3/14/08,905.54
3/13/08,899.52
3/12/08,886.08
3/11/08,878.53
3/10/08,887.56
3/9/08,880.57
3/8/08,880.57
3/7/08,880.57
3/6/08,876.67
3/5/08,874.26
3/4/08,870.24
3/3/08,876.94
3/2/08,866.12
3/1/08,866.12
2/29/08,866.12
2/28/08,853.17
2/27/08,832.36
2/26/08,826.25
2/25/08,820.07
2/24/08,825.45
2/23/08,825.45
2/22/08,825.45
2/21/08,820.44
2/20/08,819.09
2/19/08,815.42
2/18/08,814.89
2/17/08,814.89
2/16/08,814.89
2/15/08,814.89
2/14/08,810.05
2/13/08,809.9
2/12/08,812.34
2/11/08,825.75
2/10/08,823.86
2/9/08,823.86
2/8/08,823.86
2/7/08,815.28
2/6/08,817.27
2/5/08,813.77
2/4/08,808.67
2/3/08,809.14
2/2/08,809.14
2/1/08,809.14
1/31/08,810.53
1/30/08,809.46
1/29/08,804.13
1/28/08,816.94
1/27/08,805.71
1/26/08,805.71
1/25/08,805.71
1/24/08,805.25
